Model	k	Method	Error	Coverage	AveragePrecision	AverageRecall	AverageF1	WeightedAverageF1
combined	67	coverage_max	0	40	0.993611111111111	0.993611111111111	0.993611111111111	0.993611111111111
combined	67	coverage_mean	0	40	0.994166666666667	0.994166666666667	0.994166666666667	0.994166666666667
combined	67	coverage_sum	0	40	0.993333333333333	0.993333333333333	0.993333333333333	0.993333333333333
combined	67	mean_geomean	0	40	0.988333333333333	0.988333333333333	0.988333333333333	0.988333333333333
combined	67	mean_max	0	40	0.993611111111111	0.993611111111111	0.993611111111111	0.993611111111111
combined	67	mean_mean	0	40	0.993611111111111	0.993611111111111	0.993611111111111	0.993611111111111
combined	67	mean_sum	0	40	0.993055555555556	0.993055555555556	0.993055555555556	0.993055555555556
combined	67	median_geomean	0	40	0.985277777777778	0.985277777777778	0.985277777777778	0.985277777777778
combined	67	median_max	0	40	0.990833333333333	0.990833333333333	0.990833333333333	0.990833333333333
combined	67	median_mean	0	40	0.99	0.99	0.99	0.99
combined	67	median_sum	0	40	0.989444444444444	0.989444444444444	0.989444444444444	0.989444444444444
combined	71	coverage_geomean	0	40	0.989166666666667	0.989166666666667	0.989166666666667	0.989166666666667
combined	71	coverage_max	0	40	0.994166666666667	0.994166666666667	0.994166666666667	0.994166666666667
combined	71	coverage_mean	0	40	0.994166666666667	0.994166666666667	0.994166666666667	0.994166666666667
combined	71	coverage_sum	0	40	0.994444444444444	0.994444444444444	0.994444444444444	0.994444444444444
combined	71	mean_geomean	0	40	0.987222222222222	0.987222222222222	0.987222222222222	0.987222222222222
combined	71	mean_max	0	40	0.993888888888889	0.993888888888889	0.993888888888889	0.993888888888889
combined	71	mean_mean	0	40	0.994166666666667	0.994166666666667	0.994166666666667	0.994166666666667
combined	71	mean_sum	0	40	0.993333333333333	0.993333333333333	0.993333333333333	0.993333333333333
combined	71	median_geomean	0	40	0.989166666666667	0.989166666666667	0.989166666666667	0.989166666666667
combined	71	median_max	0	40	0.994166666666667	0.994166666666667	0.994166666666667	0.994166666666667
combined	71	median_mean	0	40	0.994166666666667	0.994166666666667	0.994166666666667	0.994166666666667
combined	71	median_sum	0	40	0.994444444444444	0.994444444444444	0.994444444444444	0.994444444444444
combined	75	coverage_geomean	0	40	0.988611111111111	0.988611111111111	0.988611111111111	0.988611111111111
combined	75	coverage_max	0	40	0.995	0.995	0.995	0.995
combined	75	coverage_mean	0	40	0.995	0.995	0.995	0.995
combined	75	coverage_sum	0	40	0.995555555555556	0.995555555555556	0.995555555555556	0.995555555555556
combined	75	mean_geomean	0	40	0.987777777777778	0.987777777777778	0.987777777777778	0.987777777777778
combined	75	mean_max	0	40	0.994444444444444	0.994444444444444	0.994444444444444	0.994444444444444
combined	75	mean_mean	0	40	0.994444444444444	0.994444444444444	0.994444444444444	0.994444444444444
combined	75	mean_sum	0	40	0.994722222222222	0.994722222222222	0.994722222222222	0.994722222222222
combined	75	median_geomean	0	40	0.992777777777778	0.992777777777778	0.992777777777778	0.992777777777778
combined	75	median_max	0	40	0.994722222222222	0.994722222222222	0.994722222222222	0.994722222222222
combined	75	median_mean	0	40	0.995	0.995	0.995	0.995
combined	75	median_sum	0	40	0.994444444444444	0.994444444444444	0.994444444444444	0.994444444444444
combined	79	coverage_geomean	0	40	0.985	0.985	0.985	0.985
combined	79	coverage_max	0	40	0.996111111111111	0.996111111111111	0.996111111111111	0.996111111111111
combined	79	coverage_mean	0	40	0.995833333333333	0.995833333333333	0.995833333333333	0.995833333333333
combined	79	coverage_sum	0	40	0.996111111111111	0.996111111111111	0.996111111111111	0.996111111111111
combined	79	mean_geomean	0	40	0.984722222222222	0.984722222222222	0.984722222222222	0.984722222222222
combined	79	mean_max	0	40	0.995833333333333	0.995833333333333	0.995833333333333	0.995833333333333
combined	79	mean_mean	0	40	0.995555555555556	0.995555555555556	0.995555555555556	0.995555555555556
combined	79	mean_sum	0	40	0.995833333333333	0.995833333333333	0.995833333333333	0.995833333333333
combined	79	median_geomean	0	40	0.981111111111111	0.981111111111111	0.981111111111111	0.981111111111111
combined	79	median_max	0	40	0.996111111111111	0.996111111111111	0.996111111111111	0.996111111111111
combined	79	median_mean	0	40	0.995277777777778	0.995277777777778	0.995277777777778	0.995277777777778
combined	79	median_sum	0	40	0.996111111111111	0.996111111111111	0.996111111111111	0.996111111111111
combined	83	coverage_geomean	0	40	0.979722222222222	0.979722222222222	0.979722222222222	0.979722222222222
combined	83	coverage_max	0	40	0.996944444444444	0.996944444444444	0.996944444444444	0.996944444444444
combined	83	coverage_mean	0	40	0.996388888888889	0.996388888888889	0.996388888888889	0.996388888888889
combined	83	coverage_sum	0	40	0.996944444444444	0.996944444444444	0.996944444444444	0.996944444444444
combined	83	mean_geomean	0	40	0.979166666666667	0.979166666666667	0.979166666666667	0.979166666666667
combined	83	mean_max	0	40	0.996944444444444	0.996944444444444	0.996944444444444	0.996944444444444
combined	83	mean_mean	0	40	0.996388888888889	0.996388888888889	0.996388888888889	0.996388888888889
combined	83	mean_sum	0	40	0.996944444444444	0.996944444444444	0.996944444444444	0.996944444444444
combined	83	median_geomean	0	40	0.984444444444444	0.984444444444444	0.984444444444444	0.984444444444444
combined	83	median_max	0	40	0.996111111111111	0.996111111111111	0.996111111111111	0.996111111111111
combined	83	median_mean	0	40	0.996944444444444	0.996944444444444	0.996944444444444	0.996944444444444
combined	83	median_sum	0	40	0.996111111111111	0.996111111111111	0.996111111111111	0.996111111111111
combined	87	coverage_geomean	0	40	0.967222222222222	0.967222222222222	0.967222222222222	0.967222222222222
combined	87	coverage_max	0	40	0.998055555555556	0.998055555555556	0.998055555555556	0.998055555555556
combined	87	coverage_mean	0	40	0.996944444444444	0.996944444444444	0.996944444444444	0.996944444444444
combined	87	coverage_sum	0	40	0.9975	0.9975	0.9975	0.9975
combined	87	mean_geomean	0	40	0.965833333333333	0.965833333333333	0.965833333333333	0.965833333333333
combined	87	mean_max	0	40	0.996666666666667	0.996666666666667	0.996666666666667	0.996666666666667
combined	87	mean_mean	0	40	0.996666666666667	0.996666666666667	0.996666666666667	0.996666666666667
combined	87	mean_sum	0	40	0.9975	0.9975	0.9975	0.9975
combined	87	median_geomean	0	40	0.983333333333333	0.983333333333333	0.983333333333333	0.983333333333333
combined	87	median_max	0	40	0.992222222222222	0.992222222222222	0.992222222222222	0.992222222222222
combined	87	median_mean	0	40	0.995277777777778	0.995277777777778	0.995277777777778	0.995277777777778
combined	87	median_sum	0	40	0.988333333333333	0.988333333333333	0.988333333333333	0.988333333333333
combined	91	coverage_geomean	0	40	0.954166666666667	0.954166666666667	0.954166666666667	0.954166666666667
combined	91	coverage_max	0	40	0.998611111111111	0.998611111111111	0.998611111111111	0.998611111111111
combined	91	coverage_mean	0	40	0.997222222222222	0.997222222222222	0.997222222222222	0.997222222222222
combined	91	coverage_sum	0	40	0.997777777777778	0.997777777777778	0.997777777777778	0.997777777777778
combined	91	mean_geomean	0	40	0.953611111111111	0.953611111111111	0.953611111111111	0.953611111111111
combined	91	mean_max	0	40	0.997777777777778	0.997777777777778	0.997777777777778	0.997777777777778
combined	91	mean_mean	0	40	0.996944444444444	0.996944444444444	0.996944444444444	0.996944444444444
combined	91	mean_sum	0	40	0.997777777777778	0.997777777777778	0.997777777777778	0.997777777777778
combined	91	median_geomean	0	40	0.954166666666667	0.954166666666667	0.954166666666667	0.954166666666667
combined	91	median_max	0	40	0.998611111111111	0.998611111111111	0.998611111111111	0.998611111111111
combined	91	median_mean	0	40	0.997222222222222	0.997222222222222	0.997222222222222	0.997222222222222
combined	91	median_sum	0	40	0.997777777777778	0.997777777777778	0.997777777777778	0.997777777777778
combined	95	coverage_geomean	0	40	0.929722222222222	0.929722222222222	0.929722222222222	0.929722222222222
combined	95	coverage_max	0	40	0.999722222222222	0.999722222222222	0.999722222222222	0.999722222222222
combined	95	coverage_mean	0	40	0.9975	0.9975	0.9975	0.9975
combined	95	coverage_sum	0	40	0.998055555555556	0.998055555555556	0.998055555555556	0.998055555555556
combined	95	mean_geomean	0	40	0.928611111111111	0.928611111111111	0.928611111111111	0.928611111111111
combined	95	mean_max	0	40	0.999722222222222	0.999722222222222	0.999722222222222	0.999722222222222
combined	95	mean_mean	0	40	0.997222222222222	0.997222222222222	0.997222222222222	0.997222222222222
combined	95	mean_sum	0	40	0.998055555555556	0.998055555555556	0.998055555555556	0.998055555555556
combined	95	median_geomean	0	40	0.963055555555556	0.963055555555556	0.963055555555556	0.963055555555556
combined	95	median_max	0	40	0.99	0.99	0.99	0.99
combined	95	median_mean	0	40	0.998333333333333	0.998333333333333	0.998333333333333	0.998333333333333
combined	95	median_sum	0	40	0.982777777777778	0.982777777777778	0.982777777777778	0.982777777777778
combined	99	coverage_geomean	0	40	0.858611111111111	0.858611111111111	0.858611111111111	0.858611111111111
combined	99	coverage_max	0	40	0.970277777777778	0.970277777777778	0.970277777777778	0.970277777777778
combined	99	coverage_mean	0	40	0.966111111111111	0.966111111111111	0.966111111111111	0.966111111111111
combined	99	coverage_sum	0	40	0.967222222222222	0.967222222222222	0.967222222222222	0.967222222222222
combined	99	mean_geomean	0	40	0.858611111111111	0.858611111111111	0.858611111111111	0.858611111111111
combined	99	mean_max	0	40	0.970277777777778	0.970277777777778	0.970277777777778	0.970277777777778
combined	99	mean_mean	0	40	0.966111111111111	0.966111111111111	0.966111111111111	0.966111111111111
combined	99	mean_sum	0	40	0.967222222222222	0.967222222222222	0.967222222222222	0.967222222222222
combined	99	median_geomean	0	40	0.872222222222222	0.886111111111111	0.876851851851852	0.876851851851852
combined	99	median_max	0	40	0.984304152637486	0.997777777777778	0.988825503355705	0.988825503355705
combined	99	median_mean	0	40	0.960555555555556	0.974444444444444	0.965185185185185	0.965185185185185
combined	99	median_sum	0	40	0.985477207977208	0.998333333333333	0.989835216572505	0.989835216572505
combined	11	coverage_geomean	0.001	40	0.8725	0.8725	0.8725	0.8725
combined	11	coverage_max	0.001	40	0.863333333333333	0.863333333333333	0.863333333333333	0.863333333333333
combined	11	coverage_mean	0.001	40	0.867777777777778	0.867777777777778	0.867777777777778	0.867777777777778
combined	11	coverage_sum	0.001	40	0.866111111111111	0.866111111111111	0.866111111111111	0.866111111111111
combined	11	mean_geomean	0.001	40	0.867777777777778	0.867777777777778	0.867777777777778	0.867777777777778
combined	11	mean_max	0.001	40	0.856388888888889	0.856388888888889	0.856388888888889	0.856388888888889
combined	11	mean_mean	0.001	40	0.861666666666667	0.861666666666667	0.861666666666667	0.861666666666667
combined	11	mean_sum	0.001	40	0.861388888888889	0.861388888888889	0.861388888888889	0.861388888888889
combined	11	median_geomean	0.001	40	0.862222222222222	0.862222222222222	0.862222222222222	0.862222222222222
combined	11	median_max	0.001	40	0.857222222222222	0.857222222222222	0.857222222222222	0.857222222222222
combined	11	median_mean	0.001	40	0.857777777777778	0.857777777777778	0.857777777777778	0.857777777777778
combined	11	median_sum	0.001	40	0.86	0.86	0.86	0.86
combined	15	coverage_geomean	0.001	40	0.948611111111111	0.948611111111111	0.948611111111111	0.948611111111111
combined	15	coverage_max	0.001	40	0.954444444444444	0.954444444444444	0.954444444444444	0.954444444444444
combined	15	coverage_mean	0.001	40	0.953333333333333	0.953333333333333	0.953333333333333	0.953333333333333
combined	15	coverage_sum	0.001	40	0.953888888888889	0.953888888888889	0.953888888888889	0.953888888888889
combined	15	mean_geomean	0.001	40	0.942777777777778	0.942777777777778	0.942777777777778	0.942777777777778
combined	15	mean_max	0.001	40	0.948888888888889	0.948888888888889	0.948888888888889	0.948888888888889
combined	15	mean_mean	0.001	40	0.949444444444444	0.949444444444444	0.949444444444444	0.949444444444444
combined	15	mean_sum	0.001	40	0.949722222222222	0.949722222222222	0.949722222222222	0.949722222222222
combined	15	median_geomean	0.001	40	0.946388888888889	0.946388888888889	0.946388888888889	0.946388888888889
combined	15	median_max	0.001	40	0.953055555555556	0.953055555555556	0.953055555555556	0.953055555555556
combined	15	median_mean	0.001	40	0.953611111111111	0.953611111111111	0.953611111111111	0.953611111111111
combined	15	median_sum	0.001	40	0.954166666666667	0.954166666666667	0.954166666666667	0.954166666666667
combined	19	coverage_geomean	0.001	40	0.959166666666667	0.959166666666667	0.959166666666667	0.959166666666667
combined	19	coverage_max	0.001	40	0.961666666666667	0.961666666666667	0.961666666666667	0.961666666666667
combined	19	coverage_mean	0.001	40	0.9625	0.9625	0.9625	0.9625
combined	19	coverage_sum	0.001	40	0.961111111111111	0.961111111111111	0.961111111111111	0.961111111111111
combined	19	mean_geomean	0.001	40	0.954722222222222	0.954722222222222	0.954722222222222	0.954722222222222
combined	19	mean_max	0.001	40	0.958888888888889	0.958888888888889	0.958888888888889	0.958888888888889
combined	19	mean_mean	0.001	40	0.959722222222222	0.959722222222222	0.959722222222222	0.959722222222222
combined	19	mean_sum	0.001	40	0.958333333333333	0.958333333333333	0.958333333333333	0.958333333333333
combined	19	median_geomean	0.001	40	0.955277777777778	0.955277777777778	0.955277777777778	0.955277777777778
combined	19	median_max	0.001	40	0.958888888888889	0.958888888888889	0.958888888888889	0.958888888888889
combined	19	median_mean	0.001	40	0.959444444444444	0.959444444444444	0.959444444444444	0.959444444444444
combined	19	median_sum	0.001	40	0.955833333333333	0.955833333333333	0.955833333333333	0.955833333333333
combined	23	coverage_geomean	0.001	40	0.966944444444444	0.966944444444444	0.966944444444444	0.966944444444444
combined	23	coverage_max	0.001	40	0.968055555555556	0.968055555555556	0.968055555555556	0.968055555555556
combined	23	coverage_mean	0.001	40	0.968888888888889	0.968888888888889	0.968888888888889	0.968888888888889
combined	23	coverage_sum	0.001	40	0.966666666666667	0.966666666666667	0.966666666666667	0.966666666666667
combined	23	mean_geomean	0.001	40	0.962222222222222	0.962222222222222	0.962222222222222	0.962222222222222
combined	23	mean_max	0.001	40	0.964722222222222	0.964722222222222	0.964722222222222	0.964722222222222
combined	23	mean_mean	0.001	40	0.965555555555556	0.965555555555556	0.965555555555556	0.965555555555556
combined	23	mean_sum	0.001	40	0.964444444444444	0.964444444444444	0.964444444444444	0.964444444444444
combined	23	median_geomean	0.001	40	0.953888888888889	0.953888888888889	0.953888888888889	0.953888888888889
combined	23	median_max	0.001	40	0.958888888888889	0.958888888888889	0.958888888888889	0.958888888888889
combined	23	median_mean	0.001	40	0.959722222222222	0.959722222222222	0.959722222222222	0.959722222222222
combined	23	median_sum	0.001	40	0.96	0.96	0.96	0.96
combined	27	coverage_geomean	0.001	40	0.970555555555556	0.970555555555556	0.970555555555556	0.970555555555556
combined	27	coverage_max	0.001	40	0.974166666666667	0.974166666666667	0.974166666666667	0.974166666666667
combined	27	coverage_mean	0.001	40	0.975	0.975	0.975	0.975
combined	27	coverage_sum	0.001	40	0.970277777777778	0.970277777777778	0.970277777777778	0.970277777777778
combined	27	mean_geomean	0.001	40	0.968055555555556	0.968055555555556	0.968055555555556	0.968055555555556
combined	27	mean_max	0.001	40	0.970555555555556	0.970555555555556	0.970555555555556	0.970555555555556
combined	27	mean_mean	0.001	40	0.971666666666667	0.971666666666667	0.971666666666667	0.971666666666667
combined	27	mean_sum	0.001	40	0.969166666666667	0.969166666666667	0.969166666666667	0.969166666666667
combined	27	median_geomean	0.001	40	0.969444444444444	0.969444444444444	0.969444444444444	0.969444444444444
combined	27	median_max	0.001	40	0.973611111111111	0.973611111111111	0.973611111111111	0.973611111111111
combined	27	median_mean	0.001	40	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222
combined	27	median_sum	0.001	40	0.974166666666667	0.974166666666667	0.974166666666667	0.974166666666667
combined	31	coverage_geomean	0.001	40	0.971944444444444	0.971944444444444	0.971944444444444	0.971944444444444
combined	31	coverage_max	0.001	40	0.976388888888889	0.976388888888889	0.976388888888889	0.976388888888889
combined	31	coverage_mean	0.001	40	0.9775	0.9775	0.9775	0.9775
combined	31	coverage_sum	0.001	40	0.976666666666667	0.976666666666667	0.976666666666667	0.976666666666667
combined	31	mean_geomean	0.001	40	0.97	0.97	0.97	0.97
combined	31	mean_max	0.001	40	0.975555555555556	0.975555555555556	0.975555555555556	0.975555555555556
combined	31	mean_mean	0.001	40	0.975555555555556	0.975555555555556	0.975555555555556	0.975555555555556
combined	31	mean_sum	0.001	40	0.973888888888889	0.973888888888889	0.973888888888889	0.973888888888889
combined	31	median_geomean	0.001	40	0.974444444444444	0.974444444444444	0.974444444444444	0.974444444444444
combined	31	median_max	0.001	40	0.976944444444444	0.976944444444444	0.976944444444444	0.976944444444444
combined	31	median_mean	0.001	40	0.975555555555556	0.975555555555556	0.975555555555556	0.975555555555556
combined	31	median_sum	0.001	40	0.975	0.975	0.975	0.975
combined	35	coverage_geomean	0.001	40	0.974166666666667	0.974166666666667	0.974166666666667	0.974166666666667
combined	35	coverage_max	0.001	40	0.978888888888889	0.978888888888889	0.978888888888889	0.978888888888889
combined	35	coverage_mean	0.001	40	0.98	0.98	0.98	0.98
combined	35	coverage_sum	0.001	40	0.978888888888889	0.978888888888889	0.978888888888889	0.978888888888889
combined	35	mean_geomean	0.001	40	0.972777777777778	0.972777777777778	0.972777777777778	0.972777777777778
combined	35	mean_max	0.001	40	0.9775	0.9775	0.9775	0.9775
combined	35	mean_mean	0.001	40	0.977777777777778	0.977777777777778	0.977777777777778	0.977777777777778
combined	35	mean_sum	0.001	40	0.9775	0.9775	0.9775	0.9775
combined	35	median_geomean	0.001	40	0.9675	0.9675	0.9675	0.9675
combined	35	median_max	0.001	40	0.973333333333333	0.973333333333333	0.973333333333333	0.973333333333333
combined	35	median_mean	0.001	40	0.974166666666667	0.974166666666667	0.974166666666667	0.974166666666667
combined	35	median_sum	0.001	40	0.971944444444444	0.971944444444444	0.971944444444444	0.971944444444444
combined	39	coverage_geomean	0.001	40	0.976111111111111	0.976111111111111	0.976111111111111	0.976111111111111
combined	39	coverage_max	0.001	40	0.980833333333333	0.980833333333333	0.980833333333333	0.980833333333333
combined	39	coverage_mean	0.001	40	0.982222222222222	0.982222222222222	0.982222222222222	0.982222222222222
combined	39	coverage_sum	0.001	40	0.98	0.98	0.98	0.98
combined	39	mean_geomean	0.001	40	0.973055555555556	0.973055555555556	0.973055555555556	0.973055555555556
combined	39	mean_max	0.001	40	0.979166666666667	0.979166666666667	0.979166666666667	0.979166666666667
combined	39	mean_mean	0.001	40	0.98	0.98	0.98	0.98
combined	39	mean_sum	0.001	40	0.978333333333333	0.978333333333333	0.978333333333333	0.978333333333333
combined	39	median_geomean	0.001	40	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222
combined	39	median_max	0.001	40	0.981111111111111	0.981111111111111	0.981111111111111	0.981111111111111
combined	39	median_mean	0.001	40	0.981388888888889	0.981388888888889	0.981388888888889	0.981388888888889
combined	39	median_sum	0.001	40	0.981111111111111	0.981111111111111	0.981111111111111	0.981111111111111
combined	43	coverage_geomean	0.001	40	0.976944444444444	0.976944444444444	0.976944444444444	0.976944444444444
combined	43	coverage_max	0.001	40	0.982222222222222	0.982222222222222	0.982222222222222	0.982222222222222
combined	43	coverage_mean	0.001	40	0.983333333333333	0.983333333333333	0.983333333333333	0.983333333333333
combined	43	coverage_sum	0.001	40	0.982222222222222	0.982222222222222	0.982222222222222	0.982222222222222
combined	43	mean_geomean	0.001	40	0.974444444444444	0.974444444444444	0.974444444444444	0.974444444444444
combined	43	mean_max	0.001	40	0.980833333333333	0.980833333333333	0.980833333333333	0.980833333333333
combined	43	mean_mean	0.001	40	0.981666666666667	0.981666666666667	0.981666666666667	0.981666666666667
combined	43	mean_sum	0.001	40	0.980555555555556	0.980555555555556	0.980555555555556	0.980555555555556
combined	43	median_geomean	0.001	40	0.980277777777778	0.980277777777778	0.980277777777778	0.980277777777778
combined	43	median_max	0.001	40	0.981111111111111	0.981111111111111	0.981111111111111	0.981111111111111
combined	43	median_mean	0.001	40	0.981666666666667	0.981666666666667	0.981666666666667	0.981666666666667
combined	43	median_sum	0.001	40	0.979722222222222	0.979722222222222	0.979722222222222	0.979722222222222
combined	47	coverage_geomean	0.001	40	0.978333333333333	0.978333333333333	0.978333333333333	0.978333333333333
combined	47	coverage_max	0.001	40	0.9825	0.9825	0.9825	0.9825
combined	47	coverage_mean	0.001	40	0.983611111111111	0.983611111111111	0.983611111111111	0.983611111111111
combined	47	coverage_sum	0.001	40	0.982777777777778	0.982777777777778	0.982777777777778	0.982777777777778
combined	47	mean_geomean	0.001	40	0.975833333333333	0.975833333333333	0.975833333333333	0.975833333333333
combined	47	mean_max	0.001	40	0.981944444444444	0.981944444444444	0.981944444444444	0.981944444444444
combined	47	mean_mean	0.001	40	0.9825	0.9825	0.9825	0.9825
combined	47	mean_sum	0.001	40	0.982222222222222	0.982222222222222	0.982222222222222	0.982222222222222
combined	47	median_geomean	0.001	40	0.969722222222222	0.969722222222222	0.969722222222222	0.969722222222222
combined	47	median_max	0.001	40	0.979722222222222	0.979722222222222	0.979722222222222	0.979722222222222
combined	47	median_mean	0.001	40	0.980277777777778	0.980277777777778	0.980277777777778	0.980277777777778
combined	47	median_sum	0.001	40	0.977222222222222	0.977222222222222	0.977222222222222	0.977222222222222
combined	51	coverage_geomean	0.001	40	0.979444444444444	0.979444444444444	0.979444444444444	0.979444444444444
combined	51	coverage_max	0.001	40	0.983333333333333	0.983333333333333	0.983333333333333	0.983333333333333
combined	51	coverage_mean	0.001	40	0.984444444444444	0.984444444444444	0.984444444444444	0.984444444444444
combined	51	coverage_sum	0.001	40	0.983611111111111	0.983611111111111	0.983611111111111	0.983611111111111
combined	51	mean_geomean	0.001	40	0.977222222222222	0.977222222222222	0.977222222222222	0.977222222222222
combined	51	mean_max	0.001	40	0.982777777777778	0.982777777777778	0.982777777777778	0.982777777777778
combined	51	mean_mean	0.001	40	0.982222222222222	0.982222222222222	0.982222222222222	0.982222222222222
combined	51	mean_sum	0.001	40	0.9825	0.9825	0.9825	0.9825
combined	51	median_geomean	0.001	40	0.979444444444444	0.979444444444444	0.979444444444444	0.979444444444444
combined	51	median_max	0.001	40	0.983055555555556	0.983055555555556	0.983055555555556	0.983055555555556
combined	51	median_mean	0.001	40	0.984444444444444	0.984444444444444	0.984444444444444	0.984444444444444
combined	51	median_sum	0.001	40	0.983888888888889	0.983888888888889	0.983888888888889	0.983888888888889
combined	55	coverage_geomean	0.001	40	0.984166666666667	0.984166666666667	0.984166666666667	0.984166666666667
combined	55	coverage_max	0.001	40	0.9875	0.9875	0.9875	0.9875
combined	55	coverage_mean	0.001	40	0.989444444444444	0.989444444444444	0.989444444444444	0.989444444444444
combined	55	coverage_sum	0.001	40	0.9875	0.9875	0.9875	0.9875
combined	55	mean_geomean	0.001	40	0.981944444444444	0.981944444444444	0.981944444444444	0.981944444444444
combined	55	mean_max	0.001	40	0.986111111111111	0.986111111111111	0.986111111111111	0.986111111111111
combined	55	mean_mean	0.001	40	0.988611111111111	0.988611111111111	0.988611111111111	0.988611111111111
combined	55	mean_sum	0.001	40	0.986388888888889	0.986388888888889	0.986388888888889	0.986388888888889
combined	55	median_geomean	0.001	40	0.985	0.985	0.985	0.985
combined	55	median_max	0.001	40	0.984722222222222	0.984722222222222	0.984722222222222	0.984722222222222
combined	55	median_mean	0.001	40	0.985833333333333	0.985833333333333	0.985833333333333	0.985833333333333
combined	55	median_sum	0.001	40	0.985	0.985	0.985	0.985
combined	59	coverage_geomean	0.001	40	0.987777777777778	0.987777777777778	0.987777777777778	0.987777777777778
combined	59	coverage_max	0.001	40	0.991111111111111	0.991111111111111	0.991111111111111	0.991111111111111
combined	59	coverage_mean	0.001	40	0.991388888888889	0.991388888888889	0.991388888888889	0.991388888888889
combined	59	coverage_sum	0.001	40	0.990277777777778	0.990277777777778	0.990277777777778	0.990277777777778
combined	59	mean_geomean	0.001	40	0.985833333333333	0.985833333333333	0.985833333333333	0.985833333333333
combined	59	mean_max	0.001	40	0.99	0.99	0.99	0.99
combined	59	mean_mean	0.001	40	0.989722222222222	0.989722222222222	0.989722222222222	0.989722222222222
combined	59	mean_sum	0.001	40	0.989722222222222	0.989722222222222	0.989722222222222	0.989722222222222
combined	59	median_geomean	0.001	40	0.985	0.985	0.985	0.985
combined	59	median_max	0.001	40	0.990555555555556	0.990555555555556	0.990555555555556	0.990555555555556
combined	59	median_mean	0.001	40	0.990277777777778	0.990277777777778	0.990277777777778	0.990277777777778
combined	59	median_sum	0.001	40	0.991388888888889	0.991388888888889	0.991388888888889	0.991388888888889
combined	63	coverage_geomean	0.001	40	0.988333333333333	0.988333333333333	0.988333333333333	0.988333333333333
combined	63	coverage_max	0.001	40	0.992777777777778	0.992777777777778	0.992777777777778	0.992777777777778
combined	63	coverage_mean	0.001	40	0.992222222222222	0.992222222222222	0.992222222222222	0.992222222222222
combined	63	coverage_sum	0.001	40	0.991944444444444	0.991944444444444	0.991944444444444	0.991944444444444
combined	63	mean_geomean	0.001	40	0.9875	0.9875	0.9875	0.9875
combined	63	mean_max	0.001	40	0.991944444444444	0.991944444444444	0.991944444444444	0.991944444444444
combined	63	mean_mean	0.001	40	0.991666666666667	0.991666666666667	0.991666666666667	0.991666666666667
combined	63	mean_sum	0.001	40	0.991666666666667	0.991666666666667	0.991666666666667	0.991666666666667
combined	63	median_geomean	0.001	40	0.991111111111111	0.991111111111111	0.991111111111111	0.991111111111111
combined	63	median_max	0.001	40	0.990555555555556	0.990555555555556	0.990555555555556	0.990555555555556
combined	63	median_mean	0.001	40	0.991944444444444	0.991944444444444	0.991944444444444	0.991944444444444
combined	63	median_sum	0.001	40	0.99	0.99	0.99	0.99
combined	67	coverage_geomean	0.001	40	0.988888888888889	0.988888888888889	0.988888888888889	0.988888888888889
combined	67	coverage_max	0.001	40	0.993333333333333	0.993333333333333	0.993333333333333	0.993333333333333
combined	67	coverage_mean	0.001	40	0.993888888888889	0.993888888888889	0.993888888888889	0.993888888888889
combined	67	coverage_sum	0.001	40	0.992777777777778	0.992777777777778	0.992777777777778	0.992777777777778
combined	67	mean_geomean	0.001	40	0.987777777777778	0.987777777777778	0.987777777777778	0.987777777777778
combined	67	mean_max	0.001	40	0.993611111111111	0.993611111111111	0.993611111111111	0.993611111111111
combined	67	mean_mean	0.001	40	0.9925	0.9925	0.9925	0.9925
combined	67	mean_sum	0.001	40	0.992777777777778	0.992777777777778	0.992777777777778	0.992777777777778
combined	67	median_geomean	0.001	40	0.984166666666667	0.984166666666667	0.984166666666667	0.984166666666667
combined	67	median_max	0.001	40	0.991388888888889	0.991388888888889	0.991388888888889	0.991388888888889
combined	67	median_mean	0.001	40	0.991944444444444	0.991944444444444	0.991944444444444	0.991944444444444
combined	67	median_sum	0.001	40	0.992777777777778	0.992777777777778	0.992777777777778	0.992777777777778
combined	71	coverage_geomean	0.001	40	0.988333333333333	0.988333333333333	0.988333333333333	0.988333333333333
combined	71	coverage_max	0.001	40	0.994166666666667	0.994166666666667	0.994166666666667	0.994166666666667
combined	71	coverage_mean	0.001	40	0.994166666666667	0.994166666666667	0.994166666666667	0.994166666666667
combined	71	coverage_sum	0.001	40	0.994166666666667	0.994166666666667	0.994166666666667	0.994166666666667
combined	71	mean_geomean	0.001	40	0.987777777777778	0.987777777777778	0.987777777777778	0.987777777777778
combined	71	mean_max	0.001	40	0.993333333333333	0.993333333333333	0.993333333333333	0.993333333333333
combined	71	mean_mean	0.001	40	0.993611111111111	0.993611111111111	0.993611111111111	0.993611111111111
combined	71	mean_sum	0.001	40	0.993611111111111	0.993611111111111	0.993611111111111	0.993611111111111
combined	71	median_geomean	0.001	40	0.990833333333333	0.990833333333333	0.990833333333333	0.990833333333333
combined	71	median_max	0.001	40	0.993888888888889	0.993888888888889	0.993888888888889	0.993888888888889
combined	71	median_mean	0.001	40	0.993888888888889	0.993888888888889	0.993888888888889	0.993888888888889
combined	71	median_sum	0.001	40	0.993611111111111	0.993611111111111	0.993611111111111	0.993611111111111
