k	Method	Error	Coverage	AveragePrecision	AverageRecall	AverageF1	WeightedAverageF1
23	mean	0	80	0.617347575474376	0.628198198198198	0.621595722809737	0.621595722809737
23	mean	0.001	80	0.617423474356507	0.628183183183183	0.621634419351834	0.621634419351834
23	mean	0.01	80	0.602466563460794	0.612672672672673	0.606514081376071	0.606514081376071
23	median	0	80	0.61923537438585	0.630255255255255	0.62354630152206	0.62354630152206
23	median	0.001	80	0.615449588497909	0.626141141141141	0.619635092117752	0.619635092117752
23	median	0.01	80	0.604514553089882	0.614804804804805	0.608604035757301	0.608604035757301
27	coverage	0	80	0.636209958880556	0.647762762762763	0.640649480392883	0.640649480392883
27	coverage	0.001	80	0.634520185281414	0.645855855855856	0.638874947979985	0.638874947979985
27	coverage	0.01	80	0.616801644254778	0.627417417417417	0.620973384187839	0.620973384187839
27	mean	0	80	0.630630700141619	0.641951951951952	0.6350029142829	0.6350029142829
27	mean	0.001	80	0.628623680958804	0.63981981981982	0.632952830289403	0.632952830289403
27	mean	0.01	80	0.610932771548599	0.621351351351351	0.615042986936519	0.615042986936519
27	median	0	80	0.625615294349453	0.636621621621622	0.62989727482157	0.62989727482157
27	median	0.001	80	0.633933884133902	0.645375375375375	0.638344031163398	0.638344031163398
27	median	0.01	80	0.608746165817478	0.619054054054054	0.612835434228845	0.612835434228845
31	coverage	0	80	0.644579274312066	0.656531531531532	0.649141796363471	0.649141796363471
31	coverage	0.001	80	0.642515002909152	0.654234234234234	0.646995142469845	0.646995142469845
31	coverage	0.01	80	0.620721002975492	0.631426426426426	0.624937648405034	0.624937648405034
31	mean	0	80	0.639029446407943	0.650645645645646	0.643482897163921	0.643482897163921
31	mean	0.001	80	0.637175814392376	0.648753753753754	0.641618087286114	0.641618087286114
31	mean	0.01	80	0.615639398218666	0.626006006006006	0.619735258075594	0.619735258075594
31	median	0	80	0.637960498385142	0.649534534534535	0.642406152557181	0.642406152557181
31	median	0.001	80	0.632866021174727	0.644279279279279	0.637279185147071	0.637279185147071
31	median	0.01	80	0.618626473878651	0.629279279279279	0.622831043332561	0.622831043332561
35	coverage	0	80	0.66139888593744	0.673918918918919	0.666079847698979	0.666079847698979
35	coverage	0.001	80	0.659676167470639	0.672012012012012	0.664316073570424	0.664316073570424
35	coverage	0.01	80	0.638730000421238	0.649894894894895	0.6430240414383	0.6430240414383
35	mean	0	80	0.656960613531858	0.669234234234234	0.661588060044873	0.661588060044873
35	mean	0.001	80	0.655030276492956	0.667147147147147	0.659605675846927	0.659605675846927
35	mean	0.01	80	0.63491403996662	0.645960960960961	0.639182027032924	0.639182027032924
35	median	0	80	0.660895088517506	0.673378378378378	0.66557763144665	0.66557763144665
35	median	0.001	80	0.656289296241828	0.668453453453453	0.660886354191739	0.660886354191739
35	median	0.01	80	0.634174754221207	0.645075075075075	0.638390368830986	0.638390368830986
39	coverage	0	80	0.666523861117365	0.679114114114114	0.671214055619048	0.671214055619048
39	coverage	0.001	80	0.664533799830879	0.676981981981982	0.66919428516559	0.66919428516559
39	coverage	0.01	80	0.64135704589163	0.652537537537538	0.645648066110535	0.645648066110535
39	mean	0	80	0.662529041881209	0.675	0.667200665345499	0.667200665345499
39	mean	0.001	80	0.660420234762895	0.672732732732733	0.665040194527398	0.665040194527398
39	mean	0.01	80	0.637968413517123	0.649009009009009	0.642230786404904	0.642230786404904
39	median	0	80	0.664854327778644	0.677642642642643	0.669629623624494	0.669629623624494
39	median	0.001	80	0.664623413855322	0.677327327327327	0.669354171448047	0.669354171448047
39	median	0.01	80	0.631615318686899	0.642597597597598	0.635887103847917	0.635887103847917
43	coverage	0	80	0.670264583706586	0.683003003003003	0.674994771394672	0.674994771394672
43	coverage	0.001	80	0.667687779135989	0.680225225225225	0.672369428805043	0.672369428805043
43	coverage	0.01	80	0.640816688787996	0.651966966966967	0.645102766740443	0.645102766740443
43	mean	0	80	0.666459027992989	0.679054054054054	0.671153548537194	0.671153548537194
43	mean	0.001	80	0.663931327874839	0.676411411411411	0.668606542474229	0.668606542474229
43	mean	0.01	80	0.637530174377959	0.648618618618619	0.641811952439772	0.641811952439772
43	median	0	80	0.662792354205265	0.67551051051051	0.66755117915785	0.66755117915785
43	median	0.001	80	0.660791969140727	0.673363363363363	0.665506682704002	0.665506682704002
43	median	0.01	80	0.637317105896989	0.648198198198198	0.641521440709784	0.641521440709784
47	coverage	0	80	0.673079346194345	0.685855855855856	0.677800450120535	0.677800450120535
47	coverage	0.001	80	0.670791733099622	0.683468468468468	0.675504770228616	0.675504770228616
47	coverage	0.01	80	0.639009165791521	0.650015015015015	0.643249393510411	0.643249393510411
47	mean	0	80	0.669432521889588	0.682162162162162	0.674161648159191	0.674161648159191
47	mean	0.001	80	0.666900408411299	0.679459459459459	0.671585003635464	0.671585003635464
47	mean	0.01	80	0.636364852194995	0.647297297297297	0.640595199014686	0.640595199014686
47	median	0	80	0.66569621153677	0.678273273273273	0.670388495518468	0.670388495518468
47	median	0.001	80	0.662899940688577	0.675315315315315	0.667551045252478	0.667551045252478
47	median	0.01	80	0.63932194863453	0.65039039039039	0.643591001961932	0.643591001961932
51	coverage	0	80	0.676992487410298	0.68978978978979	0.681706217818534	0.681706217818534
51	coverage	0.001	80	0.673914585547315	0.686786786786787	0.678679728378395	0.678679728378395
51	coverage	0.01	80	0.638239712713572	0.649009009009009	0.642408036402887	0.642408036402887
51	mean	0	80	0.67353182360364	0.686276276276276	0.678241836173489	0.678241836173489
51	mean	0.001	80	0.670486247176343	0.683273273273273	0.675251774102989	0.675251774102989
51	mean	0.01	80	0.63519039716235	0.645870870870871	0.639346030452746	0.639346030452746
51	median	0	80	0.676551171544952	0.689324324324324	0.681257247991874	0.681257247991874
51	median	0.001	80	0.673074976245405	0.685870870870871	0.67781601984436	0.67781601984436
51	median	0.01	80	0.638348343967633	0.649219219219219	0.642555171619921	0.642555171619921
55	coverage	0	80	0.690935098115207	0.700195195195195	0.694308547536975	0.694308547536975
55	coverage	0.001	80	0.687406533389259	0.696741741741742	0.690837088101149	0.690837088101149
55	coverage	0.01	80	0.649355011078983	0.656726726726727	0.652236053406806	0.652236053406806
55	mean	0	80	0.688263953470962	0.697417417417417	0.691612232965703	0.691612232965703
55	mean	0.001	80	0.684758697117917	0.694114114114114	0.688215416763614	0.688215416763614
55	mean	0.01	80	0.647249499958631	0.654564564564565	0.650107392981163	0.650107392981163
55	median	0	80	0.690972336415069	0.700375375375375	0.694397997801191	0.694397997801191
55	median	0.001	80	0.687447557548577	0.696921921921922	0.690932466936046	0.690932466936046
55	median	0.01	80	0.646466161872794	0.653438438438438	0.6491967029789	0.6491967029789
59	coverage	0	80	0.699557658087981	0.709174174174174	0.703005832074985	0.703005832074985
59	coverage	0.001	80	0.696410253797863	0.705885885885886	0.699860420792771	0.699860420792771
59	coverage	0.01	80	0.656898761022879	0.664504504504504	0.659844169635964	0.659844169635964
59	mean	0	80	0.697412646788573	0.706966966966967	0.700848546237757	0.700848546237757
59	mean	0.001	80	0.694244220338875	0.703708708708709	0.697700804195998	0.697700804195998
59	mean	0.01	80	0.655152735455492	0.662762762762763	0.658098173941191	0.658098173941191
59	median	0	80	0.696455825753018	0.706306306306306	0.700006169489264	0.700006169489264
59	median	0.001	80	0.694772985297718	0.70460960960961	0.698357116687665	0.698357116687665
59	median	0.01	80	0.644689507135661	0.651861861861862	0.647504071884918	0.647504071884918
63	coverage	0	80	0.709893852929095	0.718288288288288	0.712885020462363	0.712885020462363
63	coverage	0.001	80	0.707150114497132	0.715510510510511	0.710164039055913	0.710164039055913
63	coverage	0.01	80	0.666826150250988	0.673138138138138	0.669302623339187	0.669302623339187
63	mean	0	80	0.708055436050996	0.716486486486486	0.711072195049637	0.711072195049637
63	mean	0.001	80	0.705289046417722	0.713678678678679	0.70832659599824	0.70832659599824
63	mean	0.01	80	0.664088355084982	0.67048048048048	0.666598345416973	0.666598345416973
63	median	0	80	0.701332755367911	0.709189189189189	0.704193511035567	0.704193511035567
63	median	0.001	80	0.700563524198458	0.708903903903904	0.703604223277091	0.703604223277091
63	median	0.01	80	0.664480410217792	0.67039039039039	0.666804300904132	0.666804300904132
67	coverage	0	80	0.719199851413861	0.728033033033033	0.722268171384294	0.722268171384294
67	coverage	0.001	80	0.716827906084755	0.725480480480481	0.719865888960067	0.719865888960067
67	coverage	0.01	80	0.677129613089197	0.683933933933934	0.679759438705216	0.679759438705216
67	mean	0	80	0.717883479910513	0.726786786786787	0.720992680780426	0.720992680780426
67	mean	0.001	80	0.71558631822121	0.724384384384384	0.71868261115056	0.71868261115056
67	mean	0.01	80	0.675880272764316	0.682732732732733	0.678525859888749	0.678525859888749
67	median	0	80	0.718050368687214	0.726696696696697	0.721065194086609	0.721065194086609
67	median	0.001	80	0.710059423446923	0.718378378378378	0.71302756683728	0.71302756683728
67	median	0.01	80	0.677336716562108	0.684504504504505	0.68010091056002	0.68010091056002
71	coverage	0	80	0.724415511925241	0.733573573573574	0.727543231404052	0.727543231404052
71	coverage	0.001	80	0.722205635781048	0.731156156156156	0.725292428722167	0.725292428722167
71	coverage	0.01	80	0.68094777957381	0.687987987987988	0.683636296019855	0.683636296019855
71	mean	0	80	0.723391761616357	0.732582582582583	0.726538201165192	0.726538201165192
71	mean	0.001	80	0.721198391373143	0.730165165165165	0.724298473430355	0.724298473430355
71	mean	0.01	80	0.679965346729501	0.687012012012012	0.682658969596821	0.682658969596821
71	median	0	80	0.724415511925241	0.733573573573574	0.727543231404052	0.727543231404052
71	median	0.001	80	0.71781629208263	0.726291291291291	0.720784836298214	0.720784836298214
71	median	0.01	80	0.677011451299512	0.684309309309309	0.679796870694098	0.679796870694098
75	coverage	0	80	0.731605144085268	0.738528528528529	0.734100877710522	0.734100877710522
75	coverage	0.001	80	0.729505738495908	0.736306306306306	0.731968796696941	0.731968796696941
75	coverage	0.01	80	0.68572655380622	0.691216216216216	0.687913503088027	0.687913503088027
75	mean	0	80	0.730629897045701	0.737597597597598	0.733148941679891	0.733148941679891
75	mean	0.001	80	0.728521800389185	0.7353003003003	0.730986610614263	0.730986610614263
75	mean	0.01	80	0.684691324409781	0.69015015015015	0.686868946151891	0.686868946151891
75	median	0	80	0.731733530207889	0.738873873873874	0.734301574906121	0.734301574906121
75	median	0.001	80	0.727126605929921	0.733648648648649	0.729513203968755	0.729513203968755
75	median	0.01	80	0.683499905278631	0.689594594594595	0.68590352443281	0.68590352443281
79	coverage	0	80	0.734723782048948	0.741921921921922	0.737295610516143	0.737295610516143
79	coverage	0.001	80	0.732713717480605	0.73966966966967	0.735216778893986	0.735216778893986
79	coverage	0.01	80	0.68484533040349	0.690705705705706	0.687167777586309	0.687167777586309
79	mean	0	80	0.73390652813593	0.741096096096096	0.736482977708445	0.736482977708445
79	mean	0.001	80	0.73165773418132	0.738603603603604	0.734166203811412	0.734166203811412
79	mean	0.01	80	0.683584498729619	0.689444444444444	0.685915155934157	0.685915155934157
79	median	0	80	0.728426182615599	0.73524024024024	0.730910245017358	0.730910245017358
79	median	0.001	80	0.730759522923224	0.737432432432432	0.733185415154346	0.733185415154346
79	median	0.01	80	0.684752465804435	0.690705705705706	0.687120436607584	0.687120436607584
83	coverage	0	80	0.736202182882628	0.743498498498498	0.738800375874441	0.738800375874441
83	coverage	0.001	80	0.734117309331125	0.741216216216216	0.736658291305442	0.736658291305442
83	coverage	0.01	80	0.67681517929709	0.682882882882883	0.679250634609899	0.679250634609899
83	mean	0	80	0.735622630480381	0.742912912912913	0.738223850271166	0.738223850271166
83	mean	0.001	80	0.733273621603242	0.74039039039039	0.735828346911295	0.735828346911295
83	mean	0.01	80	0.675577939619061	0.681726726726727	0.678045975616759	0.678045975616759
83	median	0	80	0.732500680523006	0.739069069069069	0.734867948647513	0.734867948647513
83	median	0.001	80	0.731768929238514	0.738468468468468	0.734200602371092	0.734200602371092
83	median	0.01	80	0.668489604871388	0.673453453453453	0.670529182984213	0.670529182984213
87	coverage	0	80	0.737256926772925	0.744594594594595	0.739867209226314	0.739867209226314
87	coverage	0.001	80	0.735036645864621	0.742252252252252	0.737620249398434	0.737620249398434
87	coverage	0.01	80	0.661141532234645	0.667312312312312	0.663665689163736	0.663665689163736
87	mean	0	80	0.736516983480097	0.743933933933934	0.739161109215976	0.739161109215976
87	mean	0.001	80	0.734398318823249	0.741606606606607	0.736986881381319	0.736986881381319
87	mean	0.01	80	0.6596476843626	0.665870870870871	0.662194952482187	0.662194952482187
87	median	0	80	0.735339743912066	0.742342342342342	0.737843535384678	0.737843535384678
87	median	0.001	80	0.73170648914655	0.738288288288288	0.734099012272205	0.734099012272205
87	median	0.01	80	0.604917513461264	0.609804804804805	0.606997091280353	0.606997091280353
91	coverage	0	80	0.737203028589435	0.744654654654655	0.739855396883734	0.739855396883734
91	coverage	0.001	80	0.734965528890802	0.742222222222222	0.737559613106041	0.737559613106041
91	coverage	0.01	80	0.62081947777403	0.626816816816817	0.623360041839893	0.623360041839893
91	mean	0	80	0.736709554178016	0.744159159159159	0.73935976677127	0.73935976677127
91	mean	0.001	80	0.734060113316705	0.741351351351351	0.736674399730792	0.736674399730792
91	mean	0.01	80	0.619858534672878	0.625825825825826	0.622389484572686	0.622389484572686
91	median	0	80	0.737203028589435	0.744654654654655	0.739855396883734	0.739855396883734
91	median	0.001	80	0.728332246937274	0.73457957957958	0.730623577581376	0.730623577581376
91	median	0.01	80	0.587490272345586	0.592372372372372	0.589609813055362	0.589609813055362
95	coverage	0	80	0.734545032035215	0.742267267267267	0.737309067394794	0.737309067394794
95	coverage	0.001	80	0.729483616142324	0.736876876876877	0.732167891362	0.732167891362
95	coverage	0.01	80	0.222920676814753	0.223693693693694	0.223283902692631	0.223283902692631
95	mean	0	80	0.733771745944994	0.741486486486487	0.736538959489855	0.736538959489855
95	mean	0.001	80	0.728494692789352	0.735990990990991	0.731224232746965	0.731224232746965
95	mean	0.01	80	0.229882426902864	0.230720720720721	0.230277156787456	0.230277156787456
95	median	0	80	0.72913222372584	0.737282282282282	0.732080953308288	0.732080953308288
95	median	0.001	80	0.705232018326666	0.71003003003003	0.707095773540178	0.707095773540178
95	median	0.01	80	0.351926997145793	0.357477477477477	0.354382468867048	0.354382468867048
99	coverage	0	80	0.0475166375166375	0.0475225225225225	0.047519513774894	0.047519513774894
99	coverage	0.001	80	0.00621621621621622	0.00621621621621622	0.00621621621621622	0.00621621621621622
99	coverage	0.01	80	0.000135135135135135	0.000135135135135135	0.000135135135135135	0.000135135135135135
99	mean	0	80	0.0492564466326843	0.0492642642642643	0.0492602843962616	0.0492602843962616
99	mean	0.001	80	0.00638138138138138	0.00638138138138138	0.00638138138138138	0.00638138138138138
99	mean	0.01	80	0.00015015015015015	0.00015015015015015	0.00015015015015015	0.00015015015015015
99	median	0	80	0.0015015015015015	0.0015015015015015	0.0015015015015015	0.0015015015015015
99	median	0.001	80	0.0015015015015015	0.0015015015015015	0.0015015015015015	0.0015015015015015
99	median	0.01	80	0	0	0	0
11	coverage	0	100	0.169264264264264	0.169264264264264	0.169264264264264	0.169264264264264
11	coverage	0.001	100	0.168843843843844	0.168843843843844	0.168843843843844	0.168843843843844
11	coverage	0.01	100	0.166141141141141	0.166141141141141	0.166141141141141	0.166141141141141
11	mean	0	100	0.167792792792793	0.167792792792793	0.167792792792793	0.167792792792793
11	mean	0.001	100	0.167642642642643	0.167642642642643	0.167642642642643	0.167642642642643
11	mean	0.01	100	0.166711563048197	0.166711711711712	0.166711637010144	0.166711637010144
11	median	0	100	0.169729581066215	0.16972972972973	0.169729655028162	0.169729655028162
11	median	0.001	100	0.16974459608123	0.169744744744745	0.169744670043178	0.169744670043178
11	median	0.01	100	0.167732584069218	0.167732732732733	0.167732658031165	0.167732658031165
15	coverage	0	100	0.61790627676706	0.628963963963964	0.622265869388582	0.622265869388582
15	coverage	0.001	100	0.616776426226042	0.627852852852853	0.621145379673806	0.621145379673806
15	coverage	0.01	100	0.607934351842577	0.618453453453453	0.612120185966108	0.612120185966108
15	mean	0	100	0.610615804716796	0.621471471471471	0.614924633750535	0.614924633750535
15	mean	0.001	100	0.609624729057884	0.620495495495496	0.613931122903464	0.613931122903464
15	mean	0.01	100	0.601085350733507	0.611411411411411	0.605211251620281	0.605211251620281
15	median	0	100	0.609334038016007	0.620585585585586	0.613794330622989	0.613794330622989
15	median	0.001	100	0.611218302908554	0.622462462462463	0.615675601502591	0.615675601502591
15	median	0.01	100	0.598373528885129	0.608948948948949	0.602614651940384	0.602614651940384
19	coverage	0	100	0.639434606136448	0.651396396396396	0.644058884733541	0.644058884733541
19	coverage	0.001	100	0.638543460569531	0.65045045045045	0.643151269683553	0.643151269683553
19	coverage	0.01	100	0.627783649721776	0.638993993993994	0.63218262146731	0.63218262146731
19	mean	0	100	0.632183269226421	0.643933933933934	0.63676068660673	0.63676068660673
19	mean	0.001	100	0.631319832620355	0.642957957957958	0.635854611310429	0.635854611310429
19	mean	0.01	100	0.621546147327334	0.632477477477478	0.625857764475261	0.625857764475261
19	median	0	100	0.632131481089073	0.644144144144144	0.636809914107414	0.636809914107414
19	median	0.001	100	0.637327094992733	0.649399399399399	0.641997154579149	0.641997154579149
19	median	0.01	100	0.626650382911255	0.638078078078078	0.631144828218209	0.631144828218209
23	coverage	0	100	0.654639896767763	0.667192192192192	0.659420941660352	0.659420941660352
23	coverage	0.001	100	0.653550626595635	0.666081081081081	0.658325284582824	0.658325284582824
23	coverage	0.01	100	0.64170477920242	0.653483483483484	0.646272720589281	0.646272720589281
23	mean	0	100	0.648760476621372	0.661171171171171	0.653514761514984	0.653514761514984
23	mean	0.001	100	0.647707828716288	0.66012012012012	0.652470714454565	0.652470714454565
23	mean	0.01	100	0.635925145949713	0.647507507507508	0.640439336325527	0.640439336325527
23	median	0	100	0.647018025316723	0.659624624624625	0.651864742935441	0.651864742935441
23	median	0.001	100	0.649004106149466	0.661456456456456	0.653779058525776	0.653779058525776
23	median	0.01	100	0.637940751907446	0.649684684684685	0.642506018797445	0.642506018797445
27	coverage	0	100	0.664519048714803	0.677447447447447	0.669388263714269	0.669388263714269
27	coverage	0.001	100	0.663579694076443	0.676441441441441	0.66842210614501	0.66842210614501
27	coverage	0.01	100	0.649757458821112	0.661801801801802	0.654403124691406	0.654403124691406
27	mean	0	100	0.659500857727955	0.672252252252252	0.664325334236625	0.664325334236625
27	mean	0.001	100	0.658592263029603	0.671201201201201	0.663369893907077	0.663369893907077
27	mean	0.01	100	0.644809801872078	0.656801801801802	0.649444758930633	0.649444758930633
27	median	0	100	0.657573721310684	0.670525525525526	0.662487294326339	0.662487294326339
27	median	0.001	100	0.656040827754891	0.668873873873874	0.660909181371001	0.660909181371001
27	median	0.01	100	0.646076491921166	0.658273273273273	0.650796247042019	0.650796247042019
31	coverage	0	100	0.673062107849524	0.686276276276276	0.677997274139791	0.677997274139791
31	coverage	0.001	100	0.671128827059237	0.684354354354354	0.676065385890155	0.676065385890155
31	coverage	0.01	100	0.653911986408554	0.665900900900901	0.658496621572072	0.658496621572072
31	mean	0	100	0.668240173798129	0.681321321321321	0.673153881632722	0.673153881632722
31	mean	0.001	100	0.666468988198657	0.679429429429429	0.671337186251955	0.671337186251955
31	mean	0.01	100	0.649969690517517	0.661921921921922	0.654570285406951	0.654570285406951
31	median	0	100	0.66581364001425	0.679069069069069	0.670809281847309	0.670809281847309
31	median	0.001	100	0.667205114210906	0.68039039039039	0.672172968731455	0.672172968731455
31	median	0.01	100	0.645404635951789	0.657507507507508	0.650069993905376	0.650069993905376
35	coverage	0	100	0.686268852997561	0.69993993993994	0.691260070282969	0.691260070282969
35	coverage	0.001	100	0.684844518892302	0.698513513513514	0.689836784522281	0.689836784522281
35	coverage	0.01	100	0.667648092046301	0.67993993993994	0.672250356867965	0.672250356867965
35	mean	0	100	0.682729475790647	0.696216216216216	0.687685875349425	0.687685875349425
35	mean	0.001	100	0.680931204036357	0.694444444444444	0.6859015447809	0.6859015447809
35	mean	0.01	100	0.664528640587677	0.676741741741742	0.669125693923978	0.669125693923978
35	median	0	100	0.680380037267675	0.694069069069069	0.685428794990884	0.685428794990884
35	median	0.001	100	0.683847805981041	0.697717717717718	0.688936112664734	0.688936112664734
35	median	0.01	100	0.66264177563677	0.67490990990991	0.667293330873142	0.667293330873142
39	coverage	0	100	0.690094549094007	0.704039039039039	0.695152684806389	0.695152684806389
39	coverage	0.001	100	0.688592112701456	0.702387387387387	0.693606721200015	0.693606721200015
39	coverage	0.01	100	0.66861121276839	0.680900900900901	0.673221500356978	0.673221500356978
39	mean	0	100	0.686980116328981	0.700765765765766	0.692009128896145	0.692009128896145
39	mean	0.001	100	0.68507901215539	0.698843843843844	0.690098860853701	0.690098860853701
39	mean	0.01	100	0.666254415694009	0.678528528528529	0.670872447990298	0.670872447990298
39	median	0	100	0.685097733402972	0.698888888888889	0.690153812618569	0.690153812618569
39	median	0.001	100	0.688071394395544	0.702162162162162	0.693194646611593	0.693194646611593
39	median	0.01	100	0.669187123485962	0.681666666666667	0.673872292028976	0.673872292028976
43	coverage	0	100	0.692974505811767	0.707012012012012	0.698041310585772	0.698041310585772
43	coverage	0.001	100	0.691004979637506	0.704954954954955	0.696050682558967	0.696050682558967
43	coverage	0.01	100	0.668880734818619	0.681051051051051	0.673442202793773	0.673442202793773
43	mean	0	100	0.690066612274986	0.704009009009009	0.695131385304042	0.695131385304042
43	mean	0.001	100	0.688211988672721	0.702147147147147	0.69327969172893	0.69327969172893
43	mean	0.01	100	0.665837653464209	0.678018018018018	0.67042824557086	0.67042824557086
43	median	0	100	0.688838195920687	0.702732732732733	0.693895830616176	0.693895830616176
43	median	0.001	100	0.690419988401254	0.704564564564565	0.695546031320175	0.695546031320175
43	median	0.01	100	0.666875279879768	0.679384384384384	0.671604980186907	0.671604980186907
47	coverage	0	100	0.695270469618047	0.709384384384384	0.700355630139582	0.700355630139582
47	coverage	0.001	100	0.693294107998389	0.707267267267267	0.698337531326706	0.698337531326706
47	coverage	0.01	100	0.667350143171964	0.679444444444444	0.671915642502523	0.671915642502523
47	mean	0	100	0.692772062164213	0.706741741741742	0.697835463402981	0.697835463402981
47	mean	0.001	100	0.690609275642059	0.7046996996997	0.695720226001911	0.695720226001911
47	mean	0.01	100	0.664613315158014	0.676681681681682	0.669181699705036	0.669181699705036
47	median	0	100	0.692215583519484	0.706276276276276	0.697319102812737	0.697319102812737
47	median	0.001	100	0.692336080044515	0.706636636636637	0.697517814893995	0.697517814893995
47	median	0.01	100	0.665286944066035	0.677777777777778	0.670014224517502	0.670014224517502
51	coverage	0	100	0.698399597159228	0.712717717717718	0.703543464408769	0.703543464408769
51	coverage	0.001	100	0.696236634492199	0.71027027027027	0.701280782033878	0.701280782033878
51	coverage	0.01	100	0.666527344239525	0.678378378378378	0.671009636471819	0.671009636471819
51	mean	0	100	0.696185031978608	0.71042042042042	0.701320607017907	0.701320607017907
51	mean	0.001	100	0.693684817395529	0.707807807807808	0.698786660953899	0.698786660953899
51	mean	0.01	100	0.663959268556099	0.675795795795796	0.668446959767944	0.668446959767944
51	median	0	100	0.696344636174894	0.710570570570571	0.701483872835878	0.701483872835878
51	median	0.001	100	0.693988388515427	0.708393393393393	0.69918240775635	0.69918240775635
51	median	0.01	100	0.666651183243312	0.678618618618619	0.671174770988606	0.671174770988606
55	coverage	0	100	0.709457536831711	0.71960960960961	0.713078608794021	0.713078608794021
55	coverage	0.001	100	0.707479265291093	0.717477477477477	0.711052340192812	0.711052340192812
55	coverage	0.01	100	0.675544084613093	0.683813813813814	0.67869472001984	0.67869472001984
55	mean	0	100	0.707441524641337	0.717717717717718	0.71112444348039	0.71112444348039
55	mean	0.001	100	0.705677176057077	0.715795795795796	0.709316806400221	0.709316806400221
55	mean	0.01	100	0.673959730052344	0.682357357357357	0.677157166641467	0.677157166641467
55	median	0	100	0.708447237880355	0.718633633633634	0.712085126532683	0.712085126532683
55	median	0.001	100	0.705356964306518	0.715690690690691	0.709062034412388	0.709062034412388
55	median	0.01	100	0.666565086209014	0.674654654654655	0.6696768255142	0.6696768255142
59	coverage	0	100	0.716063540480304	0.726486486486487	0.719724663216281	0.719724663216281
59	coverage	0.001	100	0.714449075932167	0.724834834834835	0.718103095979561	0.718103095979561
59	coverage	0.01	100	0.682694909005723	0.691231231231231	0.685920261586077	0.685920261586077
59	mean	0	100	0.714800430678607	0.72518018018018	0.718456959120543	0.718456959120543
59	mean	0.001	100	0.712583415470352	0.722927927927928	0.716240728329439	0.716240728329439
59	mean	0.01	100	0.681074204579504	0.68954954954955	0.684282076347011	0.684282076347011
59	median	0	100	0.715722042738722	0.726156156156156	0.719388369485523	0.719388369485523
59	median	0.001	100	0.713130201615977	0.723768768768769	0.716884729257592	0.716884729257592
59	median	0.01	100	0.678963809169098	0.686966966966967	0.68200927356373	0.68200927356373
63	coverage	0	100	0.724656610705364	0.733768768768769	0.727833562749279	0.727833562749279
63	coverage	0.001	100	0.722493379053651	0.731546546546546	0.725657785235997	0.725657785235997
63	coverage	0.01	100	0.690041536310881	0.697177177177177	0.69276505640378	0.69276505640378
63	mean	0	100	0.723173673762481	0.732267267267267	0.726356393556689	0.726356393556689
63	mean	0.001	100	0.721489887363229	0.730465465465465	0.724631005407393	0.724631005407393
63	mean	0.01	100	0.688709944704305	0.695900900900901	0.691465310555854	0.691465310555854
63	median	0	100	0.724566817942304	0.733693693693694	0.727751092219047	0.727751092219047
63	median	0.001	100	0.722603334825678	0.731966966966967	0.725865769044589	0.725865769044589
63	median	0.01	100	0.68766967414118	0.694399399399399	0.690268164615504	0.690268164615504
67	coverage	0	100	0.731721872258967	0.741321321321321	0.734989390566175	0.734989390566175
67	coverage	0.001	100	0.729484374139562	0.738843843843844	0.732672181990514	0.732672181990514
67	coverage	0.01	100	0.69877321931508	0.706441441441441	0.70165487066855	0.70165487066855
67	mean	0	100	0.730657712565152	0.74018018018018	0.733906773646486	0.733906773646486
67	mean	0.001	100	0.728692986728546	0.738048048048048	0.731887046691793	0.731887046691793
67	mean	0.01	100	0.698237090773949	0.705900900900901	0.701118247903877	0.701118247903877
67	median	0	100	0.731706857243952	0.741306306306306	0.73497437555116	0.73497437555116
67	median	0.001	100	0.729913168006616	0.739504504504505	0.733175150719973	0.733175150719973
67	median	0.01	100	0.692573442720236	0.699444444444444	0.695214159354296	0.695214159354296
71	coverage	0	100	0.735206682338267	0.74487987987988	0.73844593413968	0.73844593413968
71	coverage	0.001	100	0.732995575908534	0.742627627627628	0.736232883398442	0.736232883398442
71	coverage	0.01	100	0.701909795663676	0.709894894894895	0.704870003197588	0.704870003197588
71	mean	0	100	0.734520628913883	0.744324324324324	0.737819384403403	0.737819384403403
71	mean	0.001	100	0.732229764535548	0.741951951951952	0.735504427485619	0.735504427485619
71	mean	0.01	100	0.70081308473601	0.708888888888889	0.703825653591477	0.703825653591477
71	median	0	100	0.735206682338267	0.74487987987988	0.73844593413968	0.73844593413968
71	median	0.001	100	0.733269468744922	0.742987987987988	0.73653052395831	0.73653052395831
71	median	0.01	100	0.696923934951875	0.704984984984985	0.699932533568785	0.699932533568785
75	coverage	0	100	0.740981141501647	0.748138138138138	0.74352978489845	0.74352978489845
75	coverage	0.001	100	0.738831913066394	0.745915915915916	0.741353512606665	0.741353512606665
75	coverage	0.01	100	0.707664458061838	0.713813813813814	0.710016582048512	0.710016582048512
75	mean	0	100	0.740360376831149	0.747567567567568	0.742923208333082	0.742923208333082
75	mean	0.001	100	0.738239239779121	0.74539039039039	0.740787293220886	0.740787293220886
75	mean	0.01	100	0.706516821702774	0.712732732732733	0.708894779669892	0.708894779669892
75	median	0	100	0.740981141501647	0.748138138138138	0.74352978489845	0.74352978489845
75	median	0.001	100	0.738477620956216	0.745495495495496	0.740978526794747	0.740978526794747
