HG01071	median	601	P001/P628	-34702.326063
HG01071	median	601	P029/P043	-34893.713657
HG01071	median	601	P052/P628	-34944.114273
HG01071	median	621	P001/P029	-33750.609099
HG01071	median	621	P029/P052	-33960.208551
HG01071	median	621	P029/P622	-34014.556916
HG01071	median	621	P019/P029	-34317.044843
HG01071	median	621	P029/P035	-34379.899322
HG01071	median	621	P029/P059	-34527.177083
HG01071	median	621	P029/P608	-34534.405362
HG01071	median	621	P001/P628	-34547.050940
HG01071	median	621	P029/P043	-34733.975663
HG01071	median	621	P052/P628	-34756.650392
HG01071	median	641	P001/P029	-33525.324503
HG01071	median	641	P029/P052	-33711.125193
HG01071	median	641	P029/P622	-33765.976887
HG01071	median	641	P029/P035	-34083.337217
HG01071	median	641	P019/P029	-34126.690258
HG01071	median	641	P029/P608	-34227.728648
HG01071	median	641	P029/P059	-34283.177513
HG01071	median	641	P001/P628	-34303.051370
HG01071	median	641	P029/P043	-34414.234245
HG01071	median	641	P052/P628	-34488.852060
HG01071	median	661	P001/P029	-33171.857087
HG01071	median	661	P029/P052	-33327.576228
HG01071	median	661	P029/P622	-33382.427922
HG01071	median	661	P029/P035	-33699.788253
HG01071	median	661	P019/P029	-33777.275258
HG01071	median	661	P029/P608	-33844.179683
HG01071	median	661	P029/P059	-33928.387905
HG01071	median	661	P001/P628	-33976.518382
HG01071	median	661	P029/P043	-34030.685280
HG01071	median	661	P052/P628	-34132.237523
HG01071	coverage	21	P029/P030	-2303.306138
HG01071	coverage	21	P029/P042	-2308.192563
HG01071	coverage	21	P001/P029	-2327.661906
HG01071	coverage	21	P029/P038	-2341.384605
HG01071	coverage	21	P029/P051	-2402.258042
HG01071	coverage	21	P029/P031	-2402.258042
HG01071	coverage	21	P004/P035	-2402.258042
HG01071	coverage	21	P029/P054	-2403.183146
HG01071	coverage	21	P029/P603	-2406.727956
HG01071	coverage	21	P029/P056	-2414.747955
HG01071	coverage	41	P029/P619	-4252.517548
HG01071	coverage	41	P029/P038	-4407.668587
HG01071	coverage	41	P029/P042	-4436.426999
HG01071	coverage	41	P029/P030	-4438.342567
HG01071	coverage	41	P029/P051	-4578.255863
HG01071	coverage	41	P029/P031	-4578.255863
HG01071	coverage	41	P004/P035	-4578.255863
HG01071	coverage	41	P001/P029	-4588.090488
HG01071	coverage	41	P004/P029	-4613.606370
HG01071	coverage	41	P609/P619	-4685.303701
HG01071	coverage	61	P029/P619	-6593.511637
HG01071	coverage	61	P029/P038	-7060.246619
HG01071	coverage	61	P029/P042	-7089.412508
HG01071	coverage	61	P029/P030	-7128.686533
HG01071	coverage	61	P029/P051	-7254.762545
HG01071	coverage	61	P029/P031	-7254.762545
HG01071	coverage	61	P004/P035	-7254.762545
HG01071	coverage	61	P609/P619	-7258.936222
HG01071	coverage	61	P004/P029	-7302.589701
HG01071	coverage	61	P001/P029	-7333.129475
HG01071	coverage	81	P029/P619	-9707.957337
HG01071	coverage	81	P029/P042	-10302.930267
HG01071	coverage	81	P029/P030	-10459.659806
HG01071	coverage	81	P029/P038	-10618.353637
HG01071	coverage	81	P001/P029	-10623.434945
HG01071	coverage	81	P029/P031	-10649.712026
HG01071	coverage	81	P029/P051	-10875.532280
HG01071	coverage	81	P004/P029	-10882.463751
HG01071	coverage	81	P029/P049	-10989.613042
HG01071	coverage	81	P004/P035	-11081.629758
HG01071	coverage	101	P029/P619	-13293.635983
HG01071	coverage	101	P029/P042	-13944.360911
HG01071	coverage	101	P029/P030	-14285.390771
HG01071	coverage	101	P001/P029	-14325.062960
HG01071	coverage	101	P029/P031	-14437.186431
HG01071	coverage	101	P029/P049	-14699.978588
HG01071	coverage	101	P029/P038	-14740.825985
HG01071	coverage	101	P004/P029	-15032.695086
HG01071	coverage	101	P029/P051	-15130.428839
HG01071	coverage	101	P619/P628	-15136.242149
HG01071	coverage	121	P029/P619	-17040.689422
HG01071	coverage	121	P029/P042	-17673.933574
HG01071	coverage	121	P001/P029	-18101.989873
HG01071	coverage	121	P029/P030	-18189.192742
HG01071	coverage	121	P029/P031	-18317.996718
HG01071	coverage	121	P029/P049	-18517.907124
HG01071	coverage	121	P029/P038	-18949.586570
HG01071	coverage	121	P619/P628	-19087.970140
HG01071	coverage	121	P012/P029	-19127.208667
HG01071	coverage	121	P035/P619	-19186.221705
HG01071	coverage	141	P029/P619	-20800.378413
HG01071	coverage	141	P029/P042	-21404.704619
HG01071	coverage	141	P001/P029	-21820.945066
HG01071	coverage	141	P029/P030	-22022.507862
HG01071	coverage	141	P029/P031	-22117.272541
HG01071	coverage	141	P029/P049	-22270.537401
HG01071	coverage	141	P035/P619	-22683.027226
HG01071	coverage	141	P029/P622	-22799.104076
HG01071	coverage	141	P012/P029	-22959.223622
HG01071	coverage	141	P619/P628	-22983.630576
HG01071	coverage	161	P029/P619	-24822.102376
HG01071	coverage	161	P029/P042	-25130.225795
HG01071	coverage	161	P001/P029	-25405.327466
HG01071	coverage	161	P029/P030	-25742.815305
HG01071	coverage	161	P029/P049	-25868.506193
HG01071	coverage	161	P029/P031	-25901.150991
HG01071	coverage	161	P029/P622	-26227.492913
HG01071	coverage	161	P035/P619	-26317.250484
HG01071	coverage	161	P029/P035	-26501.781006
HG01071	coverage	161	P035/P042	-26759.438524
HG01071	coverage	181	P029/P619	-28655.974512
HG01071	coverage	181	P029/P042	-28690.158191
HG01071	coverage	181	P001/P029	-28820.848620
HG01071	coverage	181	P029/P049	-29393.734120
HG01071	coverage	181	P029/P030	-29405.559631
HG01071	coverage	181	P029/P622	-29477.543948
HG01071	coverage	181	P029/P031	-29499.118696
HG01071	coverage	181	P029/P035	-29566.002339
HG01071	coverage	181	P035/P619	-29764.506078
HG01071	coverage	181	P029/P052	-30005.009555
HG01071	coverage	201	P001/P029	-32161.371533
HG01071	coverage	201	P029/P042	-32164.878199
HG01071	coverage	201	P029/P619	-32288.504170
HG01071	coverage	201	P029/P035	-32585.994767
HG01071	coverage	201	P029/P622	-32668.396751
HG01071	coverage	201	P029/P031	-32898.814742
HG01071	coverage	201	P029/P049	-32904.239728
HG01071	coverage	201	P029/P030	-32996.786702
HG01071	coverage	201	P035/P619	-33009.069257
HG01071	coverage	201	P029/P052	-33075.944470
HG01071	coverage	221	P001/P029	-35295.361461
HG01071	coverage	221	P029/P042	-35393.302057
HG01071	coverage	221	P029/P035	-35513.764868
HG01071	coverage	221	P029/P619	-35629.243655
HG01071	coverage	221	P029/P622	-35681.020318
HG01071	coverage	221	P029/P029	-35782.751198
HG01071	coverage	221	P001/P035	-35848.549915
HG01071	coverage	221	P035/P042	-35946.490512
HG01071	coverage	221	P029/P052	-35974.921487
HG01071	coverage	221	P001/P001	-35998.254759
HG01071	coverage	241	P029/P029	-37821.947647
HG01071	coverage	241	P001/P001	-38007.592764
HG01071	coverage	241	P001/P029	-38053.031415
HG01071	coverage	241	P029/P035	-38173.549765
HG01071	coverage	241	P001/P035	-38219.329777
HG01071	coverage	241	P001/P622	-38282.667878
HG01071	coverage	241	P001/P042	-38300.360538
HG01071	coverage	241	P029/P622	-38308.943959
HG01071	coverage	241	P001/P619	-38343.827521
HG01071	coverage	241	P029/P042	-38345.799189
HG01071	coverage	261	P029/P029	-39811.454607
HG01071	coverage	261	P001/P001	-39955.348173
HG01071	coverage	261	P001/P622	-40198.538517
HG01071	coverage	261	P622/P622	-40382.858045
HG01071	coverage	261	P001/P035	-40401.145979
HG01071	coverage	261	P001/P619	-40430.904493
HG01071	coverage	261	P001/P042	-40436.393563
HG01071	coverage	261	P001/P052	-40460.031420
HG01071	coverage	261	P035/P035	-40482.957917
HG01071	coverage	261	P035/P622	-40544.465507
HG01071	coverage	281	P029/P029	-41845.982579
HG01071	coverage	281	P001/P001	-41934.905457
HG01071	coverage	281	P001/P622	-42178.095801
HG01071	coverage	281	P622/P622	-42275.637978
HG01071	coverage	281	P001/P052	-42454.692249
HG01071	coverage	281	P052/P622	-42511.234427
HG01071	coverage	281	P001/P035	-42516.996085
HG01071	coverage	281	P035/P035	-42544.068721
HG01071	coverage	281	P001/P619	-42553.372509
HG01071	coverage	281	P052/P052	-42564.871188
HG01071	coverage	301	P029/P029	-43634.671695
HG01071	coverage	301	P001/P001	-43715.194044
HG01071	coverage	301	P001/P622	-43958.384388
HG01071	coverage	301	P622/P622	-43969.149142
HG01071	coverage	301	P052/P052	-44174.584831
HG01071	coverage	301	P052/P622	-44201.650723
HG01071	coverage	301	P001/P052	-44231.885969
HG01071	coverage	301	P035/P052	-44261.222749
HG01071	coverage	301	P035/P035	-44280.708690
HG01071	coverage	301	P035/P622	-44288.288642
HG01071	coverage	321	P029/P029	-45092.661459
HG01071	coverage	321	P001/P001	-45162.794502
HG01071	coverage	321	P622/P622	-45326.710103
HG01071	coverage	321	P001/P622	-45400.439668
HG01071	coverage	321	P052/P052	-45454.045950
HG01071	coverage	321	P035/P052	-45515.151242
HG01071	coverage	321	P052/P622	-45551.915201
HG01071	coverage	321	P035/P035	-45552.195992
HG01071	coverage	321	P043/P051	-45573.489164
HG01071	coverage	321	P035/P608	-45580.915783
HG01071	coverage	341	P029/P029	-46261.095481
HG01071	coverage	341	P001/P001	-46305.413549
HG01071	coverage	341	P022/P060	-46371.090021
HG01071	coverage	341	P622/P622	-46378.754069
HG01071	coverage	341	P043/P051	-46381.161372
HG01071	coverage	341	P020/P060	-46403.990902
HG01071	coverage	341	P052/P052	-46437.033912
HG01071	coverage	341	P035/P052	-46472.231251
HG01071	coverage	341	P035/P035	-46478.175575
HG01071	coverage	341	P051/P608	-46492.003418
HG01071	coverage	361	P062/P610	-46399.975327
HG01071	coverage	361	P610/P627	-46399.975327
HG01071	coverage	361	P008/P610	-46425.678805
HG01071	coverage	361	P610/P623	-46442.623588
HG01071	coverage	361	P607/P610	-46442.623588
HG01071	coverage	361	P013/P062	-46442.623588
HG01071	coverage	361	P028/P610	-46468.327066
HG01071	coverage	361	P061/P610	-46484.271849
HG01071	coverage	361	P013/P623	-46485.271849
HG01071	coverage	361	P013/P607	-46485.271849
HG01071	coverage	381	P611/P631	-45449.562644
HG01071	coverage	381	P611/P639	-45478.656595
HG01071	coverage	381	P027/P631	-45504.635227
HG01071	coverage	381	P631/P639	-45543.081464
HG01071	coverage	381	P025/P631	-45554.060096
HG01071	coverage	381	P027/P639	-45579.729178
HG01071	coverage	381	P081/P639	-45579.729178
HG01071	coverage	381	P008/P610	-45579.978523
HG01071	coverage	381	P081/P611	-45587.210357
HG01071	coverage	381	P610/P627	-45590.051106
HG01071	coverage	401	P631/P639	-44419.823602
HG01071	coverage	401	P611/P639	-44419.823602
HG01071	coverage	401	P611/P631	-44435.791818
HG01071	coverage	401	P025/P631	-44496.631117
HG01071	coverage	401	P027/P631	-44511.631117
HG01071	coverage	401	P081/P639	-44533.662902
HG01071	coverage	401	P027/P639	-44533.662902
HG01071	coverage	401	P025/P639	-44550.662902
HG01071	coverage	401	P025/P611	-44605.631117
HG01071	coverage	401	P081/P631	-44633.631117
HG01071	coverage	421	P631/P639	-43594.531831
HG01071	coverage	421	P611/P639	-43594.531831
HG01071	coverage	421	P611/P631	-43603.446475
HG01071	coverage	421	P025/P631	-43674.617188
HG01071	coverage	421	P027/P631	-43689.617188
HG01071	coverage	421	P027/P639	-43718.702544
HG01071	coverage	421	P081/P639	-43718.702544
HG01071	coverage	421	P025/P639	-43718.702544
HG01071	coverage	421	P008/P610	-43728.332716
HG01071	coverage	421	P037/P631	-43769.484773
HG01071	coverage	441	P008/P610	-43014.152615
HG01071	coverage	441	P026/P631	-43038.255606
HG01071	coverage	441	P611/P631	-43038.255606
HG01071	coverage	441	P026/P610	-43044.036821
HG01071	coverage	441	P039/P631	-43053.521289
HG01071	coverage	441	P026/P639	-43053.521289
HG01071	coverage	441	P631/P639	-43053.521289
HG01071	coverage	441	P611/P639	-43053.521289
HG01071	coverage	441	P610/P611	-43076.036821
HG01071	coverage	441	P610/P639	-43079.302504
HG01071	coverage	461	P026/P610	-42121.218858
HG01071	coverage	461	P610/P611	-42133.218858
HG01071	coverage	461	P610/P639	-42179.867453
HG01071	coverage	461	P610/P631	-42184.218858
HG01071	coverage	461	P039/P610	-42190.867453
HG01071	coverage	461	P008/P610	-42197.570264
HG01071	coverage	461	P013/P611	-42247.867453
HG01071	coverage	461	P037/P610	-42249.516047
HG01071	coverage	461	P013/P639	-42249.516047
HG01071	coverage	461	P013/P631	-42253.867453
HG01071	coverage	481	P026/P610	-41459.805037
HG01071	coverage	481	P610/P611	-41459.805037
HG01071	coverage	481	P008/P610	-41513.418837
HG01071	coverage	481	P610/P631	-41513.805037
HG01071	coverage	481	P610/P639	-41532.191237
HG01071	coverage	481	P039/P610	-41532.191237
HG01071	coverage	481	P013/P611	-41568.191237
HG01071	coverage	481	P028/P610	-41585.805037
HG01071	coverage	481	P013/P631	-41586.191237
HG01071	coverage	481	P013/P639	-41604.577437
HG01071	coverage	501	P610/P611	-40787.329517
HG01071	coverage	501	P026/P610	-40787.329517
HG01071	coverage	501	P008/P610	-40818.727923
HG01071	coverage	501	P610/P631	-40821.329517
HG01071	coverage	501	P039/P610	-40861.931112
HG01071	coverage	501	P610/P639	-40861.931112
HG01071	coverage	501	P013/P611	-40877.931112
HG01071	coverage	501	P028/P610	-40893.329517
HG01071	coverage	501	P013/P631	-40895.931112
HG01071	coverage	501	P081/P610	-40936.532707
HG01071	coverage	521	P610/P611	-40202.181129
HG01071	coverage	521	P026/P610	-40202.181129
HG01071	coverage	521	P008/P610	-40211.786737
HG01071	coverage	521	P610/P631	-40216.181129
HG01071	coverage	521	P039/P610	-40278.575522
HG01071	coverage	521	P013/P611	-40278.575522
HG01071	coverage	521	P610/P639	-40278.575522
HG01071	coverage	521	P028/P610	-40288.181129
HG01071	coverage	521	P013/P631	-40292.575522
HG01071	coverage	521	P008/P013	-40321.181129
HG01071	coverage	541	P008/P610	-39597.051307
HG01071	coverage	541	P026/P610	-39608.896512
HG01071	coverage	541	P610/P631	-39608.896512
HG01071	coverage	541	P610/P611	-39608.896512
HG01071	coverage	541	P009/P610	-39661.730575
HG01071	coverage	541	P028/P610	-39674.896512
HG01071	coverage	541	P013/P631	-39686.741717
HG01071	coverage	541	P610/P639	-39686.741717
HG01071	coverage	541	P039/P610	-39686.741717
HG01071	coverage	541	P013/P611	-39686.741717
HG01071	coverage	561	P009/P610	-38934.762351
HG01071	coverage	561	P008/P610	-38980.762351
HG01071	coverage	561	P610/P611	-39013.781619
HG01071	coverage	561	P009/P013	-39013.781619
HG01071	coverage	561	P026/P610	-39013.781619
HG01071	coverage	561	P610/P631	-39013.781619
HG01071	coverage	561	P028/P610	-39059.781619
HG01071	coverage	561	P008/P013	-39059.781619
HG01071	coverage	561	P013/P611	-39092.800887
HG01071	coverage	561	P039/P610	-39092.800887
HG01071	coverage	581	P009/P610	-38350.659641
HG01071	coverage	581	P008/P610	-38376.659641
HG01071	coverage	581	P610/P631	-38430.629013
HG01071	coverage	581	P026/P610	-38430.629013
HG01071	coverage	581	P009/P013	-38430.629013
HG01071	coverage	581	P610/P611	-38430.629013
HG01071	coverage	581	P008/P013	-38456.629013
HG01071	coverage	581	P028/P610	-38456.629013
HG01071	coverage	581	P610/P635	-38510.598386
HG01071	coverage	581	P610/P639	-38510.598386
HG01071	coverage	601	P009/P610	-37810.594949
HG01071	coverage	601	P008/P610	-37816.594949
HG01071	coverage	601	P610/P619	-37885.787091
HG01071	coverage	601	P009/P013	-37891.333189
HG01071	coverage	601	P026/P610	-37891.333189
HG01071	coverage	601	P610/P631	-37891.333189
HG01071	coverage	601	P610/P611	-37891.333189
HG01071	coverage	601	P008/P013	-37897.333189
HG01071	coverage	601	P028/P610	-37897.333189
HG01071	coverage	601	P013/P619	-37966.525330
HG01071	coverage	621	P610/P619	-37080.112728
HG01071	coverage	621	P610/P613	-37107.794366
HG01071	coverage	621	P013/P619	-37161.473169
HG01071	coverage	621	P008/P610	-37161.473169
HG01071	coverage	621	P009/P610	-37161.473169
HG01071	coverage	621	P013/P613	-37189.154806
HG01071	coverage	621	P610/P611	-37242.833609
HG01071	coverage	621	P610/P631	-37242.833609
HG01071	coverage	621	P028/P610	-37242.833609
HG01071	coverage	621	P026/P610	-37242.833609
HG01071	coverage	641	P610/P613	-36335.915485
HG01071	coverage	641	P610/P619	-36335.915485
HG01071	coverage	641	P013/P613	-36417.779438
HG01071	coverage	641	P013/P619	-36417.779438
HG01071	coverage	641	P008/P610	-36417.779438
HG01071	coverage	641	P009/P610	-36417.779438
HG01071	coverage	641	P613/P619	-36499.643391
HG01071	coverage	641	P026/P610	-36499.643391
HG01071	coverage	641	P610/P631	-36499.643391
HG01071	coverage	641	P610/P611	-36499.643391
HG01071	coverage	661	P610/P613	-35525.505097
HG01071	coverage	661	P610/P619	-35525.505097
HG01071	coverage	661	P009/P610	-35607.776515
HG01071	coverage	661	P008/P610	-35607.776515
HG01071	coverage	661	P013/P613	-35607.776515
HG01071	coverage	661	P013/P619	-35607.776515
HG01071	coverage	661	P026/P610	-35690.047933
HG01071	coverage	661	P009/P013	-35690.047933
HG01071	coverage	661	P008/P013	-35690.047933
HG01071	coverage	661	P610/P611	-35690.047933
HG01106	mean	21	P001/P033	-2206.106827
HG01106	mean	21	P033/P054	-2255.962066
HG01106	mean	21	P033/P630	-2286.161953
HG01106	mean	21	P033/P603	-2287.746733
HG01106	mean	21	P033/P056	-2293.587291
HG01106	mean	21	P033/P045	-2293.587291
HG01106	mean	21	P030/P033	-2307.878743
HG01106	mean	21	P020/P033	-2317.037867
HG01106	mean	21	P022/P033	-2322.045943
HG01106	mean	21	P033/P042	-2327.147085
HG01106	mean	41	P001/P033	-3745.163513
HG01106	mean	41	P033/P042	-3901.836126
HG01106	mean	41	P030/P033	-3904.089799
HG01106	mean	41	P020/P033	-3905.594664
HG01106	mean	41	P012/P033	-3917.633678
HG01106	mean	41	P022/P033	-3940.772613
HG01106	mean	41	P033/P634	-4040.529535
HG01106	mean	41	P011/P033	-4040.529535
HG01106	mean	41	P033/P603	-4055.622839
HG01106	mean	41	P033/P056	-4060.854502
HG01106	mean	61	P001/P033	-5325.152441
HG01106	mean	61	P020/P033	-5511.663090
HG01106	mean	61	P033/P042	-5512.231512
HG01106	mean	61	P012/P033	-5518.880733
HG01106	mean	61	P030/P033	-5537.083832
HG01106	mean	61	P022/P033	-5585.437723
HG01106	mean	61	P011/P033	-5758.977303
HG01106	mean	61	P033/P051	-5797.138809
HG01106	mean	61	P031/P033	-5797.138809
HG01106	mean	61	P002/P033	-5819.914901
HG01106	mean	81	P001/P033	-7136.374002
HG01106	mean	81	P033/P042	-7342.907536
HG01106	mean	81	P012/P033	-7380.590620
HG01106	mean	81	P030/P033	-7443.834909
HG01106	mean	81	P022/P033	-7793.110623
HG01106	mean	81	P020/P033	-7795.689617
HG01106	mean	81	P031/P033	-7838.548998
HG01106	mean	81	P011/P033	-7880.829913
HG01106	mean	81	P033/P051	-8111.914989
HG01106	mean	81	P002/P033	-8150.041325
HG01106	mean	101	P001/P033	-9133.167109
HG01106	mean	101	P033/P042	-9349.947147
HG01106	mean	101	P012/P033	-9432.963015
HG01106	mean	101	P030/P033	-9640.780727
HG01106	mean	101	P031/P033	-9966.975346
HG01106	mean	101	P011/P033	-10231.395342
HG01106	mean	101	P020/P033	-10402.173089
HG01106	mean	101	P033/P603	-10404.380693
HG01106	mean	101	P022/P033	-10542.339252
HG01106	mean	101	P033/P619	-10596.721637
HG01106	mean	121	P001/P033	-11122.331936
HG01106	mean	121	P033/P042	-11339.091067
HG01106	mean	121	P012/P033	-11480.456819
HG01106	mean	121	P030/P033	-11810.938170
HG01106	mean	121	P031/P033	-12026.804560
HG01106	mean	121	P011/P033	-12514.000587
HG01106	mean	121	P019/P033	-12595.163358
HG01106	mean	121	P033/P603	-12637.812934
HG01106	mean	121	P033/P619	-12684.465973
HG01106	mean	121	P033/P047	-12706.906030
HG01106	mean	141	P001/P033	-13076.159988
HG01106	mean	141	P033/P042	-13335.012131
HG01106	mean	141	P012/P033	-13510.093064
HG01106	mean	141	P030/P033	-13915.512583
HG01106	mean	141	P031/P033	-14031.778375
HG01106	mean	141	P019/P033	-14357.047343
HG01106	mean	141	P033/P622	-14629.130036
HG01106	mean	141	P033/P047	-14646.446616
HG01106	mean	141	P011/P033	-14749.596058
HG01106	mean	141	P033/P619	-14762.868061
HG01106	mean	161	P001/P033	-14986.162052
HG01106	mean	161	P033/P042	-15391.384097
HG01106	mean	161	P012/P033	-15717.995407
HG01106	mean	161	P030/P033	-15992.031669
HG01106	mean	161	P019/P033	-16104.598689
HG01106	mean	161	P031/P033	-16188.722949
HG01106	mean	161	P033/P622	-16439.963715
HG01106	mean	161	P033/P047	-16773.181053
HG01106	mean	161	P033/P049	-16779.172864
HG01106	mean	161	P033/P059	-16799.678218
HG01106	mean	181	P001/P033	-16852.250906
HG01106	mean	181	P033/P042	-17394.657495
HG01106	mean	181	P019/P033	-17823.044491
HG01106	mean	181	P012/P033	-17889.860733
HG01106	mean	181	P030/P033	-18100.826007
HG01106	mean	181	P033/P622	-18196.050960
HG01106	mean	181	P031/P033	-18337.208947
HG01106	mean	181	P033/P059	-18499.411749
HG01106	mean	181	P033/P052	-18759.598244
HG01106	mean	181	P033/P049	-18777.817883
HG01106	mean	201	P001/P033	-18671.610033
HG01106	mean	201	P033/P042	-19338.640934
HG01106	mean	201	P019/P033	-19582.309940
HG01106	mean	201	P012/P033	-19918.168557
HG01106	mean	201	P033/P622	-19949.519943
HG01106	mean	201	P030/P033	-20112.771192
HG01106	mean	201	P033/P059	-20209.946769
HG01106	mean	201	P033/P052	-20362.945634
HG01106	mean	201	P031/P033	-20400.702444
HG01106	mean	201	P033/P035	-20754.231787
HG01106	mean	221	P001/P033	-20432.161619
HG01106	mean	221	P033/P042	-21204.368981
HG01106	mean	221	P019/P033	-21279.797333
HG01106	mean	221	P033/P622	-21618.548169
HG01106	mean	221	P012/P033	-21850.040965
HG01106	mean	221	P033/P059	-21866.526277
HG01106	mean	221	P033/P052	-21881.817131
HG01106	mean	221	P030/P033	-22065.413614
HG01106	mean	221	P033/P035	-22281.844815
HG01106	mean	221	P031/P033	-22353.608398
HG01106	mean	241	P001/P033	-21978.694477
HG01106	mean	241	P019/P033	-22777.145175
HG01106	mean	241	P033/P042	-22964.464005
HG01106	mean	241	P033/P622	-22990.807731
HG01106	mean	241	P033/P052	-23117.827786
HG01106	mean	241	P033/P059	-23327.108885
HG01106	mean	241	P012/P033	-23549.195905
HG01106	mean	241	P033/P035	-23620.031731
HG01106	mean	241	P030/P033	-23792.237573
HG01106	mean	241	P033/P045	-23876.681196
HG01106	mean	261	P001/P033	-23453.028299
HG01106	mean	261	P019/P033	-24223.021958
HG01106	mean	261	P033/P622	-24273.584010
HG01106	mean	261	P033/P052	-24280.076811
HG01106	mean	261	P033/P042	-24655.199021
HG01106	mean	261	P033/P059	-24732.127989
HG01106	mean	261	P033/P035	-24863.387451
HG01106	mean	261	P012/P033	-25169.153898
HG01106	mean	261	P033/P045	-25260.905885
HG01106	mean	261	P030/P033	-25441.383759
HG01106	mean	281	P001/P033	-24880.794134
HG01106	mean	281	P033/P052	-25457.687234
HG01106	mean	281	P033/P622	-25541.977840
HG01106	mean	281	P019/P033	-25643.988919
HG01106	mean	281	P033/P059	-26119.691288
HG01106	mean	281	P033/P035	-26122.331236
HG01106	mean	281	P033/P042	-26228.494435
HG01106	mean	281	P033/P608	-26608.543029
HG01106	mean	281	P033/P045	-26634.606240
HG01106	mean	281	P012/P033	-26717.068061
HG01106	mean	301	P001/P033	-26223.877140
HG01106	mean	301	P033/P052	-26638.613565
HG01106	mean	301	P033/P622	-26747.248685
HG01106	mean	301	P019/P033	-26980.518165
HG01106	mean	301	P033/P035	-27355.311667
HG01106	mean	301	P033/P059	-27430.196376
HG01106	mean	301	P033/P042	-27682.897692
HG01106	mean	301	P033/P608	-27724.067643
HG01106	mean	301	P033/P045	-27927.089501
HG01106	mean	301	P033/P043	-28107.590921
HG01106	mean	321	P001/P033	-27406.358871
HG01106	mean	321	P033/P052	-27718.846809
HG01106	mean	321	P033/P622	-27805.924117
HG01106	mean	321	P019/P033	-28159.442733
HG01106	mean	321	P033/P035	-28462.204859
HG01106	mean	321	P033/P059	-28575.941306
HG01106	mean	321	P033/P608	-28760.326080
HG01106	mean	321	P033/P042	-28990.338611
HG01106	mean	321	P033/P045	-29056.892046
HG01106	mean	321	P033/P043	-29093.642166
HG01106	mean	341	P001/P033	-28484.512383
HG01106	mean	341	P033/P052	-28758.960264
HG01106	mean	341	P033/P622	-28826.261058
HG01106	mean	341	P019/P033	-29241.143907
HG01106	mean	341	P033/P035	-29467.292595
HG01106	mean	341	P033/P059	-29626.368931
HG01106	mean	341	P033/P608	-29730.176191
HG01106	mean	341	P033/P043	-30043.614324
HG01106	mean	341	P033/P045	-30107.319671
HG01106	mean	341	P033/P042	-30202.982018
HG01106	mean	361	P001/P033	-29471.176089
HG01106	mean	361	P033/P052	-29755.566228
HG01106	mean	361	P033/P622	-29804.997149
HG01106	mean	361	P019/P033	-30229.162842
HG01106	mean	361	P033/P035	-30411.405819
HG01106	mean	361	P033/P059	-30585.306750
HG01106	mean	361	P033/P608	-30648.438524
HG01106	mean	361	P033/P043	-30954.605768
HG01106	mean	361	P033/P045	-31065.564343
HG01106	mean	361	P033/P042	-31293.056988
HG01106	mean	381	P001/P033	-30327.134400
HG01106	mean	381	P033/P052	-30587.340577
HG01106	mean	381	P033/P622	-30653.038138
HG01106	mean	381	P019/P033	-31094.119441
HG01106	mean	381	P033/P035	-31206.495964
HG01106	mean	381	P033/P059	-31422.550087
HG01106	mean	381	P033/P608	-31437.906902
HG01106	mean	381	P033/P043	-31736.812697
HG01106	mean	381	P033/P045	-31887.558443
HG01106	mean	381	P020/P033	-32151.292832
HG01106	mean	401	P001/P033	-31051.392932
HG01106	mean	401	P033/P052	-31282.096750
HG01106	mean	401	P033/P622	-31369.377595
HG01106	mean	401	P019/P033	-31830.965638
HG01106	mean	401	P033/P035	-31871.755731
HG01106	mean	401	P033/P608	-32097.543658
HG01106	mean	401	P033/P059	-32132.945675
HG01106	mean	401	P033/P043	-32389.186396
HG01106	mean	401	P033/P045	-32584.784234
HG01106	mean	401	P020/P033	-32808.046820
HG01106	mean	421	P001/P033	-31714.025420
HG01106	mean	421	P033/P052	-31932.277197
HG01106	mean	421	P033/P622	-32015.041268
HG01106	mean	421	P033/P035	-32494.096977
HG01106	mean	421	P019/P033	-32504.577651
HG01106	mean	421	P033/P608	-32714.352475
HG01106	mean	421	P033/P059	-32781.715220
HG01106	mean	421	P033/P043	-32998.849161
HG01106	mean	421	P033/P045	-33233.553778
HG01106	mean	421	P020/P033	-33420.837274
HG01106	mean	441	P001/P033	-32298.596929
HG01106	mean	441	P033/P052	-32523.844582
HG01106	mean	441	P033/P622	-32592.200844
HG01106	mean	441	P033/P035	-33059.460732
HG01106	mean	441	P019/P033	-33105.483662
HG01106	mean	441	P033/P608	-33274.292864
HG01106	mean	441	P033/P059	-33359.355257
HG01106	mean	441	P033/P043	-33551.784369
HG01106	mean	441	P033/P045	-33811.193816
HG01106	mean	441	P020/P033	-33975.751745
HG01106	mean	461	P001/P033	-32747.597277
HG01106	mean	461	P033/P052	-32978.775241
HG01106	mean	461	P033/P622	-33033.840013
HG01106	mean	461	P033/P035	-33489.384854
HG01106	mean	461	P019/P033	-33576.573007
HG01106	mean	461	P033/P608	-33698.830758
HG01106	mean	461	P033/P059	-33808.355605
HG01106	mean	461	P033/P043	-33969.365050
HG01106	mean	461	P033/P045	-34260.194164
HG01106	mean	461	P033/P051	-34375.251712
HG01106	mean	481	P001/P033	-33101.662678
HG01106	mean	481	P033/P052	-33337.788739
