AWA4634-584	mean	621	P020/P029	-3163124.055042
AWA4634-584	mean	621	P029/P035	-3182234.828631
AWA4634-584	mean	621	P001/P029	-3182310.926095
AWA4634-584	mean	621	P022/P029	-3182310.926095
AWA4634-584	mean	621	P029/P622	-3182310.926095
AWA4634-584	mean	621	P029/P608	-3182310.926095
AWA4634-584	mean	641	P029/P029	-2522734.843871
AWA4634-584	mean	641	P029/P628	-2895151.035532
AWA4634-584	mean	641	P029/P609	-3125842.337526
AWA4634-584	mean	641	P020/P029	-3316684.558614
AWA4634-584	mean	641	P029/P052	-3316684.558614
AWA4634-584	mean	641	P029/P035	-3332501.408614
AWA4634-584	mean	641	P029/P622	-3332501.408614
AWA4634-584	mean	641	P029/P058	-3332501.408614
AWA4634-584	mean	641	P029/P043	-3332501.408614
AWA4634-584	mean	641	P022/P029	-3332501.408614
AWA4634-584	mean	661	P029/P029	-2747247.560624
AWA4634-584	mean	661	P029/P628	-3116697.495040
AWA4634-584	mean	661	P029/P609	-3349340.469687
AWA4634-584	mean	661	P029/P052	-3538807.486769
AWA4634-584	mean	661	P020/P029	-3538807.486769
AWA4634-584	mean	661	P029/P035	-3551100.886769
AWA4634-584	mean	661	P029/P058	-3551100.886769
AWA4634-584	mean	661	P029/P622	-3551100.886769
AWA4634-584	mean	661	P029/P608	-3551100.886769
AWA4634-584	mean	661	P022/P029	-3551100.886769
AWA4634-584	median	21	P642/P642	-nan
AWA4634-584	median	21	P641/P642	-nan
AWA4634-584	median	21	P641/P641	-inf
AWA4634-584	median	21	P640/P642	-nan
AWA4634-584	median	21	P640/P641	-nan
AWA4634-584	median	21	P640/P640	-nan
AWA4634-584	median	21	P639/P642	-nan
AWA4634-584	median	21	P639/P641	-nan
AWA4634-584	median	21	P639/P640	-nan
AWA4634-584	median	21	P639/P639	-nan
AWA4634-584	median	41	P642/P642	-nan
AWA4634-584	median	41	P641/P642	-nan
AWA4634-584	median	41	P641/P641	-inf
AWA4634-584	median	41	P640/P642	-nan
AWA4634-584	median	41	P640/P641	-nan
AWA4634-584	median	41	P640/P640	-nan
AWA4634-584	median	41	P639/P642	-nan
AWA4634-584	median	41	P639/P641	-nan
AWA4634-584	median	41	P639/P640	-nan
AWA4634-584	median	41	P639/P639	-nan
AWA4634-584	median	61	P642/P642	-nan
AWA4634-584	median	61	P641/P642	-nan
AWA4634-584	median	61	P641/P641	-inf
AWA4634-584	median	61	P640/P642	-nan
AWA4634-584	median	61	P640/P641	-nan
AWA4634-584	median	61	P640/P640	-nan
AWA4634-584	median	61	P639/P642	-nan
