HG002,150,mean,51,L17/L4,-21603.954894
HG002,150,mean,51,L17/L5,-11015.469801
HG002,150,mean,51,L17/L6,-19025.232732
HG002,150,mean,51,L17/L7,-12856.146844
HG002,150,mean,51,L17/L8,-16581.405982
HG002,150,mean,51,L17/L9,-11630.670048
HG002,150,mean,51,L18/L18,-18093.125922
HG002,150,mean,51,L18/L19,-17029.749067
HG002,150,mean,51,L18/L2,-11691.020496
HG002,150,mean,51,L18/L20,-10751.641801
HG002,150,mean,51,L18/L21,-10952.923651
HG002,150,mean,51,L18/L22,-11449.779186
HG002,150,mean,51,L18/L23,-11829.724120
HG002,150,mean,51,L18/L24,-12094.271332
HG002,150,mean,51,L18/L3,-9693.116683
HG002,150,mean,51,L18/L32,-11001.825396
HG002,150,mean,51,L18/L33,-11259.880414
HG002,150,mean,51,L18/L34,-11579.211994
HG002,150,mean,51,L18/L35,-11554.727123
HG002,150,mean,51,L18/L36,-10583.796082
HG002,150,mean,51,L18/L37,-10467.276316
HG002,150,mean,51,L18/L38,-11479.998909
HG002,150,mean,51,L18/L4,-20013.332655
HG002,150,mean,51,L18/L5,-10361.081195
HG002,150,mean,51,L18/L6,-18587.382735
HG002,150,mean,51,L18/L7,-12387.212126
HG002,150,mean,51,L18/L8,-15282.327585
HG002,150,mean,51,L18/L9,-10728.599078
HG002,150,mean,51,L19/L19,-17916.402425
HG002,150,mean,51,L19/L2,-11994.029635
HG002,150,mean,51,L19/L20,-11191.208742
HG002,150,mean,51,L19/L21,-11486.594702
HG002,150,mean,51,L19/L22,-11956.783027
HG002,150,mean,51,L19/L23,-12285.609030
HG002,150,mean,51,L19/L24,-12593.703057
HG002,150,mean,51,L19/L3,-10046.011292
HG002,150,mean,51,L19/L32,-11354.720004
HG002,150,mean,51,L19/L33,-11742.961844
HG002,150,mean,51,L19/L34,-11172.356434
HG002,150,mean,51,L19/L35,-11850.586344
HG002,150,mean,51,L19/L36,-10775.813698
HG002,150,mean,51,L19/L37,-10964.091989
HG002,150,mean,51,L19/L38,-11857.016215
HG002,150,mean,51,L19/L4,-20936.863586
HG002,150,mean,51,L19/L5,-10397.620360
HG002,150,mean,51,L19/L6,-18271.618808
HG002,150,mean,51,L19/L7,-12088.461053
HG002,150,mean,51,L19/L8,-15907.759173
HG002,150,mean,51,L19/L9,-11185.714625
HG002,150,mean,51,L2/L2,-8935.315762
HG002,150,mean,51,L2/L20,-7893.994037
HG002,150,mean,51,L2/L21,-8067.531427
HG002,150,mean,51,L2/L22,-8480.089509
HG002,150,mean,51,L2/L23,-7563.558104
HG002,150,mean,51,L2/L24,-9317.063440
HG002,150,mean,51,L2/L3,-6764.781974
HG002,150,mean,51,L2/L32,-8073.490687
HG002,150,mean,51,L2/L33,-8454.682415
HG002,150,mean,51,L2/L34,-8160.670026
HG002,150,mean,51,L2/L35,-8046.630403
HG002,150,mean,51,L2/L36,-7651.313366
HG002,150,mean,51,L2/L37,-7660.902300
HG002,150,mean,51,L2/L38,-8173.508995
HG002,150,mean,51,L2/L4,-14857.916043
HG002,150,mean,51,L2/L5,-5679.277707
HG002,150,mean,51,L2/L6,-12468.607290
HG002,150,mean,51,L2/L7,-9070.746822
HG002,150,mean,51,L2/L8,-9986.325133
HG002,150,mean,51,L2/L9,-8096.491621
HG002,150,mean,51,L20/L20,-13766.118517
HG002,150,mean,51,L20/L21,-9321.092266
HG002,150,mean,51,L20/L22,-9281.263304
HG002,150,mean,51,L20/L23,-11713.506982
HG002,150,mean,51,L20/L24,-13893.453263
HG002,150,mean,51,L20/L3,-7701.648361
HG002,150,mean,51,L20/L32,-9010.357074
HG002,150,mean,51,L20/L33,-9399.115543
HG002,150,mean,51,L20/L34,-9101.576022
HG002,150,mean,51,L20/L35,-8940.880114
