HG002,150,20,mean,51,L1/L9,-5747.655863
HG002,150,20,mean,51,L10/L10,-14996.908949
HG002,150,20,mean,51,L10/L11,-5646.478858
HG002,150,20,mean,51,L10/L12,-5558.899536
HG002,150,20,mean,51,L10/L13,-5802.295670
HG002,150,20,mean,51,L10/L14,-7730.495337
HG002,150,20,mean,51,L10/L15,-6964.476843
HG002,150,20,mean,51,L10/L16,-6721.743277
HG002,150,20,mean,51,L10/L17,-7980.562139
HG002,150,20,mean,51,L10/L18,-8968.461297
HG002,150,20,mean,51,L10/L19,-6998.313704
HG002,150,20,mean,51,L10/L2,-5424.744778
HG002,150,20,mean,51,L10/L20,-6059.569839
HG002,150,20,mean,51,L10/L21,-5755.415479
HG002,150,20,mean,51,L10/L22,-5749.840011
HG002,150,20,mean,51,L10/L23,-5196.125004
HG002,150,20,mean,51,L10/L24,-7318.062297
HG002,150,20,mean,51,L10/L3,-4992.440782
HG002,150,20,mean,51,L10/L32,-6107.681716
HG002,150,20,mean,51,L10/L33,-5992.499250
HG002,150,20,mean,51,L10/L34,-6680.191666
HG002,150,20,mean,51,L10/L35,-6229.303612
HG002,150,20,mean,51,L10/L36,-5944.506659
HG002,150,20,mean,51,L10/L37,-5324.128881
HG002,150,20,mean,51,L10/L38,-6232.035007
HG002,150,20,mean,51,L10/L4,-8818.925326
HG002,150,20,mean,51,L10/L5,-5926.769965
HG002,150,20,mean,51,L10/L6,-7862.673495
HG002,150,20,mean,51,L10/L7,-5487.019374
HG002,150,20,mean,51,L10/L8,-7047.104063
HG002,150,20,mean,51,L10/L9,-6472.966651
HG002,150,20,mean,51,L11/L11,-5382.335980
HG002,150,20,mean,51,L11/L12,-4758.717027
HG002,150,20,mean,51,L11/L13,-5424.876845
HG002,150,20,mean,51,L11/L14,-7568.804748
HG002,150,20,mean,51,L11/L15,-6789.471647
HG002,150,20,mean,51,L11/L16,-6484.444461
HG002,150,20,mean,51,L11/L17,-7792.568536
HG002,150,20,mean,51,L11/L18,-8669.375318
HG002,150,20,mean,51,L11/L19,-6691.985485
HG002,150,20,mean,51,L11/L2,-4490.009636
HG002,150,20,mean,51,L11/L20,-5121.431329
HG002,150,20,mean,51,L11/L21,-4927.340585
HG002,150,20,mean,51,L11/L22,-4864.634578
HG002,150,20,mean,51,L11/L23,-3977.310578
HG002,150,20,mean,51,L11/L24,-6424.039381
HG002,150,20,mean,51,L11/L3,-4122.560024
HG002,150,20,mean,51,L11/L32,-5237.800958
HG002,150,20,mean,51,L11/L33,-5122.618492
HG002,150,20,mean,51,L11/L34,-5815.372835
HG002,150,20,mean,51,L11/L35,-5482.592577
HG002,150,20,mean,51,L11/L36,-4982.416253
HG002,150,20,mean,51,L11/L37,-4385.990371
HG002,150,20,mean,51,L11/L38,-5440.747918
HG002,150,20,mean,51,L11/L4,-8698.829907
HG002,150,20,mean,51,L11/L5,-5834.786398
HG002,150,20,mean,51,L11/L6,-7731.356239
HG002,150,20,mean,51,L11/L7,-4641.414934
HG002,150,20,mean,51,L11/L8,-6900.926374
HG002,150,20,mean,51,L11/L9,-5534.828141
HG002,150,20,mean,51,L12/L12,-16053.775836
HG002,150,20,mean,51,L12/L13,-4348.565845
HG002,150,20,mean,51,L12/L14,-10932.741222
HG002,150,20,mean,51,L12/L15,-11293.752806
HG002,150,20,mean,51,L12/L16,-8591.979887
HG002,150,20,mean,51,L12/L17,-10155.619898
HG002,150,20,mean,51,L12/L18,-11385.175923
HG002,150,20,mean,51,L12/L19,-8596.919378
HG002,150,20,mean,51,L12/L2,-7076.642592
HG002,150,20,mean,51,L12/L20,-8766.143134
HG002,150,20,mean,51,L12/L21,-4628.438010
HG002,150,20,mean,51,L12/L22,-4851.258284
HG002,150,20,mean,51,L12/L23,-7923.801522
HG002,150,20,mean,51,L12/L24,-9992.621392
HG002,150,20,mean,51,L12/L3,-4100.540083
HG002,150,20,mean,51,L12/L32,-5215.781017
HG002,150,20,mean,51,L12/L33,-5114.775744
HG002,150,20,mean,51,L12/L34,-10149.856450
HG002,150,20,mean,51,L12/L35,-5375.968954
HG002,150,20,mean,51,L12/L36,-4606.644052
HG002,150,20,mean,51,L12/L37,-8030.702176
HG002,150,20,mean,51,L12/L38,-8971.340190
HG002,150,20,mean,51,L12/L4,-11608.185225
HG002,150,20,mean,51,L12/L5,-5087.673481
HG002,150,20,mean,51,L12/L6,-11407.649575
HG002,150,20,mean,51,L12/L7,-15613.347214
HG002,150,20,mean,51,L12/L8,-6720.427548
HG002,150,20,mean,51,L12/L9,-9179.539946
HG002,150,20,mean,51,L13/L13,-5812.052226
HG002,150,20,mean,51,L13/L14,-7410.302570
HG002,150,20,mean,51,L13/L15,-6786.300030
HG002,150,20,mean,51,L13/L16,-6481.272843
HG002,150,20,mean,51,L13/L17,-7800.991592
HG002,150,20,mean,51,L13/L18,-8495.425023
HG002,150,20,mean,51,L13/L19,-7056.167615
HG002,150,20,mean,51,L13/L2,-4630.378332
HG002,150,20,mean,51,L13/L20,-5343.495827
HG002,150,20,mean,51,L13/L21,-5096.472005
HG002,150,20,mean,51,L13/L22,-5033.765998
HG002,150,20,mean,51,L13/L23,-4197.196895
HG002,150,20,mean,51,L13/L24,-6601.988285
HG002,150,20,mean,51,L13/L3,-4278.376837
HG002,150,20,mean,51,L13/L32,-5393.617771
HG002,150,20,mean,51,L13/L33,-5278.435305
HG002,150,20,mean,51,L13/L34,-5412.034349
HG002,150,20,mean,51,L13/L35,-5512.419353
HG002,150,20,mean,51,L13/L36,-5138.233066
HG002,150,20,mean,51,L13/L37,-4608.054869
HG002,150,20,mean,51,L13/L38,-5562.727339
HG002,150,20,mean,51,L13/L4,-8717.440844
HG002,150,20,mean,51,L13/L5,-5695.603535
HG002,150,20,mean,51,L13/L6,-7586.168668
HG002,150,20,mean,51,L13/L7,-4217.949145
HG002,150,20,mean,51,L13/L8,-6909.349431
HG002,150,20,mean,51,L13/L9,-5756.892638
HG002,150,20,mean,51,L14/L14,-18009.447641
HG002,150,20,mean,51,L14/L15,-15747.210147
HG002,150,20,mean,51,L14/L16,-15278.186785
HG002,150,20,mean,51,L14/L17,-16835.679622
HG002,150,20,mean,51,L14/L18,-18681.283333
HG002,150,20,mean,51,L14/L19,-15352.922622
HG002,150,20,mean,51,L14/L2,-9125.034421
HG002,150,20,mean,51,L14/L20,-7278.420109
HG002,150,20,mean,51,L14/L21,-6823.521996
HG002,150,20,mean,51,L14/L22,-7250.965212
HG002,150,20,mean,51,L14/L23,-9043.300583
HG002,150,20,mean,51,L14/L24,-8365.957727
HG002,150,20,mean,51,L14/L3,-6268.870124
HG002,150,20,mean,51,L14/L32,-7384.111058
HG002,150,20,mean,51,L14/L33,-7278.459921
HG002,150,20,mean,51,L14/L34,-8965.515849
HG002,150,20,mean,51,L14/L35,-8673.691260
HG002,150,20,mean,51,L14/L36,-6890.348703
HG002,150,20,mean,51,L14/L37,-6526.205247
HG002,150,20,mean,51,L14/L38,-8290.678605
HG002,150,20,mean,51,L14/L4,-18002.021210
HG002,150,20,mean,51,L14/L5,-10493.708748
HG002,150,20,mean,51,L14/L6,-18367.373792
HG002,150,20,mean,51,L14/L7,-10609.038874
HG002,150,20,mean,51,L14/L8,-13340.943537
HG002,150,20,mean,51,L14/L9,-7247.603706
HG002,150,20,mean,51,L15/L15,-20670.045124
HG002,150,20,mean,51,L15/L16,-14559.413889
HG002,150,20,mean,51,L15/L17,-16144.196121
HG002,150,20,mean,51,L15/L18,-16404.062876
HG002,150,20,mean,51,L15/L19,-14819.823669
HG002,150,20,mean,51,L15/L2,-8309.562842
HG002,150,20,mean,51,L15/L20,-8517.302034
HG002,150,20,mean,51,L15/L21,-6092.320545
HG002,150,20,mean,51,L15/L22,-6585.936846
HG002,150,20,mean,51,L15/L23,-10381.145141
HG002,150,20,mean,51,L15/L24,-9809.707093
HG002,150,20,mean,51,L15/L3,-5502.851630
HG002,150,20,mean,51,L15/L32,-6618.092564
HG002,150,20,mean,51,L15/L33,-6512.441426
HG002,150,20,mean,51,L15/L34,-7216.522967
HG002,150,20,mean,51,L15/L35,-7837.684790
HG002,150,20,mean,51,L15/L36,-6124.330209
HG002,150,20,mean,51,L15/L37,-7920.723173
HG002,150,20,mean,51,L15/L38,-9616.928489
HG002,150,20,mean,51,L15/L4,-17304.600698
HG002,150,20,mean,51,L15/L5,-9427.864482
HG002,150,20,mean,51,L15/L6,-16118.108574
HG002,150,20,mean,51,L15/L7,-10956.787428
HG002,150,20,mean,51,L15/L8,-12648.389543
HG002,150,20,mean,51,L15/L9,-8544.022045
HG002,150,20,mean,51,L16/L16,-14851.810622
HG002,150,20,mean,51,L16/L17,-15674.424323
HG002,150,20,mean,51,L16/L18,-16338.867369
HG002,150,20,mean,51,L16/L19,-14350.800307
HG002,150,20,mean,51,L16/L2,-8061.666194
HG002,150,20,mean,51,L16/L20,-6058.510531
HG002,150,20,mean,51,L16/L21,-5740.654874
HG002,150,20,mean,51,L16/L22,-6277.411901
HG002,150,20,mean,51,L16/L23,-7920.370557
HG002,150,20,mean,51,L16/L24,-7350.915590
HG002,150,20,mean,51,L16/L3,-5512.776281
HG002,150,20,mean,51,L16/L32,-6513.296538
HG002,150,20,mean,51,L16/L33,-6030.015664
HG002,150,20,mean,51,L16/L34,-6908.922288
HG002,150,20,mean,51,L16/L35,-7530.084111
HG002,150,20,mean,51,L16/L36,-6344.615525
HG002,150,20,mean,51,L16/L37,-5461.931670
HG002,150,20,mean,51,L16/L38,-7158.136986
HG002,150,20,mean,51,L16/L4,-16348.854268
HG002,150,20,mean,51,L16/L5,-9124.007552
HG002,150,20,mean,51,L16/L6,-15533.744974
HG002,150,20,mean,51,L16/L7,-8380.142827
HG002,150,20,mean,51,L16/L8,-12145.355265
HG002,150,20,mean,51,L16/L9,-6085.230542
HG002,150,20,mean,51,L17/L17,-17306.750502
HG002,150,20,mean,51,L17/L18,-17476.959216
HG002,150,20,mean,51,L17/L19,-15944.605079
HG002,150,20,mean,51,L17/L2,-9289.437362
HG002,150,20,mean,51,L17/L20,-7435.548115
HG002,150,20,mean,51,L17/L21,-7137.786163
HG002,150,20,mean,51,L17/L22,-7648.792635
HG002,150,20,mean,51,L17/L23,-9263.188645
HG002,150,20,mean,51,L17/L24,-8692.680187
HG002,150,20,mean,51,L17/L3,-6518.936926
HG002,150,20,mean,51,L17/L32,-7634.177860
HG002,150,20,mean,51,L17/L33,-7530.280394
HG002,150,20,mean,51,L17/L34,-8233.532530
HG002,150,20,mean,51,L17/L35,-8843.099679
HG002,150,20,mean,51,L17/L36,-7141.339772
HG002,150,20,mean,51,L17/L37,-6800.995221
HG002,150,20,mean,51,L17/L38,-8487.012657
HG002,150,20,mean,51,L17/L4,-18443.318887
HG002,150,20,mean,51,L17/L5,-10348.786711
HG002,150,20,mean,51,L17/L6,-17219.492372
HG002,150,20,mean,51,L17/L7,-9805.317583
HG002,150,20,mean,51,L17/L8,-13786.612747
HG002,150,20,mean,51,L17/L9,-7409.192079
HG002,150,20,mean,51,L18/L18,-20325.714807
HG002,150,20,mean,51,L18/L19,-15998.180676
HG002,150,20,mean,51,L18/L2,-10368.136761
HG002,150,20,mean,51,L18/L20,-8336.803256
HG002,150,20,mean,51,L18/L21,-7780.896552
HG002,150,20,mean,51,L18/L22,-8310.148128
HG002,150,20,mean,51,L18/L23,-10096.264625
HG002,150,20,mean,51,L18/L24,-9422.278736
HG002,150,20,mean,51,L18/L3,-7439.845612
HG002,150,20,mean,51,L18/L32,-8555.086546
HG002,150,20,mean,51,L18/L33,-8303.599287
HG002,150,20,mean,51,L18/L34,-10043.429907
HG002,150,20,mean,51,L18/L35,-9767.053434
HG002,150,20,mean,51,L18/L36,-8466.819597
HG002,150,20,mean,51,L18/L37,-7584.588394
HG002,150,20,mean,51,L18/L38,-9362.376359
HG002,150,20,mean,51,L18/L4,-18063.390365
HG002,150,20,mean,51,L18/L5,-11641.146949
HG002,150,20,mean,51,L18/L6,-18744.264183
HG002,150,20,mean,51,L18/L7,-11381.961867
HG002,150,20,mean,51,L18/L8,-13905.607640
HG002,150,20,mean,51,L18/L9,-8305.986853
HG002,150,20,mean,51,L19/L19,-15034.426468
HG002,150,20,mean,51,L19/L2,-8331.805029
HG002,150,20,mean,51,L19/L20,-6475.856487
HG002,150,20,mean,51,L19/L21,-6136.345286
HG002,150,20,mean,51,L19/L22,-6629.961587
HG002,150,20,mean,51,L19/L23,-8327.032244
HG002,150,20,mean,51,L19/L24,-7717.567372
HG002,150,20,mean,51,L19/L3,-5536.688491
HG002,150,20,mean,51,L19/L32,-6651.929425
HG002,150,20,mean,51,L19/L33,-6546.278287
HG002,150,20,mean,51,L19/L34,-6684.069764
HG002,150,20,mean,51,L19/L35,-7716.995370
HG002,150,20,mean,51,L19/L36,-6158.167070
HG002,150,20,mean,51,L19/L37,-5879.277627
HG002,150,20,mean,51,L19/L38,-7455.352391
HG002,150,20,mean,51,L19/L4,-17113.056030
HG002,150,20,mean,51,L19/L5,-9101.198330
HG002,150,20,mean,51,L19/L6,-15734.008928
HG002,150,20,mean,51,L19/L7,-8249.766120
HG002,150,20,mean,51,L19/L8,-12448.798500
HG002,150,20,mean,51,L19/L9,-6502.576498
HG002,150,20,mean,51,L2/L2,-6975.013078
HG002,150,20,mean,51,L2/L20,-4869.843323
HG002,150,20,mean,51,L2/L21,-4198.164013
HG002,150,20,mean,51,L2/L22,-4523.422928
HG002,150,20,mean,51,L2/L23,-4004.738727
HG002,150,20,mean,51,L2/L24,-6091.645215
HG002,150,20,mean,51,L2/L3,-3818.038940
HG002,150,20,mean,51,L2/L32,-4933.279874
HG002,150,20,mean,51,L2/L33,-4818.097408
HG002,150,20,mean,51,L2/L34,-5505.789823
HG002,150,20,mean,51,L2/L35,-5070.349887
HG002,150,20,mean,51,L2/L36,-4760.682174
HG002,150,20,mean,51,L2/L37,-4134.402365
HG002,150,20,mean,51,L2/L38,-5055.623098
HG002,150,20,mean,51,L2/L4,-10142.121563
HG002,150,20,mean,51,L2/L5,-4878.803889
HG002,150,20,mean,51,L2/L6,-9243.707859
HG002,150,20,mean,51,L2/L7,-7019.085265
HG002,150,20,mean,51,L2/L8,-5776.999242
HG002,150,20,mean,51,L2/L9,-5283.240134
HG002,150,20,mean,51,L20/L20,-13470.215169
HG002,150,20,mean,51,L20/L21,-5379.059830
HG002,150,20,mean,51,L20/L22,-4825.678858
HG002,150,20,mean,51,L20/L23,-8376.552863
HG002,150,20,mean,51,L20/L24,-11447.751840
HG002,150,20,mean,51,L20/L3,-4535.651006
HG002,150,20,mean,51,L20/L32,-5650.891940
HG002,150,20,mean,51,L20/L33,-5545.758628
HG002,150,20,mean,51,L20/L34,-6228.765903
HG002,150,20,mean,51,L20/L35,-5711.630165
HG002,150,20,mean,51,L20/L36,-5400.871249
HG002,150,20,mean,51,L20/L37,-8499.034967
HG002,150,20,mean,51,L20/L38,-9356.602778
HG002,150,20,mean,51,L20/L4,-8337.813752
HG002,150,20,mean,51,L20/L5,-9172.489440
HG002,150,20,mean,51,L20/L6,-7472.693721
HG002,150,20,mean,51,L20/L7,-8616.750227
HG002,150,20,mean,51,L20/L8,-6508.410408
HG002,150,20,mean,51,L20/L9,-13076.255813
HG002,150,20,mean,51,L21/L21,-5332.918565
HG002,150,20,mean,51,L21/L22,-5090.467665
HG002,150,20,mean,51,L21/L23,-4521.136768
HG002,150,20,mean,51,L21/L24,-6661.168439
HG002,150,20,mean,51,L21/L3,-4288.627184
HG002,150,20,mean,51,L21/L32,-5403.868118
HG002,150,20,mean,51,L21/L33,-5298.734806
HG002,150,20,mean,51,L21/L34,-5981.742082
HG002,150,20,mean,51,L21/L35,-5517.539421
