Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,PropReadsDiff,NumReadsNoMapRef,NumReadsNoMapGraph
ga,none,L1,allele-msa,nopath,100,0.01,-0.00154473788864826,-0.0692446448526013,2075585,46303,0.0223084094363758,0,15
ga,none,L1,allele-msa,path,100,0,-0.00169291626358643,-0.0764006130783615,2075600,45992,0.0221584120254384,0,0
ga,none,L1,allele-msa,path,100,0.001,-0.00168872805229331,-0.0761255309126053,2075600,46044,0.0221834650221623,0,0
ga,none,L1,allele-msa,path,100,0.01,-0.00162416258366352,-0.0717936935097434,2075576,46955,0.0226226358369918,0,24
ga,none,L1,allele-msa-dag,nopath,100,0,-0.00171244634828483,-0.0745397542257361,2075600,47684,0.0229735979957603,0,0
ga,none,L1,allele-msa-dag,nopath,100,0.001,-0.00169050195572553,-0.0735243483917608,2075598,47723,0.0229924098982558,0,2
ga,none,L1,allele-msa-dag,nopath,100,0.01,-0.001504880033784,-0.0651136609151744,2075539,47969,0.0231115869179042,0,61
ga,none,L1,allele-msa-dag,path,100,0,-0.00171244634828483,-0.0745397542257361,2075600,47684,0.0229735979957603,0,0
ga,none,L1,allele-msa-dag,path,100,0.001,-0.00169050195572553,-0.0735243483917608,2075598,47723,0.0229924098982558,0,2
ga,none,L1,allele-msa-dag,path,100,0.01,-0.001504880033784,-0.0651136609151744,2075539,47969,0.0231115869179042,0,61
ga,none,L1,stacked,nopath,100,0,-0.000567146212661399,-0.029911540566637,2075600,39355,0.0189607824243592,0,0
ga,none,L1,stacked,nopath,100,0.001,-0.000570697124359221,-0.0301432412479324,2075600,39297,0.0189328386972442,0,0
ga,none,L1,stacked,nopath,100,0.01,-0.00058617903906294,-0.0312496180022602,2075599,38934,0.0187579585459426,0,1
ga,none,L1,stacked,path,100,0,-0.000567146212661399,-0.029911540566637,2075600,39355,0.0189607824243592,0,0
ga,none,L1,stacked,path,100,0.001,-0.000570697124359221,-0.0301432412479324,2075600,39297,0.0189328386972442,0,0
ga,none,L1,stacked,path,100,0.01,-0.00058617903906294,-0.0312496180022602,2075599,38934,0.0187579585459426,0,1
ga,none,L1,znf-loop,nopath,100,0,0.000372021987907111,0.0284460798710628,2075600,27145,0.0130781460782424,0,0
ga,none,L1,znf-loop,nopath,100,0.001,0.00036768498299287,0.0280462662415935,2075600,27211,0.0131099441125458,0,0
ga,none,L1,znf-loop,nopath,100,0.01,0.00033999891957936,0.0250835792094974,2075599,28134,0.0135546413348629,0,1
ga,none,L1,znf-loop,path,100,0,0.000372021987907111,0.0284460798710628,2075600,27145,0.0130781460782424,0,0
ga,none,L1,znf-loop,path,100,0.001,0.00036768498299287,0.0280462662415935,2075600,27211,0.0131099441125458,0,0
ga,none,L1,znf-loop,path,100,0.01,0.00033999891957936,0.0250835792094974,2075599,28134,0.0135546413348629,0,1
ga,none,L1,znf-msa,nopath,100,0,0,0,2009194,0,0,0,66406
ga,none,L1,znf-msa,nopath,100,0.001,-4.56359741484648e-07,-0.01146127525,2009165,80,3.98175361406355e-05,0,66435
ga,none,L1,znf-msa,nopath,100,0.01,-7.50825445900345e-06,-0.0124759553267163,2008913,1209,0.000601817998091505,0,66687
ga,none,L1,znf-msa,path,100,0,0,0,2009194,0,0,0,66406
ga,none,L1,znf-msa,path,100,0.001,-4.56359741484648e-07,-0.01146127525,2009165,80,3.98175361406355e-05,0,66435
ga,none,L1,znf-msa,path,100,0.01,-7.50825445900345e-06,-0.0124759553267163,2008913,1209,0.000601817998091505,0,66687
vg,fixedfrag,L1,allele-msa-dag,nopath,100,0,-4.46592307580054e-05,-0.0125732675979184,2055790,7302,0.00355191921353835,0,19810
vg,fixedfrag,L1,allele-msa-dag,nopath,100,0.001,-9.78411641756649e-05,-0.0258729750578555,2056803,7778,0.00378159697355556,0,18797
vg,fixedfrag,L1,allele-msa-dag,nopath,100,0.01,-0.000411705779466907,-0.0760528200537153,2063391,11170,0.00541341897875875,0,12209
vg,fixedfrag,L1,allele-msa-dag,path,100,0,0.000127153594141453,0.0374886363636364,2075600,7040,0.00339179032568896,0,0
vg,fixedfrag,L1,allele-msa-dag,path,100,0.001,0.000128709770668722,0.0372230737076773,2075600,7177,0.0034577953362883,0,0
vg,fixedfrag,L1,allele-msa-dag,path,100,0.01,0.000144343804201195,0.0357987812163938,2075600,8369,0.00403208710734246,0,0
vg,fixedfrag,L1,stacked,nopath,100,0,0.000101204470996338,0.0413097345132743,2075600,5085,0.00244989400655232,0,0
vg,fixedfrag,L1,stacked,nopath,100,0.001,0.000101705530930815,0.0413840423446383,2075600,5101,0.00245760262092889,0,0
vg,fixedfrag,L1,stacked,nopath,100,0.01,0.000105627390274995,0.0413660377358491,2075598,5300,0.00255348097271244,0,2
vg,fixedfrag,L1,stacked,path,100,0,0.000124233956446329,0.0364930653835268,2075600,7066,0.00340431682405088,0,0
vg,fixedfrag,L1,stacked,path,100,0.001,0.000125202351127385,0.0366426959954879,2075600,7092,0.0034168433224128,0,0
vg,fixedfrag,L1,stacked,path,100,0.01,0.000134563499710927,0.0382340862422998,2075600,7305,0.00351946425130083,0,0
vg,fixedfrag,L1,znf-loop,nopath,100,0,0.000102052509644225,0.0412374384236453,2050709,5075,0.00247475385342338,0,24891
vg,fixedfrag,L1,znf-loop,nopath,100,0.001,6.60126010319861e-05,0.025879992356201,2051578,5233,0.00255071949494487,0,24022
vg,fixedfrag,L1,znf-loop,nopath,100,0.01,-0.000192289092682623,-0.0610838351088467,2057527,6477,0.00314795383001049,0,18073
vg,fixedfrag,L1,znf-loop,path,100,0,0.000124470032761611,0.0369811050672774,2075600,6986,0.00336577375216805,0,0
vg,fixedfrag,L1,znf-loop,path,100,0.001,0.000125178261707458,0.0370430567436555,2075600,7014,0.00337926382732704,0,0
vg,fixedfrag,L1,znf-loop,path,100,0.01,0.000135710156099441,0.0388470555785409,2075600,7251,0.00349344767777992,0,0
vg,fixedfrag,L1,znf-msa,nopath,100,0,0.000100587291654371,0.0412212672396562,2050259,5003,0.00244017950902788,0,25341
vg,fixedfrag,L1,znf-msa,nopath,100,0.001,9.69138983540044e-05,0.0380149168100975,2051099,5229,0.00254936499895909,0,24501
vg,fixedfrag,L1,znf-msa,nopath,100,0.01,9.10008734371991e-05,0.0254723659134223,2056244,7346,0.00357253322076563,0,19356
vg,fixedfrag,L1,znf-msa,path,100,0,0.000124663082516717,0.0367827694057435,2075434,7034,0.00338917065057236,0,166
vg,fixedfrag,L1,znf-msa,path,100,0.001,0.000126092771901693,0.0358640537207071,2075456,7297,0.00351585386536742,0,144
vg,fixedfrag,L1,znf-msa,path,100,0.01,0.000145378123324242,0.0315958115183246,2075553,9550,0.00460118339546135,0,47
vg,frag,L1,allele-msa-dag,nopath,100,0,-4.46592307580054e-05,-0.0125732675979184,2055790,7302,0.00355191921353835,0,19810
vg,frag,L1,allele-msa-dag,nopath,100,0.001,-9.78411641756649e-05,-0.0258729750578555,2056803,7778,0.00378159697355556,0,18797
vg,frag,L1,allele-msa-dag,nopath,100,0.01,-0.000411705779466907,-0.0760528200537153,2063391,11170,0.00541341897875875,0,12209
vg,frag,L1,allele-msa-dag,path,100,0,0.000209661006322673,0.0534723247232472,2073490,8130,0.00392092558922397,0,2110
vg,frag,L1,allele-msa-dag,path,100,0.001,0.00020837231192388,0.0522451940515053,2073788,8271,0.00398835367935392,0,1812
vg,frag,L1,allele-msa-dag,path,100,0.01,0.000202724421143636,0.0441694666106678,2075083,9524,0.00458969593023508,0,517
vg,frag,L1,stacked,nopath,100,0,0.000101204470996338,0.0413097345132743,2075600,5085,0.00244989400655232,0,0
vg,frag,L1,stacked,nopath,100,0.001,0.000101705530930815,0.0413840423446383,2075600,5101,0.00245760262092889,0,0
vg,frag,L1,stacked,nopath,100,0.01,0.000105627390274995,0.0413660377358491,2075598,5300,0.00255348097271244,0,2
vg,frag,L1,stacked,path,100,0,0.000207679757553427,0.0529159498648317,2073529,8138,0.00392470999923319,0,2071
vg,frag,L1,stacked,path,100,0.001,0.000204840860158019,0.0517165814463112,2073805,8214,0.00396083527621932,0,1795
vg,frag,L1,stacked,path,100,0.01,0.000188932748037784,0.0442095173658097,2075077,8868,0.00427357635403409,0,523
vg,frag,L1,znf-loop,nopath,100,0,0.000102052509644225,0.0412374384236453,2050709,5075,0.00247475385342338,0,24891
vg,frag,L1,znf-loop,nopath,100,0.001,6.60126010319861e-05,0.025879992356201,2051578,5233,0.00255071949494487,0,24022
vg,frag,L1,znf-loop,nopath,100,0.01,-0.000192289092682623,-0.0610838351088467,2057527,6477,0.00314795383001049,0,18073
vg,frag,L1,znf-loop,path,100,0,0.000210805677878353,0.0535018359853121,2073521,8170,0.003940157828158,0,2079
vg,frag,L1,znf-loop,path,100,0.001,0.000208900425352166,0.0524479418886199,2073811,8260,0.00398300520153476,0,1789
vg,frag,L1,znf-loop,path,100,0.01,0.000196824818538341,0.0456959051241889,2075094,8938,0.00430727475478219,0,506
vg,frag,L1,znf-msa,nopath,100,0,0.000100587291654371,0.0412212672396562,2050259,5003,0.00244017950902788,0,25341
vg,frag,L1,znf-msa,nopath,100,0.001,9.69138983540044e-05,0.0380149168100975,2051099,5229,0.00254936499895909,0,24501
vg,frag,L1,znf-msa,nopath,100,0.01,9.10008734371991e-05,0.0254723659134223,2056244,7346,0.00357253322076563,0,19356
vg,frag,L1,znf-msa,path,100,0,0.000211291417193589,0.0543756206554121,2073203,8056,0.00388577481317555,0,2397
vg,frag,L1,znf-msa,path,100,0.001,0.000209652442432628,0.0523506743737958,2073527,8304,0.00400477061547788,0,2073
vg,frag,L1,znf-msa,path,100,0.01,0.000212895359540436,0.0421889026836023,2075010,10471,0.00504624074100848,0,590
vg,none,L1,allele-msa-dag,nopath,100,0,-4.05342958181527e-05,-0.0120925845305471,2055790,6891,0.00335199606963746,0,19810
vg,none,L1,allele-msa-dag,nopath,100,0.001,-8.90410992204893e-05,-0.025115194733955,2056803,7292,0.00354530793663759,0,18797
vg,none,L1,allele-msa-dag,nopath,100,0.01,-0.000389645384365236,-0.0774855435620663,2063389,10376,0.00502862039101691,0,12211
vg,none,L1,allele-msa-dag,path,100,0,0.000205059876442298,0.0527908131595282,2073687,8055,0.00388438563775536,0,1913
vg,none,L1,allele-msa-dag,path,100,0.001,0.0002040360722815,0.0516111720941578,2073947,8199,0.00395333149786374,0,1653
vg,none,L1,allele-msa-dag,path,100,0.01,0.000198935975404069,0.0436800338588509,2075140,9451,0.0045543915109342,0,460
vg,none,L1,stacked,nopath,100,0,0.000101204470996338,0.0413097345132743,2075600,5085,0.00244989400655232,0,0
vg,none,L1,stacked,nopath,100,0.001,0.000101715166698786,0.0413717421124829,2075600,5103,0.00245856619772596,0,0
vg,none,L1,stacked,nopath,100,0.01,0.000106316348348765,0.0415574387947269,2075598,5310,0.0025582988613402,0,2
vg,none,L1,stacked,path,100,0,0.000203951825820685,0.0524479166666667,2073725,8064,0.0038886544744361,0,1875
vg,none,L1,stacked,path,100,0.001,0.000201526443715944,0.0512960235640648,2073971,8148,0.00392869524212248,0,1629
vg,none,L1,stacked,path,100,0.01,0.000186523343849949,0.0439441416893733,2075129,8808,0.00424455539872461,0,471
vg,none,L1,znf-loop,nopath,100,0,0.000102052509644225,0.0412374384236453,2050709,5075,0.00247475385342338,0,24891
vg,none,L1,znf-loop,nopath,100,0.001,6.59638580643777e-05,0.0259153581003447,2051578,5222,0.00254535776850795,0,24022
vg,none,L1,znf-loop,nopath,100,0.01,-0.000196264739174747,-0.0627732006839733,2057527,6433,0.00312656893445384,0,18073
vg,none,L1,znf-loop,path,100,0,0.000206190836712944,0.0529183168316832,2073710,8080,0.00389639824276297,0,1890
vg,none,L1,znf-loop,path,100,0.001,0.000204632190032137,0.0518762987409852,2073965,8181,0.00394461815893711,0,1635
vg,none,L1,znf-loop,path,100,0.01,0.000192034773473661,0.0448710730773562,2075145,8881,0.00427970093656106,0,455
vg,none,L1,znf-msa,nopath,100,0,0.000100587291654371,0.0412212672396562,2050259,5003,0.00244017950902788,0,25341
vg,none,L1,znf-msa,nopath,100,0.001,9.69236492241477e-05,0.0380332886933231,2051099,5227,0.00254838991194477,0,24501
vg,none,L1,znf-msa,nopath,100,0.01,9.11224543390765e-05,0.0255516159825447,2056244,7333,0.003566211013868,0,19356
vg,none,L1,znf-msa,path,100,0,0.000207064020853981,0.0537885241794037,2073465,7982,0.00384959476046135,0,2135
vg,none,L1,znf-msa,path,100,0.001,0.000205776874851417,0.0518001942218985,2073751,8238,0.00397251164676955,0,1849
vg,none,L1,znf-msa,path,100,0.01,0.000208811427811388,0.0416034565530485,2075078,10415,0.00501908843908518,0,522
vg,fixedfrag,L1,allele-msa,nopath,100,0,0,0,0,0,0,0,2075600
vg,fixedfrag,L1,allele-msa,nopath,100,0.001,0,0,0,0,0,0,2075600
vg,fixedfrag,L1,allele-msa,nopath,100,0.01,0,0,0,0,0,0,2075600
vg,fixedfrag,L1,allele-msa,path,100,0,0,0,0,0,0,0,2075600
vg,fixedfrag,L1,allele-msa,path,100,0.001,0,0,0,0,0,0,2075600
vg,fixedfrag,L1,allele-msa,path,100,0.01,0,0,0,0,0,0,2075600
vg,frag,L1,allele-msa,nopath,100,0,0,0,0,0,0,0,2075600
vg,frag,L1,allele-msa,nopath,100,0.001,0,0,0,0,0,0,2075600
vg,frag,L1,allele-msa,nopath,100,0.01,0,0,0,0,0,0,2075600
vg,frag,L1,allele-msa,path,100,0,0,0,0,0,0,0,2075600
vg,frag,L1,allele-msa,path,100,0.001,0,0,0,0,0,0,2075600
vg,frag,L1,allele-msa,path,100,0.01,0,0,0,0,0,0,2075600
vg,none,L1,allele-msa,nopath,100,0,0,0,0,0,0,0,2075600
vg,none,L1,allele-msa,nopath,100,0.001,0,0,0,0,0,0,2075600
vg,none,L1,allele-msa,nopath,100,0.01,0,0,0,0,0,0,2075600
vg,none,L1,allele-msa,path,100,0,0,0,0,0,0,0,2075600
vg,none,L1,allele-msa,path,100,0.001,0,0,0,0,0,0,2075600
vg,none,L1,allele-msa,path,100,0.01,0,0,0,0,0,0,2075600
ga,none,L20,allele-msa,nopath,100,0,-0.00173576273430685,-0.0427285866249621,2109200,85682,0.0406229850180163,0,0
ga,none,L20,allele-msa,nopath,100,0.001,-0.00174006115901764,-0.0428338993335901,2109200,85683,0.0406234591314242,0,0
ga,none,L20,allele-msa,nopath,100,0.01,-0.00173208913423782,-0.0426666731795992,2109182,85624,0.0405958328868727,0,18
ga,none,L20,allele-msa,path,100,0,-0.00173559636283899,-0.0426771727677583,2109200,85777,0.0406680257917694,0,0
ga,none,L20,allele-msa,path,100,0.001,-0.00174482675460364,-0.0428661618209032,2109200,85853,0.0407040584107719,0,0
ga,none,L20,allele-msa,path,100,0.01,-0.00179240862464708,-0.0436190128288586,2109175,86671,0.0410923702395486,0,25
ga,none,L20,allele-msa-dag,nopath,100,0,-0.00164303342698654,-0.0421079721044957,2109200,82300,0.0390195334724066,0,0
ga,none,L20,allele-msa-dag,nopath,100,0.001,-0.00162048334508029,-0.0415259980920445,2109199,82308,0.039023344881161,0,1
ga,none,L20,allele-msa-dag,nopath,100,0.01,-0.00141708903044938,-0.0363894750367683,2109173,82136,0.0389422773760142,0,27
ga,none,L20,allele-msa-dag,path,100,0,-0.00164303342698654,-0.0421079721044957,2109200,82300,0.0390195334724066,0,0
ga,none,L20,allele-msa-dag,path,100,0.001,-0.00162048334508029,-0.0415259980920445,2109199,82308,0.039023344881161,0,1
ga,none,L20,allele-msa-dag,path,100,0.01,-0.00141708903044938,-0.0363894750367683,2109173,82136,0.0389422773760142,0,27
ga,none,L20,stacked,nopath,100,0,0.000160659102218851,0.00441928817131381,2109200,76678,0.03635406789304,0,0
ga,none,L20,stacked,nopath,100,0.001,0.000139554371354068,0.00384914647461129,2109200,76471,0.0362559264175991,0,0
ga,none,L20,stacked,nopath,100,0.01,-1.18560584866301e-05,-0.000333255131533356,2109200,75038,0.0355765219040394,0,0
ga,none,L20,stacked,path,100,0,0.000160659102218851,0.00441928817131381,2109200,76678,0.03635406789304,0,0
ga,none,L20,stacked,path,100,0.001,0.000139554371354068,0.00384914647461129,2109200,76471,0.0362559264175991,0,0
ga,none,L20,stacked,path,100,0.01,-1.18560584866301e-05,-0.000333255131533356,2109200,75038,0.0355765219040394,0,0
ga,none,L20,znf-loop,nopath,100,0,0.00142855930115684,0.0476043491271032,2109200,63295,0.0300090081547506,0,0
ga,none,L20,znf-loop,nopath,100,0.001,0.00141382628877774,0.0471327570894119,2109200,63269,0.0299966812061445,0,0
ga,none,L20,znf-loop,nopath,100,0.01,0.00129741694620564,0.0431075522679227,2109199,63481,0.0300972075181147,0,1
ga,none,L20,znf-loop,path,100,0,0.00142855930115684,0.0476043491271032,2109200,63295,0.0300090081547506,0,0
ga,none,L20,znf-loop,path,100,0.001,0.00141382628877774,0.0471327570894119,2109200,63269,0.0299966812061445,0,0
ga,none,L20,znf-loop,path,100,0.01,0.00129741694620564,0.0431075522679227,2109199,63481,0.0300972075181147,0,1
ga,none,L20,znf-msa,nopath,100,0,0,0,2008248,0,0,0,100952
ga,none,L20,znf-msa,nopath,100,0.001,-1.03390520740797e-06,-0.0250157226506024,2008216,83,4.13302154748294e-05,0,100984
ga,none,L20,znf-msa,nopath,100,0.01,-1.62927885101422e-05,-0.0248412076309795,2007997,1317,0.000655877473920529,0,101203
ga,none,L20,znf-msa,path,100,0,0,0,2008248,0,0,0,100952
ga,none,L20,znf-msa,path,100,0.001,-1.03390520740797e-06,-0.0250157226506024,2008216,83,4.13302154748294e-05,0,100984
ga,none,L20,znf-msa,path,100,0.01,-1.62927885101422e-05,-0.0248412076309795,2007997,1317,0.000655877473920529,0,101203
vg,fixedfrag,L20,allele-msa-dag,nopath,100,0,-1.04334774876186e-06,-6.90463370601462e-05,2089428,31573,0.0151108341613111,0,19772
vg,fixedfrag,L20,allele-msa-dag,nopath,100,0.001,-5.1567424886401e-05,-0.00339015032391974,2090467,31798,0.0152109552554525,0,18733
vg,fixedfrag,L20,allele-msa-dag,nopath,100,0.01,-0.000322440332370232,-0.0197274584184418,2096698,34270,0.0163447477891427,0,12502
vg,fixedfrag,L20,allele-msa-dag,path,100,0,0.000145823060876162,0.0101127770105872,2109200,30414,0.0144196851886971,0,0
vg,fixedfrag,L20,allele-msa-dag,path,100,0.001,0.000146719135217144,0.0101395806028834,2109200,30520,0.0144699412099374,0,0
vg,fixedfrag,L20,allele-msa-dag,path,100,0.01,0.000156547506163474,0.0104295776872295,2109200,31659,0.0150099563815665,0,0
vg,fixedfrag,L20,stacked,nopath,100,0,0.000143395600227574,0.01,2109200,30245,0.0143395600227574,0,0
vg,fixedfrag,L20,stacked,nopath,100,0.001,0.000143471458372843,0.0100099235883696,2109200,30231,0.0143329224350465,0,0
vg,fixedfrag,L20,stacked,nopath,100,0.01,0.000141755436668759,0.00995704009591048,2109196,30028,0.014236704412487,0,4
vg,fixedfrag,L20,stacked,path,100,0,0.000142248245780391,0.00987850651916239,2109200,30372,0.0143997724255642,0,0
vg,fixedfrag,L20,stacked,path,100,0.001,0.000142409444339086,0.00989654377121017,2109200,30351,0.0143898160439977,0,0
vg,fixedfrag,L20,stacked,path,100,0.01,0.00014238573866869,0.00991973575557391,2109200,30275,0.0143537834249953,0,0
vg,fixedfrag,L20,znf-loop,nopath,100,0,0.000145151461351324,0.00999471353994581,2084030,30266,0.0145228235677989,0,25170
vg,fixedfrag,L20,znf-loop,nopath,100,0.001,0.000113685145579052,0.00780132973471134,2084881,30382,0.0145725343556779,0,24319
vg,fixedfrag,L20,znf-loop,nopath,100,0.01,-0.000147865802625601,-0.00984869238365241,2090950,31393,0.0150137497309835,0,18250
vg,fixedfrag,L20,znf-loop,path,100,0,0.000143831784562867,0.00998551726407952,2109200,30381,0.0144040394462355,0,0
vg,fixedfrag,L20,znf-loop,path,100,0.001,0.000143793855490233,0.00998649983536385,2109200,30370,0.0143988241987483,0,0
vg,fixedfrag,L20,znf-loop,path,100,0.01,0.000145334724065997,0.0100935133355285,2109200,30370,0.0143988241987483,0,0
vg,fixedfrag,L20,znf-msa,nopath,100,0,0.00013217457410415,0.01,2083608,27540,0.013217457410415,0,25592
vg,fixedfrag,L20,znf-msa,nopath,100,0.001,0.000130120530479953,0.00974770889487871,2084452,27825,0.013348832211056,0,24748
vg,fixedfrag,L20,znf-msa,nopath,100,0.01,0.000122671262931181,0.00844205881384398,2089813,30367,0.0145309652107629,0,19387
vg,fixedfrag,L20,znf-msa,path,100,0,0.000144436241072906,0.0100372359706066,2108889,30347,0.0143900413914625,0,311
vg,fixedfrag,L20,znf-msa,path,100,0.001,0.000145428715983455,0.0100248414721841,2108937,30594,0.0145068344858097,0,263
vg,fixedfrag,L20,znf-msa,path,100,0.01,0.000157377835769095,0.0100676372459812,2109128,32970,0.0156320526776943,0,72
vg,frag,L20,allele-msa-dag,nopath,100,0,-1.04334774876186e-06,-6.90463370601462e-05,2089428,31573,0.0151108341613111,0,19772
vg,frag,L20,allele-msa-dag,nopath,100,0.001,-5.1567424886401e-05,-0.00339015032391974,2090467,31798,0.0152109552554525,0,18733
vg,frag,L20,allele-msa-dag,nopath,100,0.01,-0.000322440332370232,-0.0197274584184418,2096698,34270,0.0163447477891427,0,12502
vg,frag,L20,allele-msa-dag,path,100,0,0.000139923628835762,0.00971433278418452,2107078,30350,0.014403833175611,0,2122
vg,frag,L20,allele-msa-dag,path,100,0.001,0.000139855925572143,0.00967628615515939,2107383,30459,0.014453471438272,0,1817
vg,frag,L20,allele-msa-dag,path,100,0.01,0.000139288830715532,0.00928521750126454,2108640,31632,0.0150011381743683,0,560
vg,frag,L20,stacked,nopath,100,0,0.000143395600227574,0.01,2109200,30245,0.0143395600227574,0,0
vg,frag,L20,stacked,nopath,100,0.001,0.000143471458372843,0.0100099235883696,2109200,30231,0.0143329224350465,0,0
vg,frag,L20,stacked,nopath,100,0.01,0.000141755436668759,0.00995704009591048,2109196,30028,0.014236704412487,0,4
vg,frag,L20,stacked,path,100,0,0.000138914397579641,0.00976318334945465,2107125,29981,0.0142283917660319,0,2075
vg,frag,L20,stacked,path,100,0.001,0.000137410245362558,0.00966652201488801,2107412,29957,0.0142150656824579,0,1788
vg,frag,L20,stacked,path,100,0.01,0.000126158759336113,0.00897473094699909,2108613,29641,0.0140571076816846,0,587
vg,frag,L20,znf-loop,nopath,100,0,0.000145151461351324,0.00999471353994581,2084030,30266,0.0145228235677989,0,25170
vg,frag,L20,znf-loop,nopath,100,0.001,0.000113685145579052,0.00780132973471134,2084881,30382,0.0145725343556779,0,24319
vg,frag,L20,znf-loop,nopath,100,0.01,-0.000147865802625601,-0.00984869238365241,2090950,31393,0.0150137497309835,0,18250
vg,frag,L20,znf-loop,path,100,0,0.000141160569198293,0.00979968371112283,2107104,30352,0.0144046046137258,0,2096
vg,frag,L20,znf-loop,path,100,0.001,0.000139290120527664,0.0096410155351923,2107400,30447,0.0144476606244662,0,1800
vg,frag,L20,znf-loop,path,100,0.01,0.000128949802006023,0.00877695287282118,2108650,30980,0.0146918644630451,0,550
vg,frag,L20,znf-msa,nopath,100,0,0.00013217457410415,0.01,2083608,27540,0.013217457410415,0,25592
vg,frag,L20,znf-msa,nopath,100,0.001,0.000130120530479953,0.00974770889487871,2084452,27825,0.013348832211056,0,24748
vg,frag,L20,znf-msa,nopath,100,0.01,0.000122671262931181,0.00844205881384398,2089813,30367,0.0145309652107629,0,19387
vg,frag,L20,znf-msa,path,100,0,0.000144244393779078,0.0100689220981477,2106633,30179,0.0143257036227952,0,2567
vg,frag,L20,znf-msa,path,100,0.001,0.000144313985314686,0.00999047180969904,2107003,30436,0.0144451621568645,0,2197
vg,frag,L20,znf-msa,path,100,0.01,0.000153134614189839,0.00982892453806581,2108537,32851,0.0155799969362643,0,663
vg,none,L20,allele-msa-dag,nopath,100,0,3.61821512873382e-06,0.000242214532871972,2089428,31212,0.0149380596029152,0,19772
vg,none,L20,allele-msa-dag,nopath,100,0.001,-4.67359685658755e-05,-0.00311087053429281,2090467,31406,0.0150234373467747,0,18733
vg,none,L20,allele-msa-dag,nopath,100,0.01,-0.000303892554711105,-0.0189442231075697,2096695,33634,0.0160414366419532,0,12505
vg,none,L20,allele-msa-dag,path,100,0,0.000140444852759735,0.0097625016492941,2107304,30316,0.0143861540622521,0,1896
vg,none,L20,allele-msa-dag,path,100,0.001,0.000141124210941859,0.00977584223500411,2107576,30425,0.0144360155932692,0,1624
vg,none,L20,allele-msa-dag,path,100,0.01,0.000140565810464497,0.00937917286333576,2108692,31603,0.0149870156476147,0,508
vg,none,L20,stacked,nopath,100,0,0.000143395600227574,0.01,2109200,30245,0.0143395600227574,0,0
vg,none,L20,stacked,nopath,100,0.001,0.000143476199506922,0.0100099232601217,2109200,30232,0.0143333965484544,0,0
vg,none,L20,stacked,nopath,100,0.01,0.000142959687008699,0.0100282692563523,2109196,30068,0.0142556689847696,0,4
vg,none,L20,stacked,path,100,0,0.000138440717344429,0.00973635028701108,2107328,29964,0.0142189540498679,0,1872
vg,none,L20,stacked,path,100,0.001,0.000137436859041576,0.00967565220295955,2107586,29937,0.0142044025724217,0,1614
vg,none,L20,stacked,path,100,0.01,0.000125771280366904,0.00895465442144714,2108669,29617,0.0140453527794073,0,531
vg,none,L20,znf-loop,nopath,100,0,0.000145146662955908,0.0099940529289325,2084030,30267,0.0145233034073406,0,25170
vg,none,L20,znf-loop,nopath,100,0.001,0.000113258262701804,0.00777433905113094,2084881,30373,0.0145682175625371,0,24319
vg,none,L20,znf-loop,nopath,100,0.01,-0.000152208326358832,-0.0101534535013559,2090950,31345,0.0149907936583849,0,18250
vg,none,L20,znf-loop,path,100,0,0.000139461760837008,0.00968623314986322,2107316,30341,0.0143979355730227,0,1884
vg,none,L20,znf-loop,path,100,0.001,0.000138210583602718,0.00957151776032596,2107581,30433,0.0144397771663343,0,1619
vg,none,L20,znf-loop,path,100,0.01,0.0001283445993689,0.00873652269352444,2108698,30978,0.0146905815816205,0,502
vg,none,L20,znf-msa,nopath,100,0,0.00013217457410415,0.01,2083608,27540,0.013217457410415,0,25592
vg,none,L20,znf-msa,nopath,100,0.001,0.000130182896991631,0.00975518567782291,2084452,27817,0.0133449942718758,0,24748
vg,none,L20,znf-msa,nopath,100,0.01,0.000121896073954942,0.00839368677715905,2089813,30349,0.0145223519999158,0,19387
vg,none,L20,znf-msa,path,100,0,0.000142976273931226,0.00998740136595717,2106923,30162,0.0143156631732626,0,2277
vg,none,L20,znf-msa,path,100,0.001,0.000143338950467507,0.00992834368734181,2107243,30423,0.0144373477572354,0,1957
vg,none,L20,znf-msa,path,100,0.01,0.000152256844325735,0.00977469934541026,2108608,32845,0.0155766268552524,0,592
vg,fixedfrag,L20,allele-msa,nopath,100,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L20,allele-msa,nopath,100,0.001,0,0,0,0,0,0,2109200
vg,fixedfrag,L20,allele-msa,nopath,100,0.01,0,0,0,0,0,0,2109200
vg,fixedfrag,L20,allele-msa,path,100,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L20,allele-msa,path,100,0.001,0,0,0,0,0,0,2109200
vg,fixedfrag,L20,allele-msa,path,100,0.01,0,0,0,0,0,0,2109200
vg,frag,L20,allele-msa,nopath,100,0,0,0,0,0,0,0,2109200
vg,frag,L20,allele-msa,nopath,100,0.001,0,0,0,0,0,0,2109200
vg,frag,L20,allele-msa,nopath,100,0.01,0,0,0,0,0,0,2109200
vg,frag,L20,allele-msa,path,100,0,0,0,0,0,0,0,2109200
vg,frag,L20,allele-msa,path,100,0.001,0,0,0,0,0,0,2109200
vg,frag,L20,allele-msa,path,100,0.01,0,0,0,0,0,0,2109200
