Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,NumReadsYesMapRef,NumReadsYesMapGraph,NumReadsSpurious,TotalZnfReads,NumReadsNoMapGraph,NumReadsNoMapRef,PropReadsDiff,PropReadsDiffTotal,PropReadsNoMapRef,PropReadsNoMapGraph,PropReadsYesMapRef,PropReadsYesMapGraph,PropReadsSpuriousTotal
vg,fixedfrag,L23,stacked,nopath,100,0,0.00247067742003411,0.0112374293650034,94978,20882,94978,94978,0,94978,0,0,0.219861441597001,0.219861441597001,0,0,1,1,0
vg,fixedfrag,L23,stacked,path,100,0,0.00251782723643603,0.011446631231145,94939,20883,94939,94939,39,94978,0,0,0.219962291576697,0.219871970351029,0,0,0.999589378592937,0.999589378592937,0.000410621407062688
vg,fixedfrag,L23,znf-loop,nopath,100,0,0.00260833778252358,0.0112373011309182,89904,20868,94978,89904,0,94978,5074,0,0.232114255205553,0.21971403904062,0,0.0534228979342585,1,0.946577102065742,0
vg,fixedfrag,L23,znf-loop,path,100,0,0.00253868273312337,0.0115897287939988,94939,20796,94939,94939,39,94978,0,0,0.21904591369195,0.218955968750658,0,0,0.999589378592937,0.999589378592937,0.000410621407062688
vg,fixedfrag,L23,znf-msa,nopath,100,0,0.00266600492880613,0.0112395382395382,87648,20790,94978,87648,0,94978,7330,0,0.237198795180723,0.218892796226495,0,0.0771757670197309,1,0.922824232980269,0
vg,fixedfrag,L23,znf-msa,path,100,0,0.00257148291384011,0.0116932538919854,94638,20812,94939,94638,39,94978,301,0,0.219911663391027,0.219124428815094,0,0.00316915496220177,0.999589378592937,0.996420223630736,0.000410621407062688
vg,frag,L23,allele-msa-dag,nopath,100,0,0.00229093432007401,0.00918923933209648,86480,21560,94978,86480,0,94978,8498,0,0.249306197964847,0.226999936827476,0,0.089473351723557,1,0.910526648276443,0
vg,frag,L23,allele-msa-dag,path,100,0,0.00422734691728532,0.0191686959843384,94965,20943,94975,94965,3,94978,10,0,0.220533880903491,0.220503695592664,0,0.000105287540272484,0.999968413737918,0.999863126197646,3.15862620817452e-05
vg,frag,L23,stacked,nopath,100,0,0.00247067742003411,0.0112374293650034,94978,20882,94978,94978,0,94978,0,0,0.219861441597001,0.219861441597001,0,0,1,1,0
vg,frag,L23,stacked,path,100,0,0.0042325713623872,0.0192436210445689,94973,20889,94975,94973,3,94978,2,0,0.219946721699852,0.219935142875192,0,2.10575080544968e-05,0.999968413737918,0.999947356229864,3.15862620817452e-05
vg,frag,L23,znf-loop,nopath,100,0,0.00260833778252358,0.0112373011309182,89904,20868,94978,89904,0,94978,5074,0,0.232114255205553,0.21971403904062,0,0.0534228979342585,1,0.946577102065742,0
vg,frag,L23,znf-loop,path,100,0,0.00422647628674922,0.0191662687422405,94968,20942,94975,94968,3,94978,7,0,0.220516384466347,0.220493166838636,0,7.37012781907389e-05,0.999968413737918,0.999894712459727,3.15862620817452e-05
vg,frag,L23,znf-msa,nopath,100,0,0.00266600492880613,0.0112395382395382,87648,20790,94978,87648,0,94978,7330,0,0.237198795180723,0.218892796226495,0,0.0771757670197309,1,0.922824232980269,0
vg,frag,L23,znf-msa,path,100,0,0.00426195557997506,0.0193746097314953,94642,20819,94975,94642,3,94978,333,0,0.219976331861119,0.219198130093285,0,0.00350607509107372,0.999968413737918,0.996462338646845,3.15862620817452e-05
vg,none,L23,allele-msa-dag,nopath,100,0,0.00237557816836263,0.00968965191963022,86480,21202,94978,86480,0,94978,8498,0,0.245166512488437,0.223230642885721,0,0.089473351723557,1,0.910526648276443,0
vg,none,L23,allele-msa-dag,path,100,0,0.00415590843038561,0.0188548633670934,94966,20932,94975,94966,3,94978,9,0,0.220415727734136,0.220387879298364,0,9.47587862452357e-05,0.999968413737918,0.999873654951673,3.15862620817452e-05
vg,none,L23,stacked,nopath,100,0,0.00247067742003411,0.0112374293650034,94978,20882,94978,94978,0,94978,0,0,0.219861441597001,0.219861441597001,0,0,1,1,0
vg,none,L23,stacked,path,100,0,0.00415160098133154,0.0188790998324156,94973,20885,94975,94973,3,94978,2,0,0.219904604466533,0.219893027859083,0,2.10575080544968e-05,0.999968413737918,0.999947356229864,3.15862620817452e-05
vg,none,L23,znf-loop,nopath,100,0,0.00260833778252358,0.0112383782229464,89904,20866,94978,89904,0,94978,5074,0,0.232092009254316,0.219692981532565,0,0.0534228979342585,1,0.946577102065742,0
vg,none,L23,znf-loop,path,100,0,0.00415561031084155,0.0188431054239878,94968,20944,94975,94968,3,94978,7,0,0.220537444191728,0.220514224346691,0,7.37012781907389e-05,0.999968413737918,0.999894712459727,3.15862620817452e-05
vg,none,L23,znf-msa,nopath,100,0,0.00266600492880613,0.0112395382395382,87648,20790,94978,87648,0,94978,7330,0,0.237198795180723,0.218892796226495,0,0.0771757670197309,1,0.922824232980269,0
vg,none,L23,znf-msa,path,100,0,0.004192392648411,0.0190629054735932,94619,20809,94975,94619,3,94978,356,0,0.219924116720743,0.219092842553012,0,0.00374823643370044,0.999968413737918,0.996220177304218,3.15862620817452e-05
vg,fixedfrag,L23,allele-msa,nopath,100,0,0,0,0,0,94978,0,0,94978,94978,0,NA,0,0,1,1,0,0
vg,fixedfrag,L23,allele-msa,path,100,0,0,0,0,0,94939,0,39,94978,94939,0,NA,0,0,0.999589378592937,0.999589378592937,0,0.000410621407062688
vg,frag,L23,allele-msa,nopath,100,0,0,0,0,0,94978,0,0,94978,94978,0,NA,0,0,1,1,0,0
vg,frag,L23,allele-msa,path,100,0,0,0,0,0,94975,0,3,94978,94975,0,NA,0,0,0.999968413737918,0.999968413737918,0,3.15862620817452e-05
vg,none,L23,allele-msa,nopath,100,0,0,0,0,0,94978,0,0,94978,94978,0,NA,0,0,1,1,0,0
vg,none,L23,allele-msa,path,100,0,0,0,0,0,94975,0,3,94978,94975,0,NA,0,0,0.999968413737918,0.999968413737918,0,3.15862620817452e-05
ga,none,L24,allele-msa,nopath,100,0,-0.0516200889019424,-0.0674290546933347,76608,58647,76608,76608,28282,104890,0,0,0.765546679197995,0.559128610925732,0,0,0.730365144437029,0.730365144437029,0.269634855562971
ga,none,L24,allele-msa,path,100,0,-0.0516929769332185,-0.0677576452545128,76608,58445,76608,76608,28282,104890,0,0,0.762909878863826,0.557202783868815,0,0,0.730365144437029,0.730365144437029,0.269634855562971
ga,none,L24,allele-msa-dag,nopath,100,0,-0.0496322363852339,-0.0690209549266628,76608,55088,76608,76608,28282,104890,0,0,0.719089390142022,0.525197826294213,0,0,0.730365144437029,0.730365144437029,0.269634855562971
ga,none,L24,allele-msa-dag,path,100,0,-0.0496322363852339,-0.0690209549266628,76608,55088,76608,76608,28282,104890,0,0,0.719089390142022,0.525197826294213,0,0,0.730365144437029,0.730365144437029,0.269634855562971
ga,none,L24,stacked,nopath,100,0,-0.000939905670426065,-0.00124201010107979,76608,57974,76608,76608,28282,104890,0,0,0.756761695906433,0.552712365335113,0,0,0.730365144437029,0.730365144437029,0.269634855562971
ga,none,L24,stacked,path,100,0,-0.000939905670426065,-0.00124201010107979,76608,57974,76608,76608,28282,104890,0,0,0.756761695906433,0.552712365335113,0,0,0.730365144437029,0.730365144437029,0.269634855562971
ga,none,L24,znf-loop,nopath,100,0,0.0103694290948726,0.0192065092867505,76608,41360,76608,76608,28282,104890,0,0,0.539891395154553,0.394317856802364,0,0,0.730365144437029,0.730365144437029,0.269634855562971
ga,none,L24,znf-loop,path,100,0,0.0103694290948726,0.0192065092867505,76608,41360,76608,76608,28282,104890,0,0,0.539891395154553,0.394317856802364,0,0,0.730365144437029,0.730365144437029,0.269634855562971
ga,none,L24,znf-msa,nopath,100,0,0,0,6247,0,76608,6247,28282,104890,70361,0,0,0,0,0.670807512632281,0.730365144437029,0.0595576318047478,0.269634855562971
ga,none,L24,znf-msa,path,100,0,0,0,6247,0,76608,6247,28282,104890,70361,0,0,0,0,0.670807512632281,0.730365144437029,0.0595576318047478,0.269634855562971
mg,none,L24,allele-msa,nopath,100,0,-0.0135182043343653,-0.0213433738865957,14535,9206,40540,14535,12113,104890,78242,52237,0.633367733058136,0.0877681380493851,0.498016970159214,0.74594336924397,0.38650014300696,0.138573743922204,0.115482886833826
mg,none,L24,allele-msa,path,100,0,-0.0132333077021658,-0.0211814358974359,7803,4875,40540,7803,12113,104890,84974,52237,0.62475970780469,0.0464772618934121,0.498016970159214,0.81012489274478,0.38650014300696,0.0743922204213938,0.115482886833826
mg,none,L24,allele-msa-dag,nopath,100,0,-0.0187142895905279,-0.0228737729136517,40540,33168,40540,40540,12113,104890,52237,52237,0.818154908732116,0.316216989226809,0.498016970159214,0.498016970159214,0.38650014300696,0.38650014300696,0.115482886833826
mg,none,L24,allele-msa-dag,path,100,0,-0.0187142895905279,-0.0228737729136517,40540,33168,40540,40540,12113,104890,52237,52237,0.818154908732116,0.316216989226809,0.498016970159214,0.498016970159214,0.38650014300696,0.38650014300696,0.115482886833826
mg,none,L24,stacked,nopath,100,0,0.00425629255056734,0.00758562008176902,40540,22747,40540,40540,12113,104890,52237,52237,0.561100148001973,0.216865287443989,0.498016970159214,0.498016970159214,0.38650014300696,0.38650014300696,0.115482886833826
mg,none,L24,stacked,path,100,0,0.00425629255056734,0.00758562008176902,40540,22747,40540,40540,12113,104890,52237,52237,0.561100148001973,0.216865287443989,0.498016970159214,0.498016970159214,0.38650014300696,0.38650014300696,0.115482886833826
mg,none,L24,znf-loop,nopath,100,0,-0.0121311938825851,-0.0125372473041528,40540,39227,40540,40540,12113,104890,52237,52237,0.967612234829798,0.373982267137001,0.498016970159214,0.498016970159214,0.38650014300696,0.38650014300696,0.115482886833826
mg,none,L24,znf-loop,path,100,0,-0.0121311938825851,-0.0125372473041528,40540,39227,40540,40540,12113,104890,52237,52237,0.967612234829798,0.373982267137001,0.498016970159214,0.498016970159214,0.38650014300696,0.38650014300696,0.115482886833826
mg,none,L24,znf-msa,nopath,100,0,-3.48510399100618e-06,-0.00248,3558,5,40540,3558,12113,104890,89219,52237,0.0014052838673412,4.76689865573458e-05,0.498016970159214,0.850595862331967,0.38650014300696,0.0339212508342073,0.115482886833826
mg,none,L24,znf-msa,path,100,0,-3.48510399100618e-06,-0.00248,3558,5,40540,3558,12113,104890,89219,52237,0.0014052838673412,4.76689865573458e-05,0.498016970159214,0.850595862331967,0.38650014300696,0.0339212508342073,0.115482886833826
vg,fixedfrag,L24,allele-msa-dag,nopath,100,0,0.00471926201865706,0.012277954754063,96371,37042,104890,96371,0,104890,8519,0,0.384368741633894,0.353150920011441,0,0.0812184192964058,1,0.918781580703594,0
vg,fixedfrag,L24,allele-msa-dag,path,100,0,0.00472934309910735,0.0136683112372867,104856,36281,104856,104856,34,104890,0,0,0.346007858396277,0.345895700257413,0,0,0.99967585089141,0.99967585089141,0.000324149108589951
vg,fixedfrag,L24,stacked,nopath,100,0,0.00472943083230051,0.0136722431992944,104890,36283,104890,104890,0,104890,0,0,0.345914767852035,0.345914767852035,0,0,1,1,0
vg,fixedfrag,L24,stacked,path,100,0,0.00461776150148775,0.0135992135935964,104856,35605,104856,104856,34,104890,0,0,0.339560921644923,0.339450853274859,0,0,0.99967585089141,0.99967585089141,0.000324149108589951
vg,fixedfrag,L24,znf-loop,nopath,100,0,0.00497248203061562,0.0136682281620281,99753,36290,104890,99753,0,104890,5137,0,0.363798582498772,0.345981504433216,0,0.0489751167890171,1,0.951024883210983,0
vg,fixedfrag,L24,znf-loop,path,100,0,0.00472590981918059,0.0136602712537215,104856,36276,104856,104856,34,104890,0,0,0.34596017395285,0.345848031270855,0,0,0.99967585089141,0.99967585089141,0.000324149108589951
vg,fixedfrag,L24,znf-msa,nopath,100,0,0.00506714303314032,0.0136678574395614,97404,36111,104890,97404,0,104890,7486,0,0.370734261426635,0.344274954714463,0,0.0713700066736581,1,0.928629993326342,0
vg,fixedfrag,L24,znf-msa,path,100,0,0.00472586879975505,0.0136677089963196,104512,36137,104856,104512,34,104890,344,0,0.34576890691978,0.344522833444561,0,0.00327962627514539,0.99967585089141,0.996396224616265,0.000324149108589951
vg,frag,L24,allele-msa-dag,nopath,100,0,0.00471926201865706,0.012277954754063,96371,37042,104890,96371,0,104890,8519,0,0.384368741633894,0.353150920011441,0,0.0812184192964058,1,0.918781580703594,0
vg,frag,L24,allele-msa-dag,path,100,0,0.00470012204889584,0.0135894466958895,104876,36273,104889,104876,1,104890,13,0,0.345865593653457,0.345819429878921,0,0.000123939365049099,0.999990466202688,0.999866526837639,9.53379731146916e-06
vg,frag,L24,stacked,nopath,100,0,0.00472943083230051,0.0136722431992944,104890,36283,104890,104890,0,104890,0,0,0.345914767852035,0.345914767852035,0,0,1,1,0
vg,frag,L24,stacked,path,100,0,0.00468155902599012,0.0136230718011319,104886,36044,104889,104886,1,104890,3,0,0.34364929542551,0.343636190294594,0,2.86013919344075e-05,0.999990466202688,0.999961864810754,9.53379731146916e-06
vg,frag,L24,znf-loop,nopath,100,0,0.00497248203061562,0.0136682281620281,99753,36290,104890,99753,0,104890,5137,0,0.363798582498772,0.345981504433216,0,0.0489751167890171,1,0.951024883210983,0
vg,frag,L24,znf-loop,path,100,0,0.0046957085514335,0.0135518133289307,104883,36342,104889,104883,1,104890,6,0,0.346500386144561,0.346477261893412,0,5.72027838688149e-05,0.999990466202688,0.99993326341882,9.53379731146916e-06
vg,frag,L24,znf-msa,nopath,100,0,0.00506714303314032,0.0136678574395614,97404,36111,104890,97404,0,104890,7486,0,0.370734261426635,0.344274954714463,0,0.0713700066736581,1,0.928629993326342,0
