Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,MeanDiffPos,MeanDiffNeg,NumReadsPos,NumReadsNeg,PropReadsDiff,PropPos,PropNeg,NumReadsNoMapRef,NumReadsNoMapGraph
vg,fixedfrag,L17,znf-msa,nopath,100,0.01,-7.46740191854787e-06,-0.00346323205636284,2106489,4542,0.0103610603290676,-0.36789156626506,4376,166,0.00215619450184644,0.00207739038751211,7.8804114334326e-05,0,19511
vg,fixedfrag,L17,znf-msa,path,100,0,3.02965153832438e-06,0.0323618090452261,2125657,199,0.155395683453237,-0.252666666666667,139,60,9.36181143053654e-05,6.53915471781195e-05,2.82265671272458e-05,0,343
vg,fixedfrag,L17,znf-msa,path,100,0.001,4.93954467747598e-06,0.0145833333333333,2125702,720,0.0429032258064516,-0.252608695652174,651,69,0.000338711635026923,0.000306251770003509,3.24598650234134e-05,0,298
vg,fixedfrag,L17,znf-msa,path,100,0.01,2.38486331487534e-05,0.00988304093567251,2125908,5130,0.0162281582647118,-0.199337748344371,4979,151,0.0024130865493709,0.0023420580758904,7.10284734805081e-05,0,92
vg,frag,L17,allele-msa-dag,nopath,100,0,-0.00013386124396461,-0.123423817863398,2105912,2284,0,-0.123423817863398,0,2284,0.00108456573683991,0,0.00108456573683991,0,20088
vg,frag,L17,allele-msa-dag,nopath,100,0.001,-0.000183012523108541,-0.131780587833219,2106905,2926,0.01,-0.147140151515152,286,2640,0.00138876693538627,0.000135744136541515,0.00125302279884475,0,19095
vg,frag,L17,allele-msa-dag,nopath,100,0.01,-0.000511363340671236,-0.140755306680557,2113683,7679,0.010218045112782,-0.220769077505479,2660,5019,0.00363299510853804,0.00125846685619367,0.00237452825234437,0,12317
vg,frag,L17,allele-msa-dag,path,100,0,-3.47962676176705e-06,-0.044251497005988,2123791,167,0.105,-0.0668965517241379,22,145,7.8632972830189e-05,1.03588347440968e-05,6.82741380860923e-05,0,2209
vg,frag,L17,allele-msa-dag,path,100,0.001,-2.10913254391515e-06,-0.00873294346978557,2124096,513,0.0251977401129943,-0.0842767295597484,354,159,0.000241514507818856,0.000166659134050438,7.48553737684172e-05,0,1904
vg,frag,L17,allele-msa-dag,path,100,0.01,1.16915482573947e-05,0.00714080459770115,2125467,3480,0.0179561316051844,-0.0619532908704883,3009,471,0.00163728724087459,0.00141568888154933,0.000221598359325268,0,533
vg,frag,L17,stacked,nopath,100,0,-3.0997177798683e-06,-0.0128460038986355,2126000,513,0,-0.0128460038986355,0,513,0.000241298212605833,0,0.000241298212605833,0,0
vg,frag,L17,stacked,nopath,100,0.001,-2.97742238946378e-06,-0.0110858143607706,2126000,571,0.01,-0.0128897338403042,45,526,0.000268579492003763,2.11665098777046e-05,0.000247412982126058,0,0
vg,frag,L17,stacked,nopath,100,0.01,-7.01788054363175e-06,-0.00966321243523316,2125998,1544,0.0103177966101695,-0.0184608208955224,472,1072,0.00072624715545358,0.000222013379128296,0.000504233776325283,0,2
vg,frag,L17,stacked,path,100,0,-2.28834891388181e-06,-0.033986013986014,2123802,143,0.105,-0.0592561983471074,22,121,6.73320770956991e-05,1.0358781091646e-05,5.69732960040531e-05,0,2198
vg,frag,L17,stacked,path,100,0.001,-2.51871855132723e-06,-0.0171474358974359,2124096,312,0.0598130841121495,-0.0573170731707317,107,205,0.000146886016451234,5.03743710265449e-05,9.65116454246889e-05,0,1904
vg,frag,L17,stacked,path,100,0.01,-3.61807777973294e-06,-0.00423925027563396,2125438,1814,0.0408575197889182,-0.0366098484848485,758,1056,0.000853471143359628,0.000356632374127121,0.000496838769232506,0,562
vg,frag,L17,znf-loop,nopath,100,0,-4.75983763241862e-09,-0.01,2100912,1,0,-0.01,0,1,4.75983763241868e-07,0,4.75983763241868e-07,0,25088
vg,frag,L17,znf-loop,nopath,100,0.001,-3.54600312208138e-05,-0.409505494505495,2101803,182,0.01,-0.547299270072993,45,137,8.65923209739448e-05,2.14101892517995e-05,6.51821317221452e-05,0,24197
vg,frag,L17,znf-loop,nopath,100,0.01,-0.000281311515543728,-0.375979708306912,2107699,1577,0.0104132231404959,-0.54708142726441,484,1093,0.000748209303131045,0.00022963430736552,0.000518574995765524,0,18301
vg,frag,L17,znf-loop,path,100,0,-1.45023959559033e-06,-0.011937984496124,2123787,258,0.105,-0.0228389830508475,22,236,0.000121481108981268,1.03588542542166e-05,0.000111122254727051,0,2213
vg,frag,L17,znf-loop,path,100,0.001,-2.96597043257032e-06,-0.0109947643979058,2124094,573,0.0606603773584906,-0.0272591006423983,106,467,0.000269762072676633,4.99036295003893e-05,0.000219858443176244,0,1906
vg,frag,L17,znf-loop,path,100,0.01,-6.17745431483187e-06,-0.0048468069398302,2125471,2709,0.0410185185185185,-0.0226011264720942,756,1953,0.00127454103114086,0.00035568586915559,0.000918855161985273,0,529
vg,frag,L17,znf-msa,nopath,100,0,0,0,2100228,0,0,0,0,0,0,0,0,0,25772
vg,frag,L17,znf-msa,nopath,100,0.001,-1.99900906265032e-07,-0.000897435897435897,2101041,468,0.0100442477876106,-0.31,452,16,0.000222746724123899,0.000215131451504278,7.61527261962046e-06,0,24959
vg,frag,L17,znf-msa,nopath,100,0.01,-7.46740191854787e-06,-0.00346323205636284,2106489,4542,0.0103610603290676,-0.36789156626506,4376,166,0.00215619450184644,0.00207739038751211,7.8804114334326e-05,0,19511
vg,frag,L17,znf-msa,path,100,0,1.08793172875177e-06,0.105,2123295,22,0.105,0,22,0,1.03612545595407e-05,1.03612545595407e-05,0,0,2705
vg,frag,L17,znf-msa,path,100,0.001,2.46744061426089e-06,0.00911304347826087,2123658,575,0.0196779964221825,-0.36,559,16,0.000270759227709923,0.000263225057895386,7.53416981453699e-06,0,2342
vg,frag,L17,znf-msa,path,100,0.01,2.3544468179209e-05,0.00974678613167121,2125340,5134,0.0150369187786869,-0.205772357723577,5011,123,0.00241561350183971,0.00235774040859345,5.78730932462571e-05,0,660
vg,none,L17,allele-msa-dag,nopath,100,0,-0.000130033923544763,-0.146125933831377,2105912,1874,0,-0.146125933831377,0,1874,0.00088987574029684,0,0.00088987574029684,0,20088
vg,none,L17,allele-msa-dag,nopath,100,0.001,-0.000176239555176906,-0.150331983805668,2106905,2470,0.01,-0.171410902427852,287,2183,0.00117233572467672,0.000136218766389562,0.00103611695828716,0,19095
vg,none,L17,allele-msa-dag,nopath,100,0.01,-0.000493414096072208,-0.148373879641485,2113681,7029,0.0102171471359042,-0.24557365764112,2671,4358,0.00332547815871931,0.00126367223814757,0.00206180592057174,0,12319
vg,none,L17,allele-msa-dag,path,100,0,-2.50942092169665e-06,-0.0436885245901639,2123996,122,0.0722222222222222,-0.06375,18,104,5.74389028981222e-05,8.47459223087049e-06,4.89643106672517e-05,0,2004
vg,none,L17,allele-msa-dag,path,100,0.001,-7.86153899747017e-07,-0.00360691144708423,2124266,463,0.0223850574712644,-0.0822608695652174,348,115,0.000217957638073575,0.00016382129168381,5.41363463897647e-05,0,1734
vg,none,L17,allele-msa-dag,path,100,0.01,1.27687122325581e-05,0.00787808417997097,2125508,3445,0.0175665778961385,-0.0581179138321995,3004,441,0.00162078900667511,0.00141330919479014,0.000207479811884971,0,492
vg,none,L17,stacked,nopath,100,0,-2.73283160865475e-06,-0.012004132231405,2126000,484,0,-0.012004132231405,0,484,0.000227657572906867,0,0.000227657572906867,0,0
vg,none,L17,stacked,nopath,100,0.001,-2.53527751646284e-06,-0.0101698113207547,2126000,530,0.01,-0.0120412371134021,45,485,0.000249294449670743,2.11665098777046e-05,0.000228127939793039,0,0
vg,none,L17,stacked,nopath,100,0.01,-4.66604390032353e-06,-0.00704045422285309,2125998,1409,0.0103549060542797,-0.016,479,930,0.000662747566084258,0.000225305950428928,0.00043744161565533,0,2
vg,none,L17,stacked,path,100,0,-4.89166308070255e-06,-0.0649375,2124022,160,0.0722222222222222,-0.0823239436619718,18,142,7.53287866133213e-05,8.47448849399865e-06,6.68542981193227e-05,0,1978
vg,none,L17,stacked,path,100,0.001,-3.9966520389516e-06,-0.0266981132075472,2124278,318,0.0521782178217822,-0.0634101382488479,101,217,0.000149697920893593,4.75455660699777e-05,0.000102152354823615,0,1722
vg,none,L17,stacked,path,100,0.01,-5.15645804026366e-06,-0.00604189636163175,2125490,1814,0.0395733333333333,-0.0381954887218045,750,1064,0.000853450263233419,0.000352859811149429,0.00050059045208399,0,510
vg,none,L17,znf-loop,nopath,100,0,-4.75983763241862e-09,-0.01,2100912,1,0,-0.01,0,1,4.75983763241868e-07,0,4.75983763241868e-07,0,25088
vg,none,L17,znf-loop,nopath,100,0.001,-3.57359847711703e-05,-0.421966292134831,2101803,178,0.01,-0.56812030075188,45,133,8.46891930404515e-05,2.14101892517995e-05,6.32790037886519e-05,0,24197
vg,none,L17,znf-loop,nopath,100,0.01,-0.000284761585297289,-0.390748697916667,2107693,1536,0.0102898550724638,-0.574700854700855,483,1053,0.000728758884714235,0.000229160508669906,0.000499598376044329,0,18307
vg,none,L17,znf-loop,path,100,0,-3.22504556259625e-06,-0.0241197183098592,2124001,284,0.0722222222222222,-0.0306390977443609,18,266,0.000133709918215669,8.47457228127482e-06,0.000125235345934395,0,1999
vg,none,L17,znf-loop,path,100,0.001,-4.18497101119067e-06,-0.014991568296796,2124268,593,0.053,-0.0287829614604462,100,493,0.000279154984211032,4.70750394959581e-05,0.000232079944715074,0,1732
vg,none,L17,znf-loop,path,100,0.01,-6.21496729732198e-06,-0.00489621942179392,2125514,2698,0.0396929238985314,-0.0220318111852232,749,1949,0.00126934002787091,0.000352385352437105,0.000916954675433801,0,486
vg,none,L17,znf-msa,nopath,100,0,0,0,2100228,0,0,0,0,0,0,0,0,0,25772
vg,none,L17,znf-msa,nopath,100,0.001,-1.61824543166936e-07,-0.000735930735930736,2101041,462,0.0100442477876106,-0.488,452,10,0.000219890996891541,0.000215131451504278,4.75954538726279e-06,0,24959
vg,none,L17,znf-msa,nopath,100,0.01,-7.13034817651549e-06,-0.00332742578644218,2106489,4514,0.0103609778387023,-0.440656934306569,4377,137,0.00214290224159727,0.00207786511109244,6.50371305048353e-05,0,19511
vg,none,L17,znf-msa,path,100,0,4.2381162044373e-07,0.0473684210526316,2123585,19,0.0722222222222222,-0.4,18,1,8.94713420936765e-06,8.47623240887462e-06,4.70901800493034e-07,0,2415
vg,none,L17,znf-msa,path,100,0.001,2.17524365553935e-06,0.00813380281690141,2123900,568,0.0178481012658228,-0.35,553,15,0.000267432553321719,0.000260370073920618,7.06247940110175e-06,0,2100
vg,none,L17,znf-msa,path,100,0.01,2.36896249793569e-05,0.00982822564903377,2125403,5123,0.0148021582733813,-0.199327731092437,5004,119,0.00241036641051132,0.0023543770287329,5.59893817784204e-05,0,597
vg,fixedfrag,L17,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,fixedfrag,L17,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,fixedfrag,L17,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,fixedfrag,L17,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,fixedfrag,L17,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,fixedfrag,L17,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,frag,L17,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,frag,L17,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,frag,L17,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,frag,L17,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,frag,L17,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,frag,L17,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,none,L17,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,none,L17,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,none,L17,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,none,L17,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,none,L17,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2126000
vg,none,L17,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2126000
ga,none,L18,allele-msa,nopath,100,0,-0.00305231932054808,-0.0823551854335896,2109200,78173,0.0982897309589041,-0.0959598364177832,5475,72698,0.0370628674378911,0.00259577090840129,0.0344670965294899,0,0
ga,none,L18,allele-msa,nopath,100,0.001,-0.0030290234115479,-0.0817893323978083,2109198,78113,0.0964835308909287,-0.0954404484642419,5556,72557,0.0370344557504796,0.00263417659224027,0.0344002791582393,0,2
ga,none,L18,allele-msa,nopath,100,0.01,-0.00279542173495306,-0.0755152350208776,2109083,78074,0.0805316813324238,-0.08991765128321,6597,71477,0.0370179836450249,0.00312789966065821,0.0338900839843667,0,115
ga,none,L18,allele-msa,path,100,0,-0.00314139038901005,-0.0839497834490535,2109200,78926,0.0982897309589041,-0.0975338237124069,5475,73451,0.0374198748340603,0.00259577090840129,0.034824103925659,0,0
ga,none,L18,allele-msa,path,100,0.001,-0.00312235972691386,-0.0834745819414658,2109188,78894,0.0963611766409058,-0.0971198316448929,5564,73330,0.0374049160150731,0.0026379820101385,0.0347669340049346,0,12
ga,none,L18,allele-msa,path,100,0.01,-0.00292155913250319,-0.0781679319128935,2108953,78823,0.0807917940332672,-0.0925814241520686,6553,72270,0.0373754180391882,0.00310722903734697,0.0342681890018412,0,245
ga,none,L18,allele-msa-dag,nopath,100,0,-0.00293338383790063,-0.0797028506949901,2109200,77627,0.123806349927589,-0.0952942244830312,5524,72103,0.0368040015171629,0.00261900246538972,0.0341849990517732,0,0
ga,none,L18,allele-msa-dag,nopath,100,0.001,-0.00290068134778307,-0.0789626927466088,2109197,77481,0.120369002071037,-0.0946684383534293,5659,71822,0.0367348332090364,0.0026830115916152,0.0340518216174212,0,3
ga,none,L18,allele-msa-dag,nopath,100,0.01,-0.00257236513525995,-0.0710451908380693,2109124,76366,0.0936050914382896,-0.0881927405862961,7203,69163,0.0362074491589873,0.00341516193452827,0.0327922872244591,0,74
ga,none,L18,allele-msa-dag,path,100,0,-0.00293338383790063,-0.0797028506949901,2109200,77627,0.123806349927589,-0.0952942244830312,5524,72103,0.0368040015171629,0.00261900246538972,0.0341849990517732,0,0
ga,none,L18,allele-msa-dag,path,100,0.001,-0.00290068134778307,-0.0789626927466088,2109197,77481,0.120369002071037,-0.0946684383534293,5659,71822,0.0367348332090364,0.0026830115916152,0.0340518216174212,0,3
ga,none,L18,allele-msa-dag,path,100,0.01,-0.00257236513525995,-0.0710451908380693,2109124,76366,0.0936050914382896,-0.0881927405862961,7203,69163,0.0362074491589873,0.00341516193452827,0.0327922872244591,0,74
ga,none,L18,stacked,nopath,100,0,-0.00108714346064859,-0.0459418362124582,2109200,49911,0.0807705063359884,-0.0617112952936671,5524,44387,0.0236634743030533,0.00261900246538972,0.0210444718376636,0,0
ga,none,L18,stacked,nopath,100,0.001,-0.00108710928043334,-0.0461048176118473,2109200,49733,0.0790750312805755,-0.0618610478846807,5560,44173,0.0235790821164423,0.0026360705480751,0.0209430115683672,0,0
ga,none,L18,stacked,nopath,100,0.01,-0.00106883128043455,-0.0460706843853841,2109198,48933,0.065345341122179,-0.0629109959475863,6425,42508,0.0231998133887857,0.00304618153440312,0.0201536318543826,0,0
ga,none,L18,stacked,path,100,0,-0.00108714346064859,-0.0459418362124582,2109200,49911,0.0807705063359884,-0.0617112952936671,5524,44387,0.0236634743030533,0.00261900246538972,0.0210444718376636,0,0
ga,none,L18,stacked,path,100,0.001,-0.00108710928043334,-0.0461048176118473,2109200,49733,0.0790750312805755,-0.0618610478846807,5560,44173,0.0235790821164423,0.0026360705480751,0.0209430115683672,0,0
ga,none,L18,stacked,path,100,0.01,-0.00106883128043455,-0.0460706843853841,2109198,48933,0.065345341122179,-0.0629109959475863,6425,42508,0.0231998133887857,0.00304618153440312,0.0201536318543826,0,0
ga,none,L18,znf-loop,nopath,100,0,6.99823083159491e-05,0.00550976799925345,2109200,26790,0.12120859467777,-0.0245438536772313,5524,21266,0.0127014981983691,0.00261900246538972,0.0100824957329793,0,0
ga,none,L18,znf-loop,nopath,100,0.001,7.28386969040395e-05,0.00568962963891564,2109200,27002,0.11870648214386,-0.024551477265515,5700,21302,0.0128020102408496,0.0027024464251849,0.0100995638156647,0,0
ga,none,L18,znf-loop,nopath,100,0.01,0.000103334693141513,0.00754920940632469,2109197,28871,0.0997971404147157,-0.0246789306332959,7475,21396,0.0136881476694685,0.00354400276503333,0.0101441449044352,0,1
ga,none,L18,znf-loop,path,100,0,6.99823083159491e-05,0.00550976799925345,2109200,26790,0.12120859467777,-0.0245438536772313,5524,21266,0.0127014981983691,0.00261900246538972,0.0100824957329793,0,0
ga,none,L18,znf-loop,path,100,0.001,7.28386969040395e-05,0.00568962963891564,2109200,27002,0.11870648214386,-0.024551477265515,5700,21302,0.0128020102408496,0.0027024464251849,0.0100995638156647,0,0
ga,none,L18,znf-loop,path,100,0.01,0.000103334693141513,0.00754920940632469,2109197,28871,0.0997971404147157,-0.0246789306332959,7475,21396,0.0136881476694685,0.00354400276503333,0.0101441449044352,0,1
ga,none,L18,znf-msa,nopath,100,0,0,0,2008872,0,0,0,0,0,0,0,0,0,100328
ga,none,L18,znf-msa,nopath,100,0.001,-2.08188764218335e-06,-0.050387951686747,2008850,83,0.0089642058974359,-0.102995545909091,39,44,4.13171715160415e-05,1.94140926400677e-05,2.19030788759738e-05,0,100350
ga,none,L18,znf-msa,nopath,100,0.01,-2.68460349837826e-05,-0.040944687881549,2008645,1317,0.00932446412462908,-0.0936373915396578,674,643,0.000655665884215479,0.000335549586910579,0.0003201162973049,0,100553
ga,none,L18,znf-msa,path,100,0,0,0,2008872,0,0,0,0,0,0,0,0,0,100328
ga,none,L18,znf-msa,path,100,0.001,-2.08188764218335e-06,-0.050387951686747,2008850,83,0.0089642058974359,-0.102995545909091,39,44,4.13171715160415e-05,1.94140926400677e-05,2.19030788759738e-05,0,100350
ga,none,L18,znf-msa,path,100,0.01,-2.68460349837826e-05,-0.040944687881549,2008645,1317,0.00932446412462908,-0.0936373915396578,674,643,0.000655665884215479,0.000335549586910579,0.0003201162973049,0,100553
vg,fixedfrag,L18,allele-msa-dag,nopath,100,0,-0.000117735878684123,-0.131865951742627,2088828,1865,0,-0.131865951742627,0,1865,0.000892845174423169,0,0.000892845174423169,0,20372
vg,fixedfrag,L18,allele-msa-dag,nopath,100,0.001,-0.000161731168049397,-0.141064273789649,2089826,2396,0.01,-0.154224137931034,192,2204,0.00114650693407011,9.18736775214779e-05,0.00105463325654863,0,19374
vg,fixedfrag,L18,allele-msa-dag,nopath,100,0.01,-0.000454953940790829,-0.142695990424895,2096432,6684,0.0102285992217899,-0.210633102852204,2056,4628,0.0031882741724988,0.000980713898662108,0.00220756027383669,0,12768
vg,fixedfrag,L18,allele-msa-dag,path,100,0,9.90897022567832e-07,0.00972093023255814,2109200,215,0.143970588235294,-0.221392405063291,136,79,0.000101934382704343,6.4479423478096e-05,3.74549592262469e-05,0,0
vg,fixedfrag,L18,allele-msa-dag,path,100,0.001,1.5313863076048e-06,0.00772727272727273,2109200,418,0.062603550295858,-0.224125,338,80,0.00019817940451356,0.000160250331879386,3.79290726341741e-05,0,0
vg,fixedfrag,L18,allele-msa-dag,path,100,0.01,1.1008913332069e-05,0.00956736711990111,2109200,2427,0.017271948608137,-0.185978260869565,2335,92,0.00115067324103926,0.00110705480750996,4.36184335293002e-05,0,0
vg,fixedfrag,L18,stacked,nopath,100,0,-1.30523421202352e-05,-0.0129188174565931,2109200,2131,0,-0.0129188174565931,0,2131,0.00101033567229281,0,0.00101033567229281,0,0
vg,fixedfrag,L18,stacked,nopath,100,0.001,-1.34648207851318e-05,-0.0127297176154191,2109200,2231,0.01,-0.0129664855072464,23,2208,0.00105774701308553,1.09046083823251e-05,0.00104684240470321,0,0
vg,fixedfrag,L18,stacked,nopath,100,0.01,-2.06381957864513e-05,-0.0115863721054032,2109196,3757,0.0101483679525223,-0.0137280701754386,337,3420,0.0017812474516356,0.000159776521480223,0.00162147093015538,0,4
vg,fixedfrag,L18,stacked,path,100,0,-2.2472975535748e-06,-0.0146296296296296,2109200,324,0.153030303030303,-0.129895833333333,132,192,0.000153612744168405,6.25829698463873e-05,9.10297743220178e-05,0,0
vg,fixedfrag,L18,stacked,path,100,0.001,-2.75934003413616e-06,-0.0146231155778894,2109200,398,0.13125,-0.104756097560976,152,246,0.000188697136355016,7.20652380049308e-05,0.000116631898350085,0,0
vg,fixedfrag,L18,stacked,path,100,0.01,-4.82173335861937e-06,-0.00893673110720562,2109200,1138,0.0492857142857143,-0.0448295454545455,434,704,0.000539541058221127,0.000205765219040394,0.000333775839180732,0,0
vg,fixedfrag,L18,znf-loop,nopath,100,0,0,0,2084041,0,0,0,0,0,0,0,0,0,25159
vg,fixedfrag,L18,znf-loop,nopath,100,0.001,-2.86343432734953e-05,-0.426428571428571,2084909,140,0.01,-0.516724137931034,24,116,6.71492137066894e-05,1.15112937782896e-05,5.56379199283998e-05,0,24291
vg,fixedfrag,L18,znf-loop,nopath,100,0.01,-0.000287460878614663,-0.414238456237078,2090928,1451,0.0101709401709402,-0.549663636363636,351,1100,0.000693950246015166,0.000167868047106357,0.00052608219890881,0,18272
vg,fixedfrag,L18,znf-loop,path,100,0,5.97382893988232e-07,0.00777777777777778,2109200,162,0.114536082474227,-0.151538461538462,97,65,7.68063720842025e-05,4.59890005689361e-05,3.08173715152665e-05,0,0
vg,fixedfrag,L18,znf-loop,path,100,0.001,5.16783614640625e-07,0.00579787234042553,2109200,188,0.0897540983606557,-0.149393939393939,122,66,8.91333206903091e-05,5.78418357671155e-05,3.12914849231936e-05,0,0
vg,fixedfrag,L18,znf-loop,path,100,0.01,1.50293950312914e-06,0.00575317604355717,2109200,551,0.0287076271186441,-0.131392405063291,472,79,0.000261236487767874,0.000223781528541627,3.74549592262469e-05,0,0
vg,fixedfrag,L18,znf-msa,nopath,100,0,0,0,2083517,0,0,0,0,0,0,0,0,0,25683
vg,fixedfrag,L18,znf-msa,nopath,100,0.001,-1.68876291399877e-06,-0.00961748633879781,2084366,366,0.01,-0.316363636363636,344,22,0.000175592962080556,0.000165038193868063,1.05547682124924e-05,0,24834
vg,fixedfrag,L18,znf-msa,nopath,100,0.01,-8.81930427508955e-06,-0.00467766497461929,2089734,3940,0.0103026315789474,-0.411285714285714,3800,140,0.00188540742505984,0.00181841325259578,6.69941724640552e-05,0,19466
vg,fixedfrag,L18,znf-msa,path,100,0,-1.4699648251643e-06,-0.013716814159292,2108894,226,0.149779411764706,-0.260777777777778,136,90,0.000107165177576493,6.4488779426562e-05,4.26763981499307e-05,0,306
vg,fixedfrag,L18,znf-msa,path,100,0.001,-1.16171389310242e-06,-0.00392,2108953,625,0.0457307692307692,-0.249809523809524,520,105,0.000296355584975104,0.000246567846699286,4.97877382758174e-05,0,247
vg,fixedfrag,L18,znf-msa,path,100,0.01,1.23320990171303e-05,0.00584100606332809,2109130,4453,0.0143375174337517,-0.236225165562914,4302,151,0.00211129707509731,0.00203970357445961,7.15935006377037e-05,0,70
vg,frag,L18,allele-msa-dag,nopath,100,0,-0.000117735878684123,-0.131865951742627,2088828,1865,0,-0.131865951742627,0,1865,0.000892845174423169,0,0.000892845174423169,0,20372
vg,frag,L18,allele-msa-dag,nopath,100,0.001,-0.000161731168049397,-0.141064273789649,2089826,2396,0.01,-0.154224137931034,192,2204,0.00114650693407011,9.18736775214779e-05,0.00105463325654863,0,19374
vg,frag,L18,allele-msa-dag,nopath,100,0.01,-0.000454953940790829,-0.142695990424895,2096432,6684,0.0102285992217899,-0.210633102852204,2056,4628,0.0031882741724988,0.000980713898662108,0.00220756027383669,0,12768
vg,frag,L18,allele-msa-dag,path,100,0,-3.07069917019931e-06,-0.0306635071090047,2107012,211,0.1075,-0.0389949748743719,12,199,0.000100141812196608,5.69526894009147e-06,9.44465432565168e-05,0,2188
vg,frag,L18,allele-msa-dag,path,100,0.001,-3.54484898326423e-06,-0.0145614035087719,2107283,513,0.0156542056074766,-0.0361872909698997,214,299,0.000243441436200074,0.000101552567927516,0.000141888868272558,0,1917
vg,frag,L18,allele-msa-dag,path,100,0.01,-4.24917624786357e-06,-0.00268183178689015,2108644,3341,0.0108071328015016,-0.0264380165289256,2131,1210,0.00158443056295894,0.00101060207412916,0.000573828488829788,0,556
vg,frag,L18,stacked,nopath,100,0,-1.30523421202352e-05,-0.0129188174565931,2109200,2131,0,-0.0129188174565931,0,2131,0.00101033567229281,0,0.00101033567229281,0,0
vg,frag,L18,stacked,nopath,100,0.001,-1.34648207851318e-05,-0.0127297176154191,2109200,2231,0.01,-0.0129664855072464,23,2208,0.00105774701308553,1.09046083823251e-05,0.00104684240470321,0,0
vg,frag,L18,stacked,nopath,100,0.01,-2.06381957864513e-05,-0.0115863721054032,2109196,3757,0.0101483679525223,-0.0137280701754386,337,3420,0.0017812474516356,0.000159776521480223,0.00162147093015538,0,4
vg,frag,L18,stacked,path,100,0,-9.32574617834247e-06,-0.0188398849472675,2107070,1043,0.106666666666667,-0.0203006789524733,12,1031,0.000495000166107438,5.69511216998011e-06,0.000489305053937458,0,2130
vg,frag,L18,stacked,path,100,0.001,-1.08098925227148e-05,-0.0189359933499584,2107329,1203,0.0424324324324324,-0.0208833619210978,37,1166,0.000570864824619222,1.75577709982637e-05,0.000553307053620958,0,1871
vg,frag,L18,stacked,path,100,0.01,-2.40773472330969e-05,-0.019437212863706,2108621,2612,0.0136599423631124,-0.0245077262693157,347,2265,0.00123872426576421,0.000164562526883684,0.00107416173888053,0,579
vg,frag,L18,znf-loop,nopath,100,0,0,0,2084041,0,0,0,0,0,0,0,0,0,25159
vg,frag,L18,znf-loop,nopath,100,0.001,-2.86343432734953e-05,-0.426428571428571,2084909,140,0.01,-0.516724137931034,24,116,6.71492137066894e-05,1.15112937782896e-05,5.56379199283998e-05,0,24291
vg,frag,L18,znf-loop,nopath,100,0.01,-0.000287460878614663,-0.414238456237078,2090928,1451,0.0101709401709402,-0.549663636363636,351,1100,0.000693950246015166,0.000167868047106357,0.00052608219890881,0,18272
vg,frag,L18,znf-loop,path,100,0,-3.08014889126505e-06,-0.0168571428571429,2107041,385,0.110833333333333,-0.0209651474530831,12,373,0.000182720696939452,5.69519055395695e-06,0.000177025506385495,0,2159
vg,frag,L18,znf-loop,path,100,0.001,-5.50463765722622e-06,-0.0178736517719569,2107314,649,0.0428947368421053,-0.0216530278232406,38,611,0.000307974986167225,1.80324337047066e-05,0.000289942552462519,0,1886
vg,frag,L18,znf-loop,path,100,0.01,-1.69018172298946e-05,-0.0149810844892812,2108649,2379,0.0135561497326203,-0.0203042394014963,374,2005,0.00112821052721434,0.00017736474870877,0.000950845778505574,0,551
vg,frag,L18,znf-msa,nopath,100,0,0,0,2083517,0,0,0,0,0,0,0,0,0,25683
vg,frag,L18,znf-msa,nopath,100,0.001,-1.68876291399878e-06,-0.00961748633879781,2084366,366,0.01,-0.316363636363636,344,22,0.000175592962080556,0.000165038193868063,1.05547682124924e-05,0,24834
vg,frag,L18,znf-msa,nopath,100,0.01,-8.81930427508955e-06,-0.00467766497461929,2089734,3940,0.0103026315789474,-0.411285714285714,3800,140,0.00188540742505984,0.00181841325259578,6.69941724640552e-05,0,19466
